gene_name	hl60_120h_log2FC	hl60_120h_pvalue	hl60_72h_log2FC	hl60_72h_pvalue	hl60_6h_log2FC	hl60_6h_pvalue	kg1_log2FC	kg1_pvalue	molm14_log2FC	molm14_pvalue	ociaml2_log2FC	ociaml2_pvalue	ociaml3_log2FC	ociaml3_pvalue	thp1_log2FC	thp1_pvalue
ENSG00000095564	BTAF1	0.167574823639265	0.0575367629329607	0.0586508428042774	0.538417509536148	0.0690739858905209	0.354201403720207	0.0340347093898321	0.789730908864035	-0.122121677357595	0.610514343617701	-0.113581801122867	0.33987628317804	0.113394128650496	0.466166789605168	0.0228648564866226	0.788437967669003
ENSG00000095787	WAC	-0.0180498678170454	0.791513499874701	0.164626509026286	0.149620813126724	-0.0692081646741268	0.419393877660861	0.0402937036605339	0.680805422014524	-0.0115151832355704	0.908946992858505	0.0206181751266217	0.876913113336766	0.0672789504679306	0.550209493692447	0.131008111630822	0.143245612113119
ENSG00000096063	SRPK1	-0.0777833151372901	0.362732202632629	0.202038236882518	0.279248454701657	0.00313763506586962	0.983578720737952	0.137119642128373	0.127527734662149	0.222770428141216	0.0531344677237427	-0.230137745847971	0.410257228556538	0.287043071858989	0.0269551336503699	0.25885879439485	0.0418776435959579
ENSG00000096384	HSP90AB1	-0.772447439142671	0.00062874826692813	-0.148888427042536	0.403456333222696	-0.0513025037656477	0.459661353080689	-0.118064826987334	0.248131167655222	-0.15798905233958	0.121444795517529	-0.109081081156111	0.356206391959336	-0.350218605011202	0.00610301113702117	-0.0982241077911603	0.453325316608883
ENSG00000096401	CDC5L	0.0663021008018051	0.539392400750095	0.341138857605313	0.0239507781565348	-0.043514776772446	0.776126346729363	0.35660576267524	0.0947938117080048	0.237268920531276	0.196272176573904	0.155939755191429	0.275573389785017	0.111776696141321	0.416579278086858	0.0804213362810098	0.599340986990102
ENSG00000096746	HNRNPH3	-0.420782200777034	0.0351768100814381	0.225061019314465	0.232633135197648	-0.0893475748131091	0.300293211581303	-0.0783643050475764	0.42943563869431	-0.854754620572038	0.0142918258500824	0.153582083193184	0.324419832055793	-0.160595684497755	0.167908125998883	0.124943060626559	0.422660716085389
ENSG00000096968	JAK2	0.463798508813357	0.00912585036660316	-0.101839300166245	0.626827917271772	-0.137931198857192	0.0855023898025977	-0.198508721222851	0.0419928860637981	0.080959874540489	0.550300625426964	-0.0638718336887339	0.551147577651635	0.234201871073365	0.180879921812243	-0.131528684375162	0.117547076020266
ENSG00000097007	ABL1	-0.106644657246583	0.276137473761156	-0.0709318908885632	0.558152774124326	-0.0558269588864395	0.692323785731574	0.125038510179139	0.291356912972537	0.150731023235249	0.150472801287871	0.0388689705467376	0.775414359365586	0.420892005691572	0.0468404527103488	0.101682947104412	0.60450240588318
ENSG00000097046	CDC7	-0.151967337637039	0.153140678422653	0.017639331318345	0.850812120315292	0.0116928520832826	0.868435570169289	0.0131043961287021	0.897541144730809	-0.035797789666023	0.897067625938683	-0.374497495485112	0.0285192352597951	-0.10151986020543	0.445602666292228	0.0210529694080241	0.841805421066788
ENSG00000099246	RAB18	-0.0233616991075677	0.772996009505231	0.0811416401012148	0.406188546686989	0.150900364388183	0.128716094327155	0.396211953433464	0.0633758916747803	0.50624722946705	0.0145429118612832	-0.304409680447565	0.0184707517661824	0.0854585148414737	0.419863777473866	0.108424651337869	0.363548969279622
ENSG00000099290	FAM21A	0.00823493420760293	0.933436498273942	0.339366682131448	0.0471942257958876	-0.115817124000257	0.372131045495664	-0.0737135216151695	0.555530902408927	0.225548394215389	0.144129541545937	-0.183985098149164	0.135239416338937	-0.0741616615435775	0.673789954616747	0.0585512759759019	0.721862979253045
ENSG00000099783	HNRNPM	-0.1538898266843	0.365271737032048	0.358883209302251	0.0404509601376357	-0.0466998741209281	0.646312702516912	-0.0561000337752627	0.660499330728959	-0.149518524880556	0.12975107588194	-0.0428057181701353	0.714801110301622	0.0997750191522826	0.543905300646815	-0.0099834157358363	0.956976296562547
ENSG00000099810	MTAP	0.0238215050291387	0.777902709528835	-0.128046889832795	0.239979164863158	-0.104042544462771	0.222046924908265	0.162745401795733	0.0752991542872942	0.303464135763251	0.0641667809407056	-0.030068217398098	0.792599004744818	0.0128188394250897	0.899144196017404	0.292829594905151	0.202123785312151
ENSG00000099917	MED15	-0.505540038373801	0.0159057169343608	0.00490082113790909	0.970404323996356	0.0673873293408332	0.589599714793023	0.00579463592817391	0.977228454065748	-0.12166960822004	0.554268196083777	0.120354182137006	0.445786125704405	0.0996494139904358	0.624934550876392	0.0709419289466868	0.705790466687899
ENSG00000099956	SMARCB1	-0.240516139277169	0.24182921635693	-0.230815900228449	0.272261391479282	0.239664850253791	0.0694086332764472	0.0161648261630324	0.829876398299693	-0.207095126185798	0.0593432454427717	-0.216535839805645	0.165896668005276	-0.425223146023256	0.01234683605892	0.0921092687484663	0.54761102681807
ENSG00000099991	CABIN1	-1.57955879683504	0.0727330627759859	1.10979953680142	0.133399364518219	1.07793763749967	0.272755644016102	0.0155589632044125	0.882776068562388	-0.0111901347435328	0.918015875954801	0.0406195164340127	0.748443253043602	0.111409111919907	0.48004999913522	0.13874811259867	0.391046625140684
ENSG00000100014	SPECC1L	-0.124807462187245	0.2109514678533	0.125172457144553	0.289983040132702	-0.241861115914904	0.0290291515678355	-0.192349451641988	0.0605889083083906	-0.525767266357873	0.0158631631096433	-0.128710755652148	0.407081361708037	-0.293413935627355	0.0440487887588058	-0.271342200354928	0.321737340445766
ENSG00000100030	MAPK1	0.22852366785493	0.0211475434405525	-0.0201169634491756	0.916435716971968	-0.204818171060211	0.0473906214572153	-0.228440363470018	0.0457227191556787	-0.701629241650636	0.00240529654155003	-0.210260382652583	0.0624841671184285	-0.354251173191983	0.0701673684551849	-0.368761178973609	0.00227132084826298
ENSG00000100055	CYTH4	0.237537271886727	0.0447400079521237	-0.137439146915797	0.281994917882546	0.194088580168141	0.074444152543594	0.0491926920942707	0.730620415975572	0.0274476526828769	0.847354972243664	0.00915655258825818	0.936134034010041	-0.172374582706352	0.24366712944656	0.0549532900047516	0.66417161827799
ENSG00000100077	GRK3	0.0836210637605714	0.323255871178566	-0.11763376525172	0.301119661907417	-0.0923848722650642	0.29946398018522	-0.189566148839859	0.0690396875297682	0.241912847792004	0.0584719309421946	0.142376006962611	0.274936180839118	0.280787277615019	0.0670463699422996	-0.113268567931813	0.318141137616662
ENSG00000100084	HIRA	-0.373664640243981	0.0486593831717425	-0.295539141885055	0.0808473222840987	0.15987597153662	0.111017136623987	-0.276566886659052	0.0221765449458041	0.145245724784607	0.34372587386013	-0.0117714870712575	0.898733005598498	-0.145551208183274	0.192882127169793	-0.122294439881021	0.367294268984829
ENSG00000100106	TRIOBP	0.358479491606422	0.00373272029613995	0.0632248099524347	0.669848805904708	0.175700328322208	0.194633295191685	0.142522328368857	0.500529419248868	0.136027443626316	0.327212285778432	-0.0658199146435183	0.642016631227282	0.199492785706567	0.0608022865360214	-0.0337642102574904	0.829374285247504
ENSG00000100129	EIF3L	0.277176950643075	0.0106972385987867	-0.135144516541583	0.661550095058163	-0.130482056981676	0.179725567597787	-0.115473777453725	0.318286840401631	-0.00898279050765699	0.933125095244703	0.0393097035977796	0.674262561518037	-0.185748771266121	0.358478479764438	-0.256873929965853	0.0515073548565469
ENSG00000100201	DDX17	-0.121942424470325	0.148234067304402	0.0136597197914456	0.898722713383312	-0.0262504009535142	0.729072439147467	-0.150100725184058	0.179581837143469	0.0179205115666749	0.877477458927582	-0.122565298552135	0.509355985399229	0.034696145278442	0.811836192288287	-0.0715475775372265	0.338506559073015
ENSG00000100225	FBXO7	-0.135947196197232	0.153280001075498	0.0920687499427791	0.55198119252162	-0.0240736072874044	0.709831048876759	-0.0555226251997206	0.635537669986069	0.133700725702006	0.347007466587297	-0.258010310399219	0.245596727438686	-0.115487986156289	0.527372872249866	0.173636785911142	0.510011587871857
ENSG00000100239	PPP6R2	0.00506742347507563	0.94562907034068	-0.0832648774442006	0.383959691725302	0.0445997767323238	0.531185503360494	-0.320262369670883	0.0215756282715282	-0.260573901300974	0.120078792777436	-0.220091128556922	0.764100025913681	-0.133203346106551	0.372133519288568	-0.29301594857276	0.0142540271819008
ENSG00000100242	SUN2	0.0935489557690053	0.476333439543261	0.281103874021692	0.0868298425410477	-0.0438177725263706	0.631681856118149	0.337112310909416	0.155177769471436	0.0740124062256967	0.705930698754666	0.035308802901833	0.778025958462296	0.18781652268507	0.165184716885495	-0.0413685676905114	0.776256366265506
ENSG00000100266	PACSIN2	0.0806825905448179	0.265014818812533	-0.085249172191344	0.463579490360955	-0.0848241094018058	0.243029771667664	-0.368466784203309	0.250437878660116	-0.624994328996199	0.245957910820441	-0.140119808511293	0.79433314547647	-0.239287571430109	0.310847179641815	-0.258927032193255	0.241697683667044
ENSG00000100281	HMGXB4	-0.107834178035751	0.189704508171655	0.096510295140884	0.555276741224062	0.110859168302996	0.193063796712538	0.0479490137628001	0.541562437290241	-0.118694483272898	0.436397719408482	-0.124226944697469	0.405410348389134	-0.0189632872023096	0.912133946403536	-0.0324705486552657	0.796022503674481
ENSG00000100297	MCM5	-0.0300594485216649	0.7552047645466	0.0168328662983573	0.89060064082134	-0.104494401741344	0.329921189142705	-0.269472834977344	0.0534770574219381	-0.580038832170231	0.00225185655036033	-0.138442125365382	0.319410424501413	-0.333976029651014	0.0264383947898105	0.0326874532657029	0.850563273656306
ENSG00000100316	RPL3	0.0439117527810405	0.601168768496868	0.0736241963914418	0.523365652040979	0.0283400070842493	0.701473812180681	-0.0800673621782473	0.588085169931804	-0.0282784946295198	0.768732795776019	0.0778458496149762	0.507064577960139	-0.147145435334948	0.509752118950549	-0.275728774514327	0.284847868849269
ENSG00000100325	ASCC2	-0.221182586383532	0.0480626585018546	-0.017198639670772	0.902520098690903	-0.0378843708324608	0.764636380702516	-0.116828028565752	0.454293203436492	-0.0910233166807713	0.458613723249025	0.0379009273822984	0.737534032679807	-0.0313745959047477	0.871425407423149	0.0087717003827949	0.94744179762195
ENSG00000100330	MTMR3	0.245555771474658	0.0217747382708366	-0.360922002094958	0.0153751308676636	0.182834214009927	0.158557695825562	0.109943636558305	0.194865595596672	0.383784437799	0.00918176608440228	0.0749405005117041	0.523095003889797	0.342730436849012	0.0247285219497624	-0.00747397573034538	0.937708494583484
ENSG00000100345	MYH9	0.0394033478765046	0.668865725136937	0.00734278625236429	0.953963285461446	-0.0579806700045447	0.59995919832895	-0.0312451886649053	0.824035999234674	-0.130787516624489	0.218497540254071	-0.104450504932912	0.264659939186794	-0.097033825412465	0.436245620527183	-0.194703015709492	0.0456360998365865
ENSG00000100353	EIF3D	0.208522575325036	0.039896325657174	0.0634441999373023	0.545152830506245	0.0282679567860137	0.702443130177015	-0.00197508964576938	0.986339197911228	-0.134056632095751	0.321774225649487	-0.0283201005210828	0.815841500958392	-0.0822552135107086	0.644042585665259	0.0156260968757266	0.905232012702543
ENSG00000100354	TNRC6B	-0.0102721108293003	0.88398618595002	-0.0075709851130471	0.936986981393115	0.294422380862151	0.0136836567309819	-0.0330958619479101	0.675066318896243	0.0355311342199133	0.838498681179664	-0.0678119200130457	0.552350297684709	-0.0310338014552976	0.786510143203971	0.0601354363810289	0.548496074705001
ENSG00000100364	KIAA0930	-0.117133626425209	0.474596161468411	-0.297977663369334	0.090477074920278	0.24589009531626	0.0526423404433978	-0.046301828053029	0.725440603421042	-0.0750665446955088	0.401030378006948	-0.0898316014208548	0.404963653688939	-0.197981996611585	0.0870496325017985	-0.0876210296250209	0.369947227340515
ENSG00000100380	ST13	0.00301851072771339	0.984206961393667	0.030582527175902	0.802346602760108	0.313822200338915	0.00914163449512362	-0.0574765009343866	0.686316353280093	0.229963124913359	0.277398936666847	0.011433825992365	0.940715431503073	-0.148272695862768	0.313936446441735	-0.155347002489519	0.292295042955485
ENSG00000100393	EP300	1.00046973529738	0.123483017326136	NA	NA	NA	NA	0.0574989199882524	0.805121890861387	-0.00182746706078113	0.988720369256006	-0.0684047264640695	0.69731648831951	-0.152720932088406	0.235015954490384	-0.127289317355779	0.227355939056911
ENSG00000100401	RANGAP1	0.00505954475213966	0.965165297221884	0.113009484300803	0.70580017587658	-0.0096800659151321	0.933981658112109	-0.00924461270857285	0.906239816478242	-0.179054022377907	0.193738709207514	0.0704331142315011	0.64947129657304	-0.183456798746822	0.091150855543812	-0.0806643911353626	0.479695334897914
ENSG00000100403	ZC3H7B	-0.0591768256141506	0.593650277484788	-0.414771797190072	0.0513962705572874	-0.000271757882459388	0.998208692067732	-0.0622756785209213	0.553716123467506	-0.0689765011244987	0.570926460901342	-0.357436549490305	0.0121183908026175	-0.131578602350804	0.389991798352863	-0.121666604460968	0.368822836624411
ENSG00000100412	ACO2	-0.132718587762172	0.382291201915112	-0.0487580996006245	0.663199353378435	-0.00560840360372508	0.931868655789266	-0.0830066838663452	0.396054576558118	-0.0184853338251672	0.84172737081695	-0.0952106444694109	0.471536769185799	0.0467693515302382	0.693072203786531	-0.199560639563181	0.0601431701526341
ENSG00000100479	POLE2	0.210902078647958	0.0433491881491771	-0.122134459811364	0.585838143483344	0.00675530219922355	0.93750815532682	0.0250015620358036	0.866664408948333	0.32233057923592	0.117503413703066	0.0186009363040555	0.932166749987024	0.0717255015257379	0.632715924616362	0.188863208931023	0.115933736688507
ENSG00000100485	SOS2	0.270700592379961	0.0362809566392259	0.152061626427295	0.214669330054616	0.180180495899157	0.0990574412517706	-0.0232586458939855	0.892016139601271	-0.0897022604867783	0.676538489866588	0.119167709233148	0.393814554251779	0.381966963324229	0.0645618638400809	0.180536428609865	0.242518242749762
ENSG00000100503	NIN	-0.0276014862770354	0.703964671098994	0.153786119468382	0.152249807234097	-0.051873420183644	0.511780746883427	0.109894987079411	0.677516569941143	-0.184673358159599	0.161369906713148	-0.157167197216193	0.437793012488343	0.314239773250533	0.0269398372356281	0.278959395514618	0.0484419365153647
ENSG00000100504	PYGL	0.0279023867257585	0.694803804459734	-0.119571730829218	0.494976149203276	0.0738373288534688	0.288398366000325	0.0207710490947999	0.869818351869121	0.10391547981809	0.300020563311015	0.00795118496452125	0.924763115902797	-0.0741285644894885	0.567598394825718	0.0620930697608408	0.543619803209088
ENSG00000100523	DDHD1	0.0405061079181699	0.640765227264643	-0.0847081114519685	0.444302510786117	-0.0293155610881821	0.810724031856804	0.0380154258052262	0.713989804203482	0.0149653416822165	0.874381114340585	0.0552578580605224	0.654941326875612	0.32157904070215	0.129243186300897	0.0563668755705603	0.634961450207266
ENSG00000100567	PSMA3	-0.541230263662383	0.000775642949661959	-0.0193580745474073	0.891265470167596	0.12970586515931	0.336822133772054	0.220465752045354	0.138948343762392	-0.335995781388396	0.0572941949837606	0.147134014286711	0.404876931393209	-0.406862324368266	0.0128653902596211	1.85723133662506	0.0373805401367833
ENSG00000100578	KIAA0586	-0.14357871474044	0.130133297895042	-0.123069877630534	0.412363755641979	-0.277509278625362	0.0562086849742681	-0.0059877264809545	0.947198252659604	-0.178258907972528	0.0881139742666674	-0.0111624372934913	0.945122466231186	-0.307080687713443	0.0255237612475241	-0.133471900848665	0.303546910142582
ENSG00000100596	SPTLC2	-0.152439674247253	0.323081053959171	-0.522410646490033	0.0312253664975039	0.203036096383785	0.141933264218822	0.300423309613851	0.0517131015207834	0.193291920522279	0.118455108114356	0.02833037727533	0.887765102570468	0.388485283497661	0.00679616824879048	-0.114039784414552	0.458527455061412
ENSG00000100603	SNW1	-0.255540390113803	0.013256251549826	0.291225898530842	0.172454389802529	-0.160896358716844	0.0633230820061291	0.00562447927448578	0.961266610488961	-0.323524165026393	0.0375111730073274	0.0190983521960027	0.884595857385864	-0.0399146388517042	0.775077867368896	-0.00612784587404362	0.962835867752024
ENSG00000100614	PPM1A	0.0873045161455695	0.391148537131847	-0.211492599014652	0.133295586935765	-0.0791137923981176	0.461029345438635	0.264003241249184	0.00818502569213549	0.0837226125278649	0.403859765387621	0.0940784253795936	0.564734013032096	0.229989068909431	0.106905344240263	0.253846239543842	0.0501022850991286
ENSG00000100632	ERH	-0.517324307740045	0.00257794810992226	-0.70729108429555	0.134813550501775	-0.0474775267941563	0.551293547282113	-0.245255701651333	0.0168204147113841	NA	NA	-0.166671656015548	0.219867183579914	-0.449271360740622	0.0246850484989641	-0.202297180275996	0.327622575861995
ENSG00000100644	HIF1A	0.0676288194527277	0.509171277754762	0.0659110019931827	0.508985147261463	-0.0466195231723313	0.497444680605909	0.126047061790075	0.193421599955947	-0.181142016928337	0.245855952635467	-0.0533430602686212	0.640329915036673	0.0943173702518618	0.540447134124756	0.257215918263255	0.118079602711816
ENSG00000100647	SUSD6	0.264834123358273	0.0615790255884644	-0.148205792910682	0.314439336348452	0.106983408217108	0.697147230019678	0.188671455628573	0.0779631394483636	0.00155914930398207	0.989266544499287	0.26441878172074	0.0593291286380419	0.393013547744164	0.01052657675529	0.193004063606713	0.198515475574207
ENSG00000100650	SRSF5	0.053726781013739	0.44893149697737	0.118033585545089	0.266686684809016	-0.164195782087052	0.0474109645489608	0.0823327951195357	0.649045160926236	0.0285369107461947	0.878385068600719	0.0974667487692871	0.396226745293557	-0.196686768731623	0.107253733966629	-0.0624541588249983	0.641925971945332
ENSG00000100697	DICER1	0.00906290285636777	0.893658020836361	0.219372388203382	0.0863703545524542	-0.0733718447174003	0.37584880435717	-0.0674245437251315	0.456323589012261	0.197496524521292	0.0962005429535878	0.115502672096109	0.477969832049079	-0.142832925569941	0.384737911524074	0.101872284845287	0.24294845393983
ENSG00000100714	MTHFD1	-0.137277439190045	0.30702309505916	0.0762439607871299	0.575156950621413	0.029299005555873	0.782781381310344	-0.0514381352549552	0.485390953601946	-0.16770644767889	0.12507765917739	0.0407165212234655	0.683000602167101	-0.0695374166452368	0.536768410380397	-0.121788922081352	0.169768274835354
ENSG00000100722	ZC3H14	-0.282600259338696	0.120889682382308	-0.0982001480803723	0.461241933548161	0.0312121535040371	0.756600575581323	0.109376082179295	0.338009459816776	-0.187558829547368	0.160260507763639	-0.0346394462788154	0.755418027790421	-0.0884062718372964	0.556027918323405	0.114247404139868	0.417668661689681
ENSG00000100731	PCNX1	0.258266676597171	0.0235193272239834	0.105544487503679	0.40989702292456	0.162017206277847	0.101375639734776	-0.0112972548226524	0.873897393055751	0.0104125960079535	0.91655955272253	0.145695435118323	0.138222545403571	0.124714476474157	0.271931327452518	-0.0602816175284598	0.530544190172944
ENSG00000100749	VRK1	0.277593935839885	0.0366158579273338	0.0643013767503016	0.521269455693373	0.0946113228728638	0.706755982438642	0.805642954896819	0.0498367360522832	0.37832495050541	0.0538668355480227	0.731795994540297	0.0565253182240029	0.204938813329759	0.462117332779688	0.299279566247756	0.0162989367606156
ENSG00000100784	RPS6KA5	0.163402061959352	0.111590776504961	-0.00229108039069276	0.982905826703079	-0.00839800274334826	0.91804110534575	0.0464686102392335	0.609455140912247	0.0980926771414824	0.389223967513546	-0.125944317491195	0.567749970681929	0.344632661210496	0.0155728385651322	-0.0165584998959313	0.9217334830055
ENSG00000100796	PPP4R3A	-0.0786554267048182	0.408475157008303	0.549657693228119	0.0445434351421292	-0.0530909515927527	0.775034587787012	-0.00288381622090463	0.970663572702529	-0.0527184952775366	0.657255303316225	0.0955445051233281	0.456744322107775	0.0901769824367026	0.533613676219723	0.170253515931361	0.103246704667046
ENSG00000100811	YY1	-0.204533482099254	0.0604511912632708	-0.581600759734625	0.0497547340851126	-0.0354509754403381	0.664057499282183	-0.17744118992491	0.0527393893129596	0.0223428812303429	0.814055635859771	-0.310457053723094	0.0323865988875137	-0.0322345205415561	0.812662817504525	-0.169409422162261	0.0727608584851184
ENSG00000100813	ACIN1	-0.276855614181134	0.0147628757622178	0.0224749974309405	0.822474370283097	-0.0572869405998959	0.472676856404915	-0.0271207370699481	0.90013240913267	-0.0963466693405222	0.513602058881529	0.00233795067714444	0.98366617714014	-0.174926548682746	0.35057003841702	0.026641561725015	0.83655257562219
ENSG00000100814	CCNB1IP1	0.18430378468937	0.0512948582561162	0.006580315693824	0.946096991782915	-0.0877818279067579	0.266325254169537	0.111797047378915	0.695721865108382	-0.183646855984137	0.0991959609263441	0.277042549686738	0.336627899353328	-0.746076223864878	0.106167031646188	-0.264651276878211	0.207952090292006
ENSG00000100815	TRIP11	0.00248670610012629	0.970586358488157	0.273178367385995	0.140690546365581	-0.0890736481604002	0.226114040573995	0.004645728895393	0.953714334236534	-0.270584513982028	0.0728374222437621	-0.0743820155408477	0.589166259598649	-0.143101206668514	0.219957742313773	-0.0246985402389715	0.751745168435215
ENSG00000100836	PABPN1	0.211872765669484	0.418063931781818	0.0619064355005733	0.770237744549782	-0.363688147852966	0.0476075606980053	-0.0921238664593857	0.463720190060635	-0.0672367913599698	0.673237438783569	-0.156662568190917	0.414629714696825	0.0612441746244082	0.646027174738667	-0.313373679392406	0.0157715761099788
ENSG00000100888	CHD8	-0.379398768138764	0.00677502996100707	0.0269428996011676	0.865095315984525	0.108863497796287	0.22770851090901	0.0206216243079353	0.786848399569723	0.109592628648961	0.371557721467178	-0.0429304395496842	0.674016068147002	-0.0888760878230389	0.357861460750951	-0.014434288603586	0.87448423600267
ENSG00000100902	PSMA6	-0.587523605665293	0.0103056877027282	0.11669086149578	0.718943073086719	0.122758561884987	0.10617963403786	-0.0310954301759348	0.708754900617978	-0.213832741520214	0.04578375730824	-0.0917092123081207	0.309178918692223	-0.23975871851481	0.0615988584907707	-0.0822373795759409	0.464853534558332
ENSG00000100991	TRPC4AP	-0.0403728458315038	0.650446347179382	-0.432357912277726	0.0997307843353141	0.0132723866581674	0.875718108807772	-0.361322548125942	0.00135294164093533	0.067429915669458	0.671093974970928	0.0149473828260725	0.899633454472271	0.200315883048153	0.121570102976157	-0.0662086260036802	0.643273530141319
ENSG00000100997	ABHD12	-0.054278962200514	0.450054200357466	-0.0169663973300153	0.860959830812613	-0.0280773508867741	0.679385834035039	-0.106864515392317	0.255816984692144	-0.109622069702697	0.75908574856435	-0.0263695480828882	0.85017445650256	-0.0561223252894943	0.792823649576721	-0.0515054960996632	0.548787032529258
ENSG00000101003	GINS1	-0.059117065471846	0.493383274729589	-0.277688552318328	0.0458194363682973	0.150620552487365	0.133324375141117	-0.0847692300100657	0.351471558866198	1.29663582864618	0.0106299092790753	0.41173277105476	0.202715243879727	0.153560188506474	0.175324939894975	-0.0217712445206441	0.869141708369589
ENSG00000101040	ZMYND8	-0.0938306980570664	0.209000297365046	0.195266672523635	0.25679934671353	0.263070975180105	0.022282033019503	-0.136330991777204	0.155654255988609	-0.0657421780390831	0.678948871053121	-0.0264600751316047	0.799412916161663	-0.00260895064068365	0.980066128939761	0.232265691447417	0.0315430284254367
ENSG00000101057	MYBL2	-0.684989489419496	0.0022541341406481	0.274005048253919	0.204980364044427	0.0973405627236991	0.420695047613355	-0.053894974696346	0.773085296372518	-0.47572794093202	0.0861797901007779	-0.0726767031204644	0.59643851803376	-0.252128975492066	0.217804720345184	0.00289269468442521	0.978302557409095
ENSG00000101096	NFATC2	-0.364841652919765	0.0414266144692837	0.187619757756368	0.0999512583315181	-0.316802605420648	0.134721460109032	-0.0339410991454188	0.729079237818077	-0.0680120628618435	0.669827651747418	0.0897311243201984	0.470231964872711	-0.240759559770963	0.318762309114661	0.0872114301253103	0.353199582108564
ENSG00000101109	STK4	-0.0714152950546438	0.421662079712905	-0.100119441177392	0.306060954347012	0.013904069485129	0.85545365281408	0.0546431589112569	0.639226990128586	-0.00277783080469753	0.98296349188585	0.0989539309895196	0.322812208125106	0.437442243020137	0.00355815791292211	0.417693228921852	0.00231797475008574
ENSG00000101126	ADNP	0.170799093113798	0.381341036729139	-0.0771844055557522	0.828576106585304	1.7342845324114	0.314639554707157	0.0488038162843141	0.565145202095497	0.413091939966499	0.0390144506580456	0.0478595538389124	0.809679001498454	0.37367295768108	0.408654089519189	0.56449427424451	0.0276008920793768
ENSG00000101146	RAE1	-0.19239330231479	0.0651516848724795	-0.423982523194308	0.206122256216138	0.0626897178434474	0.521048588565223	-0.131206519275997	0.16356061933024	-0.0123572059365741	0.89935549093604	-0.148149079502438	0.428230315579862	-0.20166785132356	0.380461682055682	-0.188879877085414	0.352337685604527
ENSG00000101152	DNAJC5	0.305391662571722	0.0387551124847919	-0.198174778375736	0.204383163295755	0.0156736937730925	0.833038867791526	-0.110918936525145	0.34071891031367	-0.0900572025508998	0.640761470385789	-0.205365490003751	0.159633705237627	-0.315345022984363	0.0520803145008046	-0.0984635698790331	0.376790198088769
ENSG00000101191	DIDO1	0.0442262011649051	0.619545327034264	0.0311654788535171	0.809095422582541	0.0175427390231014	0.868293703308885	0.0589996464155184	0.695196824189226	0.0565277508160725	0.780448518221194	-0.0563012246403492	0.713250763668894	-0.253944233460072	0.127236001012715	0.0391699351589181	0.866281627418553
ENSG00000101265	RASSF2	-0.0371284716494743	0.654349938320648	0.0347789852567371	0.703013751204534	-0.0202457957778757	0.862136877150278	-0.0550913509783749	0.813466269479366	0.018093754305879	0.914337705168462	-0.0219969770122463	0.848918685405043	-0.230250258071676	0.0728855351952071	0.110454477784741	0.366582431586499
ENSG00000101266	CSNK2A1	-0.587914292960556	0.000983113934932719	-0.471590694812773	0.0408308770589679	0.055480512580207	0.565117526926253	-0.0638986783212155	0.468271508684607	-0.257778344876147	0.0304882040420065	-0.128761614358386	0.374276140287122	-0.331712872723406	0.0354599615242126	0.208059406273755	0.596924252135571
ENSG00000101294	HM13	0.56803927594396	0.0807989650984968	-0.166020322000689	0.234222600691477	-0.252952588733741	0.458829688268814	0.0286189391502487	0.676348951333033	0.107505752826662	0.356677812421958	0.109553688094727	0.37134498932497	-0.0215989850591645	0.86261011475725	-0.00365440576083204	0.963806270728989
ENSG00000101310	SEC23B	0.0395001863172872	0.669134817221539	-0.395304499992588	0.248814096890799	-0.0206408740864383	0.773095469683306	-0.203301297084727	0.16598379206114	0.109216103804481	0.321657578781045	-0.0700108842471401	0.790864182089291	0.170413728361091	0.152417077138329	0.0545981472277616	0.614381288371099
ENSG00000101336	HCK	0.0947383714449872	0.223566239077755	-0.31383269741641	0.109607479403481	-0.103720276260118	0.197978528229227	0.0354535676763712	0.863394050666932	-0.0210113532711855	0.889078753968393	1.61973420937361	0.198994342718057	-0.223108592016295	0.159928208036737	-0.244207573903631	0.235657193813559
ENSG00000101337	TM9SF4	-0.0114326389626931	0.939908507524622	-0.197748900501201	0.139030452720098	-0.0450619576680603	0.528752017172711	-0.242397762318393	0.0124762264264493	0.165277249295414	0.0918681032649681	-0.148040555971835	0.272960486970375	0.0861784384402067	0.622076368406417	-0.0830550791353471	0.577691921496545
ENSG00000101347	SAMHD1	-0.261420993599979	0.115838556827087	-0.0152270774722306	0.885293118270763	0.00826052961362234	0.902846649222208	-0.000819271922944842	0.997888571267266	-0.145459451202835	0.245057900769495	-0.0862658588147946	0.461061006601213	-0.151283937982804	0.354556991673598	0.0463179190658761	0.736130374860076
ENSG00000101361	NOP56	-0.323999726682722	0.125597938747404	0.104368564416442	0.666345969299632	0.193247326685881	0.0289942189790526	-0.0728269134871327	0.481489101126217	-0.0879760337261156	0.555218543449598	0.184668850613192	0.139204580725524	-0.173031509773683	0.199825445035775	0.204458559648606	0.120829802890575
ENSG00000101407	TTI1	-0.373448775348215	0.0033688264435658	-0.148220786884276	0.173757405039814	0.0574099812931529	0.419328021138482	-0.141640051947781	0.200659928790556	-0.32722519358033	0.0259504344715389	-0.261909940465809	0.0254082965139112	-0.324599868258326	0.00731621642655436	-0.000967270000457876	0.990209430760196
ENSG00000101413	RPRD1B	-0.309171856173699	0.0259681073674832	-0.283096097901874	0.107407887757632	-0.0268632036225522	0.823927823447558	-0.0565393730279645	0.529448841975934	0.134188547794515	0.2308028198447	0.0447000109749594	0.674558952821525	-0.237083933683083	0.0852087385174446	0.039565687560856	0.625261762183905
