# gene_id	Estimate_treatmentDRUG
ENSG00000141627	-0.054855122601617
ENSG00000141664	-0.005553384759663
ENSG00000141759	0.235761102037569
ENSG00000105127	-0.191445588379776
ENSG00000198131	0.14205948600337
ENSG00000141956	0.072590189369398
ENSG00000141965	-0.435443662409937
ENSG00000141985	0.410561454364529
ENSG00000130517	0.260029974810983
ENSG00000142039	0.094735287182737
ENSG00000130511	0.796571815899621
ENSG00000105771	-0.045146387306475
ENSG00000142166	-0.331904435915874
ENSG00000142168	0.325523214132745
ENSG00000142186	-0.144721742359378
ENSG00000142227	-0.449004315120819
ENSG00000142230	-0.066626222868581
ENSG00000142252	0.19890550011715
ENSG00000142444	0.454434616409021
ENSG00000130159	-0.58180993910619
ENSG00000104980	0.496381320299045
ENSG00000104731	0.495246647391098
ENSG00000142507	0.193059036187553
ENSG00000142528	-0.330848958396867
ENSG00000142534	-0.084371892904325
ENSG00000116213	-0.055904942815232
ENSG00000142657	-0.088985120996876
ENSG00000142731	0.376843232385525
ENSG00000143106	0.070906335725166
ENSG00000143119	-0.153564964891425
ENSG00000143158	0.444270472280533
ENSG00000213064	-0.771437629575113
ENSG00000143226	0.027348981732446
ENSG00000143228	-0.2880138644149
ENSG00000117143	0.250084201308467
ENSG00000143294	-0.181737224342073
ENSG00000143363	0.228720293443538
ENSG00000143368	-0.111117625456136
ENSG00000163191	0.126075916428722
ENSG00000143379	0.110988035338784
ENSG00000143418	0.352346394358797
ENSG00000143442	0.053355270005953
ENSG00000143457	-0.252942906203062
ENSG00000143486	-0.040023131952422
ENSG00000143543	-0.043393246966784
ENSG00000143578	0.630735269478803
ENSG00000143751	-0.117011041976928
ENSG00000143761	0.11207656753375
ENSG00000143772	0.134734999911985
ENSG00000143793	0.00648707297759
ENSG00000143815	0.096836352647659
ENSG00000143862	0.290502240840899
ENSG00000143891	0.548042333732696
ENSG00000143947	-0.068573592904193
ENSG00000143971	0.292183417296427
ENSG00000144029	0.05564216839229
ENSG00000144040	-0.428292722193568
ENSG00000144048	-0.239470582304651
ENSG00000144118	0.19253540803458
ENSG00000144136	-0.004427555318661
ENSG00000144224	0.220080768125907
ENSG00000144231	-0.216674993084217
ENSG00000144233	-0.462424588835325
ENSG00000144306	0.605662833289596
ENSG00000144401	0.374386838169169
ENSG00000144455	-0.18300374180824
ENSG00000184182	0.043748024663595
ENSG00000144485	-0.013477846383433
ENSG00000144566	-0.170245646625192
ENSG00000127838	-0.083552391117258
ENSG00000144635	-0.200812637288729
ENSG00000144659	-0.128186638512646
ENSG00000144746	0.006123544299611
ENSG00000144791	0.087544248203106
ENSG00000144827	-0.166353918582556
ENSG00000144840	-0.198405326587229
ENSG00000114573	0.214633631875067
ENSG00000167996	0.290325215689798
ENSG00000145191	0.53291747023479
ENSG00000145241	0.148686841442969
ENSG00000145246	0.821836005715987
ENSG00000145293	0.130361882112834
ENSG00000145332	-0.201366135104504
ENSG00000145337	0.167503118271313
ENSG00000145348	-0.227182684040368
ENSG00000145358	0.21143281494692
ENSG00000145375	-0.132578756796436
ENSG00000145386	0.290068841948901
ENSG00000145391	0.549366839370837
ENSG00000145414	-0.23088252584643
ENSG00000145425	-0.236582201959364
ENSG00000145495	0.125483933871723
ENSG00000145569	0.099969053517451
ENSG00000145592	-0.067086095758016
ENSG00000152684	0.059784562116742
ENSG00000145703	0.122081250662423
ENSG00000145715	0.159977781954654
ENSG00000145781	0.271935385546456
ENSG00000145817	0.284012626958819
ENSG00000145819	0.186764423142778
ENSG00000145912	0.169716171849476
ENSG00000145982	-0.434181350731407
ENSG00000145996	-0.279300435109928
ENSG00000146007	-0.128905125302568
ENSG00000146066	-0.086543583342697
ENSG00000146083	0.321361725667809
ENSG00000146085	-0.080170434452002
ENSG00000146109	-0.045141964765606
ENSG00000146205	-0.195651279044327
ENSG00000146232	0.224694987725067
ENSG00000146247	0.332060967918104
ENSG00000146263	-0.188832736533247
ENSG00000146281	0.32967239157744
ENSG00000006625	0.576379769574641
ENSG00000146731	0.098530157780207
ENSG00000086730	0.113081131995229
ENSG00000146830	0.186678207124399
ENSG00000146909	0.192214397134072
ENSG00000102225	0.717618742016385
ENSG00000147123	0.027382659228713
ENSG00000147140	-0.058826587036159
ENSG00000125351	0.349265222409197
ENSG00000147416	0.005166894402887
ENSG00000147439	-0.198902963676645
ENSG00000147443	0.033683760265941
ENSG00000120889	-0.32412082756633
ENSG00000147459	0.364916264284435
ENSG00000147475	0.265533063511101
ENSG00000147536	0.099876121806233
ENSG00000104442	0.316739923712193
ENSG00000147586	-0.163865999843109
ENSG00000147592	-0.08386913317182
ENSG00000147601	-0.133436265496707
ENSG00000147650	0.452073939574174
ENSG00000147854	0.133082584791777
ENSG00000147872	-0.031378059112486
ENSG00000147955	0.247447873973344
ENSG00000048828	0.283806223921415
ENSG00000148331	0.143043179593122
ENSG00000148399	-0.436101345382825
ENSG00000148400	0.435062807726666
ENSG00000148411	-0.144772868200198
ENSG00000148572	-0.25181968764628
ENSG00000148672	-0.030401317356476
ENSG00000148803	0.862520960430775
ENSG00000148840	0.059612908187071
ENSG00000148841	-0.599122642824086
ENSG00000148943	0.050717566753026
ENSG00000148950	0.534799007171051
ENSG00000149084	0.152362324112685
ENSG00000149136	0.075286051846787
ENSG00000213593	0.066500384411597
ENSG00000149150	0.167359402144199
ENSG00000149196	0.187483070888378
ENSG00000149231	0.344018829704975
ENSG00000149269	0.380135304775122
ENSG00000149273	-0.273737120865226
ENSG00000149308	-0.445005403536823
ENSG00000149311	0.335074838736481
ENSG00000149313	0.405522933343549
ENSG00000149357	0.030746376333064
ENSG00000149480	0.082423534396424
ENSG00000133316	0.024871969364017
ENSG00000149516	0.099301724304901
ENSG00000149547	0.500618012992264
ENSG00000110274	-0.857361425856402
ENSG00000149600	0.282426763683409
ENSG00000149657	0.423171827603345
ENSG00000110711	-0.026042421563068
ENSG00000149761	0.182773860418982
ENSG00000149781	0.073020320747651
ENSG00000149782	0.065148657551088
ENSG00000149792	0.123785904528876
ENSG00000014216	-0.124704347223631
ENSG00000149823	-0.187152315399426
ENSG00000149923	0.018112771731042
ENSG00000149929	0.058547492349955
ENSG00000101307	0.522781787849003
ENSG00000139318	0.285169001716361
ENSG00000150316	0.379205494346565
ENSG00000111647	0.920519720869989
ENSG00000150593	0.051037836325748
ENSG00000150753	0.241792256474426
ENSG00000150768	0.075059769112773
ENSG00000135655	0.050792687295108
ENSG00000150938	0.741689299431259
ENSG00000150961	-0.012309787882947
ENSG00000139726	0.70877417323295
ENSG00000150977	-0.097511798874209
ENSG00000151012	0.244250628283413
ENSG00000151014	0.07242231665245
ENSG00000151092	0.375401942675935
ENSG00000151093	-0.572541531354385
ENSG00000151176	0.074185879588176
ENSG00000137513	0.303320448457148
ENSG00000151413	-0.079891603717671
ENSG00000151465	0.378973795665549
ENSG00000151466	-0.200858750201268
ENSG00000151498	0.152655893314008
ENSG00000151502	-0.371323560917892
ENSG00000151552	0.088634428718439
ENSG00000151665	0.552446810313339
ENSG00000151725	0.018901870759248
ENSG00000151726	0.066491810216832
ENSG00000151779	0.022542633780118
ENSG00000151806	0.377021575612617
ENSG00000151846	-0.115811250662041
ENSG00000151876	-0.179369086666877
ENSG00000151883	0.272526304656784
ENSG00000143748	-0.179753508285621
ENSG00000087301	-0.419265727937217
ENSG00000144445	0.432118658323067
ENSG00000116120	0.165943912692471
ENSG00000152127	0.307645623465247
ENSG00000123066	0.660940810379011
ENSG00000152147	-1.58887770455783
ENSG00000152193	-0.04355770810791
ENSG00000152213	0.061177457781843
ENSG00000152219	0.480208362445554
ENSG00000152223	0.269936981417946
ENSG00000152234	0.068383905186285
ENSG00000152240	-0.05622203440706
ENSG00000152270	0.135517658795336
ENSG00000152404	-0.241292299246877
ENSG00000065413	0.32698812588303
ENSG00000247626	-0.044840597214165
ENSG00000204519	0.155016525357622
ENSG00000152454	0.514645793894538
ENSG00000152518	0.166028924407252
ENSG00000138032	0.223326675343081
ENSG00000152580	-0.039314040125546
ENSG00000164190	0.123346384310391
ENSG00000152642	0.360921396572346
ENSG00000087338	-1.01649798708925
ENSG00000043143	0.536725393659999
ENSG00000099290	0.007428914361343
ENSG00000152804	0.455874777539984
ENSG00000153044	0.660758008579449
ENSG00000103274	0.232857803593496
ENSG00000058729	0.148351520207138
ENSG00000153147	0.292008497714009
ENSG00000153157	0.441477547438667
ENSG00000115652	0.379245590829208
ENSG00000153201	-0.10663827451555
ENSG00000153214	0.114068275002454
ENSG00000144848	0.156400539436853
ENSG00000153339	0.113032740933606
ENSG00000153560	0.401502964443306
ENSG00000153561	0.333513064829145
ENSG00000153574	0.212526985000287
ENSG00000136059	0.570037475053819
ENSG00000153767	-0.192942391278493
ENSG00000153774	0.363165798965591
ENSG00000153922	0.252578625695791
ENSG00000153933	-0.196361326634928
ENSG00000154059	0.118487546323067
ENSG00000154127	0.136607734434114
ENSG00000154124	-0.122464606910835
ENSG00000154174	0.091024897437624
ENSG00000104043	0.636111239498008
ENSG00000154370	-0.066438587613342
ENSG00000154429	0.036206618462977
ENSG00000089876	-0.12183287849072
ENSG00000154518	0.254566639193644
ENSG00000154582	-0.140912842612828
ENSG00000154642	0.409470676534087
ENSG00000154743	1.14765095390735
ENSG00000154760	0.432045767534222
ENSG00000154767	0.380243717329586
ENSG00000154803	0.02432282666318
ENSG00000154945	0.779517128340545
ENSG00000104267	-0.178746169022012
ENSG00000163161	-0.456592555729577
ENSG00000155090	0.115790027016216
ENSG00000155099	-0.554164056876001
ENSG00000155100	0.113293612989647
ENSG00000155189	0.323154839113022
ENSG00000013288	0.205882366607406
ENSG00000155304	0.24691194909713
ENSG00000155307	-0.063403033610629
ENSG00000102910	-0.146033062954407
ENSG00000155438	0.344880816682457
ENSG00000155463	-0.483252474134311
ENSG00000082516	0.316499056480088
ENSG00000155508	0.183941235114663
ENSG00000085662	-0.00836537791203
ENSG00000155561	-0.008092357195992
ENSG00000000460	0.444026603131145
ENSG00000172530	-0.295097187845191
ENSG00000003400	0.510411172543438
ENSG00000155850	0.127292737421352
ENSG00000069849	0.015250070992669
ENSG00000136824	-0.167088796911049
ENSG00000155957	0.1237502290212
ENSG00000155959	0.10593592063374
ENSG00000156052	0.104737452027713
ENSG00000156110	0.219332071282133
ENSG00000156171	-0.422570736207455
ENSG00000148175	0.049022835608131
ENSG00000138744	0.240946184049999
ENSG00000156261	0.029769756065481
ENSG00000156273	-0.079171015096986
ENSG00000156304	0.396279532683944
ENSG00000156469	0.268126469462935
ENSG00000156482	-0.093143730708567
ENSG00000156521	-0.507272540911694
ENSG00000156599	-0.11298278733603
ENSG00000156639	-0.490619838788116
ENSG00000156709	0.050211743440165
ENSG00000156735	-0.253833953416173
ENSG00000156787	0.238343496942249
ENSG00000156802	-0.084707181210665
ENSG00000156831	0.290945642348793
ENSG00000156869	-0.045151799287858
ENSG00000156876	0.01084672706468
ENSG00000156966	-0.023917345811319
ENSG00000144554	-0.067333562336399
ENSG00000157014	0.256946260602643
ENSG00000157181	0.462294372819561
ENSG00000106617	0.325720420543862
ENSG00000113161	0.273494549587522
ENSG00000157259	0.316727325644426
ENSG00000127080	0.203040735772293
ENSG00000258429	-0.351207223283198
ENSG00000090857	0.035837646183726
ENSG00000157379	0.875804319808982
ENSG00000157404	-0.080008644707133
ENSG00000157456	-0.115660973312642
ENSG00000157500	0.301673546959803
ENSG00000110871	-0.176772685856086
ENSG00000157954	-0.314439319196882
ENSG00000158042	-0.099474482525921
ENSG00000158050	-0.573074616128971
ENSG00000158092	0.177749904509944
ENSG00000158169	-0.069443810626357
ENSG00000158201	0.225315664579379
ENSG00000051382	0.230701459859515
ENSG00000115073	0.417159663931248
ENSG00000158373	0.188400999572168
ENSG00000158411	-0.144998208184959
ENSG00000158417	0.142226759535125
ENSG00000158435	0.047878448620159
ENSG00000158517	0.057420053807568
ENSG00000158552	0.784740001393788
ENSG00000143258	0.462182501484794
ENSG00000104635	0.115420576952335
ENSG00000140750	0.293531225248808
ENSG00000244187	0.683280169663309
ENSG00000159055	-0.075346249901327
ENSG00000159079	-0.029209292898801
ENSG00000108424	0.132111459363434
ENSG00000243646	0.06892862683063
ENSG00000159111	-0.395191526189757
ENSG00000124160	-0.119264679464801
ENSG00000062598	-0.266950303955904
ENSG00000078061	0.339986153226802
ENSG00000060491	-0.196616074946441
ENSG00000241837	-0.250405742135242
ENSG00000159217	0.265588403759687
ENSG00000159228	-0.115548973561316
ENSG00000100294	0.10737621031143
ENSG00000143390	0.82618308122757
ENSG00000159377	0.031048493775664
ENSG00000159399	0.281147193818856
ENSG00000159423	-0.111444476144105
ENSG00000159461	0.208963169506635
ENSG00000159459	0.193450099078938
ENSG00000159479	0.301454974621952
ENSG00000140848	-0.225883433534303
ENSG00000159592	-0.322673179144509
ENSG00000100416	0.303401976660463
ENSG00000159692	0.158834351783994
ENSG00000160014	0.00993713314454
ENSG00000160075	0.960573860669972
ENSG00000160124	0.315251770834773
ENSG00000160199	0.048936762832235
ENSG00000160201	0.28035874752169
ENSG00000160209	-0.264589325840022
ENSG00000160213	-0.212884685551391
ENSG00000160216	0.581496919377689
ENSG00000160218	0.383948957128523
ENSG00000160256	0.238256328811415
ENSG00000160294	0.236852686592131
ENSG00000160410	-0.210068436832251
ENSG00000160445	0.132491839962578
ENSG00000160563	-0.140332876232447
ENSG00000244045	0.093241110794495
ENSG00000160688	0.380223957437317
ENSG00000160714	0.083012401594813
ENSG00000160746	-0.278127074347026
ENSG00000121807	-1.15618410087797
ENSG00000160799	0.152327139715498
ENSG00000160813	0.019506350173174
ENSG00000070423	0.389382871817698
ENSG00000160877	0.357091141217804
ENSG00000160883	-0.216912123853157
ENSG00000160888	-0.271158238750926
ENSG00000160917	-0.134114608354153
ENSG00000160959	-0.049810667580453
ENSG00000160993	-0.273843677123984
ENSG00000161057	0.049005986053592
ENSG00000161179	0.258423621818019
ENSG00000043093	0.017379964874535
ENSG00000087088	0.734109529601647
ENSG00000173757	0.353672601680887
ENSG00000161618	-0.265188824944146
ENSG00000131467	0.249782787246185
ENSG00000123338	-0.030971978408701
ENSG00000161638	-0.029709783045472
ENSG00000161904	0.948739374548067
ENSG00000161960	0.127586149064947
ENSG00000161970	-0.027175973118515
ENSG00000161980	-0.131717816540914
ENSG00000007392	0.083290502971815
ENSG00000007545	0.859846873869176
ENSG00000188827	0.07816704616064
ENSG00000162104	0.892507547718099
ENSG00000162139	-0.369057127700975
ENSG00000168067	0.046946634610611
ENSG00000162191	0.382255413526924
ENSG00000213672	-0.28679338310179
ENSG00000162231	0.128004850060675
ENSG00000162236	0.148836799584974
ENSG00000162244	-0.171036910992742
ENSG00000162300	0.153843782886003
ENSG00000162337	-0.405888906704748
ENSG00000162341	-0.312725508907245
ENSG00000162384	-0.169384226908244
ENSG00000162402	0.496829356341558
ENSG00000162419	-0.693845665212698
ENSG00000162511	0.060306148354396
ENSG00000162676	0.158570329616027
ENSG00000162688	0.284751698945267
ENSG00000162702	0.404355569114922
ENSG00000162704	0.04820476109223
ENSG00000162736	-0.084046193925402
ENSG00000162869	-0.278371618389993
ENSG00000162909	-0.02077888176096
ENSG00000162924	-0.570323339130678
ENSG00000162928	0.008816946721752
ENSG00000010072	0.441345201624924
ENSG00000162961	0.164015783121095
ENSG00000162972	-0.188084186684646
ENSG00000162980	0.975079197253224
ENSG00000075884	-0.185331898641769
ENSG00000163002	-0.195544681911092
ENSG00000243667	-0.588470174261457
ENSG00000163006	-0.463122373190511
ENSG00000163026	-0.036835231338323
ENSG00000143942	0.087309904983607
ENSG00000163162	0.224461937497069
ENSG00000163166	0.034794261345372
ENSG00000163171	0.233904731370201
ENSG00000152795	0.112543070306007
ENSG00000163312	0.500320373406059
ENSG00000163319	0.192816994651694
ENSG00000163389	0.740346436842491
ENSG00000163399	0.179267280258657
ENSG00000163428	0.2637881252662
ENSG00000176393	0.193157585175734
ENSG00000163453	0.345420123125148
ENSG00000163463	-0.123919573412887
ENSG00000163468	0.223764977164855
ENSG00000163479	0.022685091129736
ENSG00000163528	-0.471099131652093
ENSG00000163527	0.044526839396515
ENSG00000163558	0.25632394493426
ENSG00000042445	0.029561940435946
ENSG00000163611	0.29351096452527
ENSG00000163625	-0.068235820486732
ENSG00000163634	-0.303071173011117
ENSG00000163659	0.187968489029799
ENSG00000163660	0.465098794882699
ENSG00000163661	0.327507566031952
ENSG00000174891	0.254122204459992
ENSG00000163682	-0.114850595185161
ENSG00000163719	-0.149456256773592
ENSG00000163728	-0.131912586701033
ENSG00000163755	0.006099821627704
ENSG00000163788	-0.020186262436304
ENSG00000243147	0.2948903387102
ENSG00000213639	0.052006772824048
ENSG00000163818	-0.132708230369621
ENSG00000163823	0.049850491156122
ENSG00000163832	0.67012144617057
ENSG00000163840	-0.092425926482146
ENSG00000163877	-0.071110383256855
ENSG00000163902	0.109183297957404
ENSG00000163913	0.311542426765557
ENSG00000163918	-0.040714310801217
ENSG00000163933	-0.039766482975172
ENSG00000163960	-0.110760187137193
ENSG00000163964	-0.751873892950326
ENSG00000145016	-0.405547503232101
ENSG00000164002	-0.143490235553174
ENSG00000164024	-0.065981158482418
ENSG00000197894	-0.078400624546125
ENSG00000164032	0.233936968783872
ENSG00000164054	-0.207535363451847
ENSG00000164070	-0.566712931605669
ENSG00000164073	0.331489644098967
ENSG00000164087	-0.15205078511246
ENSG00000164091	-0.023884366053755
ENSG00000164104	0.124146474413762
ENSG00000164105	0.176771031901499
ENSG00000164109	0.101299094208853
ENSG00000164111	0.021837967781425
ENSG00000164134	-0.113724940632005
ENSG00000164151	0.319893312427808
ENSG00000164163	0.118799807467696
ENSG00000164167	0.524626125475581
ENSG00000164168	0.13955304986288
ENSG00000164182	1.08527805586183
ENSG00000164187	0.389225039513041
ENSG00000164236	1.14554597049761
ENSG00000186468	-0.258997056016389
ENSG00000164253	0.309813803977391
ENSG00000164258	0.084248307987469
ENSG00000113649	0.234545160512265
ENSG00000164307	0.417281471635892
ENSG00000164327	-0.074202413783099
ENSG00000164329	0.227232803427939
ENSG00000164332	-0.159448627439319
ENSG00000164347	0.221051466208472
ENSG00000181163	0.040169508050892
ENSG00000164535	0.00394277287493
ENSG00000164548	0.113544800658389
ENSG00000164609	0.335907651156975
ENSG00000164610	-0.611787289986604
ENSG00000113013	0.307756988838996
ENSG00000164687	0.449855410365011
ENSG00000164713	0.502850461108404
ENSG00000164715	-0.731634199085662
ENSG00000164754	0.095897333489838
ENSG00000164758	-0.133799095620845
ENSG00000164808	0.038031562692026
ENSG00000164815	0.16487059769896
ENSG00000164818	0.283840450569468
ENSG00000197150	-0.520576033281702
ENSG00000164877	1.08114263415687
ENSG00000164896	-0.475225432387094
ENSG00000164897	0.211645012273922
ENSG00000164902	0.448060874461474
ENSG00000164919	0.166564823854913
ENSG00000164933	-0.235073515336104
ENSG00000164934	-0.140209443255983
ENSG00000164944	0.029133425477232
ENSG00000164967	-0.06891610335528
ENSG00000164983	0.479157627379537
ENSG00000165030	-0.55033927994618
ENSG00000165156	-0.190373009221838
ENSG00000165271	0.120964789675669
ENSG00000165304	0.030334251418248
ENSG00000165355	-0.354986091549563
ENSG00000165392	0.021662761550311
ENSG00000165458	-0.001430358052451
ENSG00000165494	0.304026838317115
ENSG00000165501	-0.263479280738195
ENSG00000165502	0.529904076060296
ENSG00000165506	0.319035595451897
ENSG00000165516	0.004664185003643
ENSG00000165525	0.26218002404924
ENSG00000165527	0.287059925020956
ENSG00000165526	0.245117793197028
ENSG00000165660	0.63860942939407
ENSG00000165672	0.111160488827556
ENSG00000165684	0.527961336864958
ENSG00000165699	-0.21645025690502
ENSG00000165704	0.096962995726423
ENSG00000165724	0.125309960887216
ENSG00000165801	0.111350040103052
ENSG00000165819	0.105264856012258
ENSG00000165832	-0.385787608083418
ENSG00000062650	-0.034619246940496
ENSG00000122376	0.381806487190143
ENSG00000165916	0.143380660679285
ENSG00000165934	-0.072651625336971
ENSG00000188906	0.164245867417509
ENSG00000134627	0.252436198699317
ENSG00000069329	-0.003978172597364
ENSG00000166130	-0.161557970033153
ENSG00000166135	-0.617106919348332
ENSG00000166136	0.208280977467532
ENSG00000155393	-0.265915210932927
ENSG00000166169	0.184413302658341
ENSG00000166189	0.202163065240275
ENSG00000166200	-0.153376808894134
ENSG00000166226	0.167542430371257
ENSG00000111670	-0.007774806304598
ENSG00000166260	0.355392170861765
ENSG00000166295	-0.273783731284485
ENSG00000166326	0.09895744957849
ENSG00000166340	0.02997349632939
ENSG00000197632	-0.167092946656789
ENSG00000166411	0.260745691359709
ENSG00000166439	-0.274818232536151
ENSG00000166477	0.266992110613886
ENSG00000166479	0.112429611142848
ENSG00000159063	0.01877510425498
ENSG00000255529	0.207253602836665
ENSG00000215421	0.184870077702595
ENSG00000166557	0.13438365380561
ENSG00000166582	0.210966485753909
ENSG00000166598	0.152298943385774
ENSG00000025770	0.105518426554248
ENSG00000166685	0.096626327175949
ENSG00000166716	0.310077279419767
ENSG00000166794	0.044599080091863
ENSG00000166797	0.33417677635009
ENSG00000166825	-0.00204483377334
ENSG00000166848	0.02828055909314
ENSG00000166847	-0.110444019221478
ENSG00000166851	0.260415882305616
ENSG00000166855	0.004359642729596
ENSG00000166881	0.203325246667062
ENSG00000166886	0.152044931347901
ENSG00000166888	0.037726961314163
ENSG00000166889	0.153666590961643
ENSG00000166902	0.109166074093471
ENSG00000166925	0.767130136826737
ENSG00000166946	0.014238844228603
ENSG00000166974	-0.166823961998241
ENSG00000167004	0.0081445384623
ENSG00000167005	0.015840214780858
ENSG00000159216	0.108691759001426
ENSG00000167085	0.302023376240091
ENSG00000167088	0.012355357813461
ENSG00000148356	-0.30135735225252
ENSG00000167114	-0.652940443931757
ENSG00000167202	0.080567291915985
ENSG00000167220	0.01057087959691
ENSG00000089154	0.203393792189259
ENSG00000167257	-0.096390555358509
ENSG00000125686	0.225255727593851
ENSG00000167325	0.176229704840198
ENSG00000156858	-0.215232495622205
ENSG00000167395	0.156915338187956
ENSG00000185947	0.250524236531906
ENSG00000170832	-0.03515731410825
ENSG00000167447	0.033142498755406
ENSG00000167461	-0.254754799303894
ENSG00000167470	-0.122359790609828
ENSG00000167508	-0.29806420316662
ENSG00000103335	0.002389021559647
ENSG00000167513	-0.225150075643404
ENSG00000167522	0.308961695024689
ENSG00000167548	0.200753677168956
ENSG00000167552	0.075652583904531
ENSG00000066084	-0.087822122451525
ENSG00000167625	-0.240893826858758
ENSG00000167657	-0.236665757939408
ENSG00000167670	0.113065058247735
ENSG00000167671	0.141905585241257
ENSG00000147804	0.510100928296012
ENSG00000167702	-0.030461331670243
ENSG00000167721	-0.434419954235998
ENSG00000141456	-0.100636289254331
ENSG00000267855	0.441911935857623
ENSG00000167797	0.486399270620707
ENSG00000167815	-0.060088782322256
ENSG00000167862	0.287763145563151
ENSG00000167863	0.054188535281758
ENSG00000089685	0.179229751765423
ENSG00000167925	-0.271425148478039
ENSG00000162032	0.299796961895676
ENSG00000167967	0.045320607597083
ENSG00000167969	-0.088713458805804
ENSG00000205937	-0.095567885732551
ENSG00000167978	0.07167658606182
ENSG00000167985	-0.173402427096858
ENSG00000167986	0.044765157047889
ENSG00000162174	-0.259193909438496
ENSG00000214753	0.162883295782394
ENSG00000168002	0.09472820808059
ENSG00000168040	-0.125793104722565
ENSG00000170903	0.200601741868821
ENSG00000171148	-0.151319940101006
ENSG00000170340	0.236098493071708
ENSG00000170365	-0.580784245225474
ENSG00000170476	0.684890360821337
ENSG00000170604	0.355108351862182
ENSG00000170502	0.840388021638786
ENSG00000170315	0.084913305115152
ENSG00000168522	0.172801961641711
ENSG00000169641	-0.38669219502726
ENSG00000114742	-0.131149024474592
ENSG00000171940	0.052200506621067
ENSG00000171302	0.352105254123497
ENSG00000171617	0.105758895654319
ENSG00000172301	-0.739563797506596
ENSG00000170759	-0.066517844877926
ENSG00000169607	-0.021161514267818
ENSG00000171522	0.076488500328943
ENSG00000109919	0.33224430486712
ENSG00000164045	0.046886464400861
ENSG00000189091	0.001690369654974
ENSG00000171604	0.236829857107958
ENSG00000171612	-0.191699602820586
ENSG00000166199	0.003584423396701
ENSG00000168291	-0.039564027329909
ENSG00000171223	0.008143103478403
ENSG00000169679	0.037674964227204
ENSG00000170584	0.130133622383527
ENSG00000168924	0.077336726015717
ENSG00000171105	-0.07422789796205
ENSG00000171469	0.17665500348198
ENSG00000168228	0.399647975191965
ENSG00000108312	0.205246125856841
ENSG00000186184	-0.20794836899619
ENSG00000172349	0.169917430401801
ENSG00000172216	-0.043122550214563
ENSG00000159147	-0.168256664551484
ENSG00000064490	0.34825045314543
ENSG00000169223	0.163357929214019
ENSG00000111554	0.162490184749113
ENSG00000172336	0.083876064072121
ENSG00000169230	0.373846782741271
ENSG00000172354	-0.07955899410054
ENSG00000170571	-0.01686395745687
ENSG00000164588	-0.307154946544641
ENSG00000172071	0.368461320131365
ENSG00000169228	-0.407359160140902
ENSG00000110422	0.187980253654943
ENSG00000170515	-0.084576214587046
ENSG00000011028	-0.167940584930274
ENSG00000171241	0.147995669879277
ENSG00000169925	0.011904382395784
ENSG00000168374	0.122837436882665
ENSG00000166501	0.106721728505574
ENSG00000121892	0.005738639660035
ENSG00000170881	0.487539198313568
ENSG00000170348	0.187442532375764
ENSG00000169564	-0.113355647303508
ENSG00000168286	0.006635871990641
ENSG00000171310	0.037956682903504
ENSG00000170043	0.281412769713588
ENSG00000170791	-0.007799695793216
ENSG00000170684	0.117692541405977
ENSG00000166508	0.171663048126041
ENSG00000168090	-0.0024613001278
ENSG00000277075	0.142558695563726
ENSG00000269858	0.003777873109852
ENSG00000118960	-0.178109965753104
ENSG00000169567	-0.004306320372704
ENSG00000172057	0.360188429475841
ENSG00000170852	-0.682666159068221
ENSG00000170468	0.18715857587216
ENSG00000169612	0.101696791924378
ENSG00000168298	0.170587210616714
ENSG00000171067	0.89110962598047
ENSG00000169020	0.109125321534829
ENSG00000103932	-0.742586592673964
ENSG00000110066	-0.407058113622863
ENSG00000170006	-0.177589641359296
ENSG00000170837	-0.006964914762074
ENSG00000170540	0.10842553530985
ENSG00000171202	0.095289630313799
ENSG00000124587	0.414927347217505
ENSG00000169385	-0.457488296551614
ENSG00000169397	-0.293982432191225
ENSG00000169180	0.191734817791805
ENSG00000171155	-0.036128029989566
ENSG00000146223	0.073563441160701
ENSG00000100731	0.401527709842334
ENSG00000171051	0.21318230471743
ENSG00000143742	0.16855227428138
ENSG00000168701	0.204855056856204
ENSG00000170606	-0.021404673899958
ENSG00000169021	0.164932403513724
ENSG00000126522	0.087956761192208
ENSG00000169919	0.166942831212184
ENSG00000171863	0.03552640815218
ENSG00000171960	0.213152895051962
ENSG00000170145	0.106251288280722
ENSG00000174231	-0.418920623470225
ENSG00000170619	0.371807533730021
ENSG00000163872	0.072187677223245
ENSG00000171320	-0.036534271383157
ENSG00000171720	0.345710717972862
ENSG00000104228	-0.047235449755279
ENSG00000168282	0.20311186781893
ENSG00000169403	-0.568420581125859
ENSG00000168763	-0.004063567735853
ENSG00000247596	0.174083742310129
ENSG00000134597	0.098829638506431
ENSG00000171763	0.177321895451084
ENSG00000169217	-0.366878222942269
ENSG00000106638	-0.279351509912532
ENSG00000189050	-0.417760875966836
ENSG00000168393	0.347528984987678
ENSG00000172115	0.284548521088474
ENSG00000004766	0.261030007145674
ENSG00000186716	0.035703551723719
ENSG00000170627	0.232797960153018
ENSG00000168496	-0.186857894160769
ENSG00000170836	-0.43191941990355
ENSG00000168159	0.389645801471069
ENSG00000172167	-0.018095634285498
ENSG00000169446	-0.302700178780935
ENSG00000170430	-0.191583076764313
ENSG00000157193	0.530228764105926
ENSG00000105186	0.258109387149703
ENSG00000170876	0.070297045523219
ENSG00000169871	-0.085749413681903
ENSG00000170017	0.33880371671566
