hl60_120h_t_1	hl60_120h_t_2	hl60_120h_u_1	hl60_120h_u_2	hl60_6h_t_1	hl60_6h_t_2	hl60_6h_u_1	hl60_6h_u_2	hl60_72h_t_1	hl60_72h_t_2	hl60_72h_u_1	hl60_72h_u_2	kg1_t_1	kg1_t_2	kg1_t_3	kg1_u_1	kg1_u_2	kg1_u_3	molm13_t_1	molm13_t_2	molm13_t_3	molm13_u_1	molm13_u_2	molm13_u_3	molm14_t_1	molm14_t_2	molm14_t_3	molm14_u_1	molm14_u_2	molm14_u_3	ociaml3_t_1	ociaml3_t_2	ociaml3_t_3	ociaml3_u_1	ociaml3_u_2	ociaml3_u_3	skm1_t_1	skm1_t_2	skm1_t_3	skm1_u_1	skm1_u_2	skm1_u_3
DAC.102.1-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC.103.1-x1-0	0	0	0	1.23823614985373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC.104.2-x1-0	0	0	0	0	0	1.9208816329652	1.4738424644058	0	4.3935333297802	0	1.53420717867817	1.74280822981264	0	0	0	0	0	0	0	0	0.391239021431104	0	0	0.537591619598612	0	0	0	1.2527856193791	0	1.1109227438321	0.791489414531137	0	0	0	0	0	2.65717232634247	1.17047868236825	1.44190641849559	0	2.24418335668243	0.837946793106142
DAC.104.1-x1-0	0	2.26489800016053	2.41690553743243	0	0	0	0	0	0	1.176779059413	0	0	0.841059378469994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC.105.1-x1-0	4.78881398503412	4.52979600032106	1.20845276871621	1.23823614985373	3.91329015334074	5.12235102124053	4.4215273932174	3.12931259180443	0	14.1213487129559	0	0	0	9.04546059317159	0	0	0	0	37.3767286381947	49.6074928340393	42.6450533359903	0	7.34087836871527	7.52628267438057	0	0	14.4681556650836	12.527856193791	0	0	0	0	6.65949732303446	2.84279547005513	21.2305048174583	5.82402905415298	52.3842544336088	44.0880303692042	47.5829118103545	0	0	0
DAC.105.2-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0103318143515	0	0	0	0	0	0	0	0.759192093240707	0	1.08142981387169	0.314125994489356	0.320597622383204	0.279315597702047
DAC.105.3-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC.105.4-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	5.88741564928996	0	1.73538302627276	4.13567344238567	0	0	1.47539718308663	0	5.08610727860435	4.7484674645118	0.880905404245832	2.15036647839445	0	0	0	0	0	3.33276823149631	5.54042590171796	0	0	0	0	0	0	5.07207429026242	14.7795407895798	14.7639217409997	6.73255007004728	15.9209890690167
DAC.111.1-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC.118.1-x1-0	1.19720349625853	1.13244900008026	0	1.23823614985373	0	0	1.4738424644058	2.08620839453628	0	0	0.767103589339083	0	6.72847502775995	9.04546059317159	14.7507557233185	12.407020327157	0	10.1868981575988	5.40978967131766	5.9056539088142	4.30362923574214	5.8442676486299	2.34908107798889	4.5695287665882	2.58472789382271	10.3068198253321	3.61703891627091	3.75835685813731	20.0206636287031	7.77645920682472	7.12340473078023	0	2.21983244101149	11.3711818802205	14.1536698783055	13.5894011263569	5.31434465268495	3.12127648631534	4.68619586011067	3.76951193387227	3.20597622383204	5.865627551743
DAC.124.1-x1-0	5.98601748129265	0	2.41690553743243	2.47647229970746	1.30443005111358	3.8417632659304	4.4215273932174	2.08620839453628	4.3935333297802	15.2981277723689	1.53420717867817	0	0	4.52273029658579	0	0	6.75965690047637	0	1.47539718308663	3.93710260587613	2.34743412858662	1.09580018411811	1.76181080849166	0.268795809799306	5.16945578764541	0	3.61703891627091	0	0	7.77645920682472	16.6212777051539	0	1.10991622050574	0	0	0	0	0	0.360476604623898	1.25650397795742	0.641195244766408	0.279315597702047
DAC.124.2-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	5.04635627081996	0	9.54460664450019	5.16959180298208	0	4.7938344271053	0	0	0	0	0	0	0	0	0	8.76949933565372	0	0	0	0	0	7.10698867513782	0	4.85335754512748	0	0	0	0	0	0
DAC.109.1-x1-0	0	1.13244900008026	3.62535830614864	4.95294459941493	0	2.56117551062027	1.4738424644058	0	2.1967666648901	1.176779059413	2.30131076801725	2.32374430641685	3.36423751387998	0	3.47076605254552	3.10175508178925	0	1.79768791016449	0	0	0	0	0	0	1.29236394691135	0	0	1.2527856193791	10.0103318143515	5.55461371916052	2.37446824359341	7.65972229975933	0	8.52838641016538	7.07683493915275	3.88268603610198	0	0	0.720953209247796	0	0	0
DAC.112.1-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC.112.2-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC.113.2-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.391239021431104	0	0.587270269497221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.390159560789417	0	0	0	0
DAC.113.1-x1-0	0	0	0	0	0	0	0	0	1.09838333244505	2.35355811882599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC.115.1-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC.115.2-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC.116.1-x1-0	0	2.26489800016053	0	0	0	0	0	0	0	0	0	0.580936076604212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.10991622050574	0	0	0	0	0	0	0	0	0
DAC.116.2-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.73538302627276	0	0	0	0	0	0	0	0	0	0	0	1.20567963875697	1.2527856193791	0	1.1109227438321	0	0	0	0	0	0	0	0	0	0	0	0
DAC.117.2-x1-0	9.57762797006824	26.0463270018461	6.04226384358107	8.66765304897612	2.60886010222716	7.04323265420573	4.4215273932174	4.17241678907257	13.1805999893406	10.591011534717	1.53420717867817	5.80936076604212	6.72847502775995	0	4.3384575656819	5.16959180298208	0	1.19845860677633	7.37698591543317	4.33081286646375	7.82478042862208	2.55686709627558	0.880905404245832	4.03193714698959	7.75418368146812	10.3068198253321	7.23407783254182	7.51671371627462	0	11.109227438321	3.16595765812455	0	2.21983244101149	1.42139773502756	7.07683493915275	0	4.55515255944424	5.85239341184126	5.76762567398236	4.08363792836162	3.20597622383204	3.07247157472252
DAC.122.1-x1-0	0	3.39734700024079	0	0	0	0	0	0	2.1967666648901	1.176779059413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58297882906227	0	0	0	0	0	0	0.780319121578835	0	0	0	0
DAC.122.2-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.32974866151723	0	0	0	2.65717232634247	0	2.52333623236728	0	0	0
DAC.126.1-x1-0	28.7328839102047	14.7218370010434	0	0	0	0	0	0	20.8692833164559	4.70711623765198	0	0	0.841059378469994	0	0.867691513136381	0	0	0	0	0	0	1.82633364019684	0	0	0	0	1.20567963875697	0	0	0	0	0	0	0	0	1.94134301805099	0.759192093240707	3.90159560789417	0.720953209247796	0	0	0
DAC.126.2-x1-0	0	0	2.41690553743243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.983598122057756	0	1.95619510715552	0	0	3.49434552739098	1.29236394691135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC.129.1-x1-0	0	1.13244900008026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1109227438321	0	0	0	0	0	0	0	0	0	0	0	0
DAC.146.1-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.52273029658579	0	0	0	0	1.47539718308663	2.36226156352568	2.34743412858662	1.09580018411811	0	0	0	0	0	6.26392809689552	0	15.5529184136494	0	0	0	0	0	0	0	1.56063824315767	2.16285962774339	0.628251988978711	0	0
DAC.146.2-x1-0	27.5356804139462	48.6953070034514	20.5436970681756	17.3353060979522	13.0443005111358	19.208816329652	23.5814794304928	19.8189797480947	27.4595833111263	36.4801508418029	13.0407610187644	20.9136987577516	3.36423751387998	0	9.54460664450019	4.13567344238567	13.5193138009527	5.99229303388163	0	0	0	0	1.17454053899444	0.537591619598612	5.16945578764542	0	2.41135927751394	0	0	0	5.54042590171796	0	7.7694135435402	2.84279547005513	21.2305048174583	7.76537207220397	0.379596046620353	0	0	0	0	0.837946793106142
DAC.146.4-x1-0	0	19.2516330013645	4.83381107486485	0	0	0	0	0	16.4757499866758	5.88389529706498	0	0	0	0	0	0	0	0	0	1.57484104235045	0	0	0	0.537591619598612	0	0	0	0	0	0	1.58297882906227	7.65972229975933	0	0	0	0	0.379596046620353	0.780319121578835	0	0	0	0
DAC.150.1-x1-0	25.1412734214291	33.9734700024079	2.41690553743243	4.95294459941492	1.30443005111358	2.56117551062027	0	4.17241678907257	17.5741333191208	1.176779059413	3.83551794669541	1.74280822981264	11.7748312985799	18.0909211863432	19.0892132890004	17.5766121301391	33.7982845023818	8.98843955082244	14.7539718308663	10.6301770358656	12.9108877072264	3.28740055235432	2.34908107798889	4.30073295678889	1.29236394691135	20.6136396506641	9.64543711005576	7.51671371627462	0	3.33276823149631	13.4553200470293	0	12.2090784255632	15.6353750853032	0	10.6773865992805	11.3878813986106	7.02287209420951	6.12810227860626	3.76951193387227	5.45015958051447	4.18973396553071
DAC.151.1-x1-0	994.876105390839	785.919606055703	374.620358302026	386.329678754364	396.546735538528	424.514840885309	340.45760927774	354.655427071168	622.783349496343	881.407515500334	368.976826472099	353.209134575361	23.5496625971598	0	13.8830642101821	10.3391836059642	0	18.5761084050331	414.094809386315	348.03987035945	361.113616780909	271.75844566129	370.567540052747	322.017380139569	280.442976479764	237.056855982638	320.710783909354	196.687342242519	130.13431358657	259.955922056712	140.093626372011	260.430558191817	142.069276224735	129.347193887508	113.229359026444	134.923339754544	195.871560056102	218.879513602863	291.986049745357	168.371533046295	155.169249233471	194.124340402923
DAC.130.1-x1-0	9.57762797006824	11.3244900008026	4.83381107486485	2.47647229970746	3.91329015334074	4.48205714358546	4.4215273932174	5.21552098634071	4.3935333297802	3.53033717823899	3.83551794669541	8.13310507245897	15.9801281909299	9.04546059317159	14.7507557233185	5.16959180298208	0	9.58766885421061	0.491799061028878	0.393710260587613	0.391239021431104	0	0.293635134748611	0	11.6312755222022	0	8.43975747129879	7.51671371627462	10.0103318143515	6.66553646299262	8.70638355984251	0	14.4289108665747	4.26419320508269	0	10.6773865992805	0.379596046620353	1.17047868236825	3.60476604623898	0	0	0.279315597702047
DAC.133.1-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08142981387169	0	0	0
DAC.135.1-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC.137.1-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC.138.1-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC.140.1-x1-0	28.7328839102047	14.7218370010434	1.20845276871621	2.47647229970746	2.60886010222716	0	0	3.12931259180443	7.68868332711535	12.944569653543	0.767103589339083	0	7.56953440622995	0	4.33845756568191	6.2035101635785	0	3.59537582032898	9.34418215954868	4.33081286646375	4.69486825717325	1.09580018411811	2.05544594324027	3.76314133719028	2.58472789382271	0	3.61703891627091	7.51671371627462	0	5.55461371916052	3.16595765812455	22.979166899278	9.98924598455169	1.42139773502756	7.07683493915275	4.85335754512748	6.83272883916636	3.12127648631534	5.04667246473457	1.88475596693613	2.24418335668243	0.558631195404095
DAC.145.1-x1-0	4.78881398503412	0	1.20845276871621	1.23823614985373	1.30443005111358	2.56117551062027	0	0	0	0	0	1.16187215320842	2.52317813540998	4.52273029658579	0	0	0	3.59537582032898	0	0	1.95619510715552	2.55686709627558	1.17454053899444	1.07518323919722	5.16945578764541	30.9204594759962	4.82271855502788	0	10.0103318143515	0	3.95744707265568	22.979166899278	3.32974866151723	1.42139773502756	0	1.94134301805099	0	0.780319121578835	0	2.19888196142549	1.60298811191602	1.67589358621228
DAC.145.2-x1-0	0	6.79469400048159	0	0	0	0	0	2.08620839453628	4.3935333297802	1.176779059413	1.53420717867817	0	0	0	5.20614907881829	2.06783672119283	0	0	7.37698591543317	11.4175975570408	5.86858532146656	2.55686709627558	7.04724323396666	8.06387429397918	0	0	7.23407783254182	16.2862130519283	0	25.5512231081384	0	0	0	0	7.07683493915275	0	5.31434465268495	3.12127648631534	2.16285962774339	0	0.320597622383204	1.39657798851024
DAC.147.1-x1-0	89.7902622193898	92.8608180065817	2.41690553743243	12.3823614985373	6.5221502555679	6.40293877655066	1.4738424644058	1.04310419726814	98.8544999200545	170.632963614884	8.43813948272991	5.22842468943791	24.3907219756298	22.613651482929	15.6184472364549	12.407020327157	20.2789707014291	7.19075164065795	14.2621727698375	14.5672796417417	25.4305363930218	13.880135665496	13.2135810636875	9.94544496257432	5.16945578764541	30.9204594759962	7.23407783254182	0	10.0103318143515	3.33276823149631	74.4000049659269	53.6180560983153	51.0561461432642	34.1135456406615	35.3841746957638	26.2081307436884	11.3878813986106	16.3867015531555	10.453821534093	9.10965384019132	8.0149405595801	8.93809912646551
DAC.153.1-x1-0	0	0	0	1.23823614985373	0	0	0	0	0	0	0	0	7.56953440622995	0	1.73538302627276	0	0	0	0	2.36226156352568	4.69486825717325	0	0	0	0	0	0	8.76949933565372	20.0206636287031	7.77645920682472	0	0	0	0	0	0	0	0	0	0	0	0
DAC.154.1-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC.156.1-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.379596046620353	0.780319121578834	0	0	0	0
DAC.157.1-x1-0	0	12.4569390008829	12.0845276871621	0	39.1329015334074	0	22.107636966087	0	0	88.2584294559747	7.67103589339083	4.6474886128337	0	0	0	0	0	0	0	2.75597182411329	0	3.28740055235432	7.63451350346388	0	0	0	0	0	0	0	0	0	61.0453921278159	0	0	0	0	1.17047868236825	0	0	0	6.14494314944504
DAC.157.2-x1-0	324.442147486062	281.979801019986	335.949869703107	220.406034673964	174.79362684922	215.138742892102	380.251355816696	381.77613620014	362.466499706867	0	218.624522961639	299.182079451169	55.5099189790196	81.4091453385443	66.8122465115013	71.3403668811527	60.8369121042873	59.3237010354281	47.2127098587723	37.7961850164109	43.4275313788525	84.0113474490548	50.7988783115096	62.360627873439	37.4785544604293	0	48.2271855502788	37.5835685813731	20.0206636287031	54.4352144477731	51.4468119445239	45.9583337985559	0	44.0633297858545	56.614679513222	84.4484212852181	55.0414267599513	43.3077112476253	29.5590815791596	49.3177811348288	57.7075720289767	53.349279161091
DAC.167.1-x1-0	26.3384769176877	15.8542860011237	2.41690553743243	0	2.60886010222716	1.9208816329652	0	1.04310419726814	25.2628166462361	31.7730346041509	1.53420717867817	4.6474886128337	8.41059378469994	13.5681908897574	0.867691513136381	2.06783672119283	13.5193138009527	0	5.40978967131766	12.9924385993912	8.99849749291539	3.28740055235432	3.22998648223472	2.95675390779237	3.87709184073406	0	2.41135927751394	1.2527856193791	20.0206636287031	0	11.0808518034359	0	4.43966488202297	0	0	1.94134301805099	6.45313279254601	4.29175516868359	7.20953209247795	2.8271339504042	0.961792867149612	5.02768075863685
DAC.171.1-x1-0	28.7328839102047	14.7218370010434	13.2929804558784	16.0970699480985	5.21772020445432	14.0864653084115	0	0	15.3773666542307	15.2981277723689	6.90393230405175	5.80936076604212	15.1390688124599	45.227302965858	28.6338199335006	19.6444488513319	27.0386276019055	31.1599237761845	30.4915417837904	29.528269544071	35.9939899716616	9.86220165706296	14.6817567374305	11.2894240115708	7.75418368146812	10.3068198253321	13.2624760263267	5.01114247751641	10.0103318143515	3.33276823149631	41.1574495556191	22.979166899278	43.286732599724	17.0567728203308	28.307339756611	21.3547731985609	9.11030511888848	3.90159560789417	9.37239172022134	4.39776392285098	5.45015958051447	3.07247157472252
DAC.172.1-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.10991622050574	0	0	0	3.79596046620353	0	0	0.314125994489356	0	0
DAC.172.2-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13878813986106	4.29175516868359	3.60476604623898	0	0	0
DAC.174.1-x1-0	1.19720349625853	0	0	0	0	0	0	0	1.09838333244505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC.178.1-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0.841059378469994	0	0	0	0	0	0.983598122057756	0	0.391239021431104	0.365266728039369	0	0	0	0	0	0	0	0	3.16595765812455	0	2.21983244101149	0	0	0	1.51838418648141	1.56063824315767	1.08142981387169	0	0	0
DAC.181.1-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17047868236825	0	0	0.320597622383204	0
DAC.181.2-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.73538302627276	0	6.75965690047636	0	0.491799061028878	0	0.391239021431104	0.365266728039369	0	0	0	0	0	0	0	0	0	0	1.10991622050574	0	0	0	1.89798023310177	1.56063824315767	1.44190641849559	1.25650397795742	0	1.11726239080819
DAC.158.1-x1-0	2.39440699251706	1.13244900008026	0	1.23823614985373	0	0	0	0	0	0	0	0	0.841059378469994	0	0.867691513136381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.42139773502756	0	0	0	0	0	0	0.320597622383204	0
DAC.160.1-x1-0	0	2.26489800016053	0	0	0	0.640293877655066	0	0	8.7870666595604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1109227438321	0	0	0	0	0	0	0.379596046620353	0	0.720953209247796	0	0	0
DAC.160.2-x1-0	5.98601748129265	9.05959200064211	0	0	0	0	0	0	3.29514999733515	5.88389529706498	0	0	0	0	0	0	0	0	0	0.393710260587613	0	0.365266728039369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.65717232634247	0.780319121578835	0.360476604623898	0	0.641195244766408	0.279315597702047
DAC.164.1-x1-0	0	1.13244900008026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC.165.2-x1-0	0	0	0	0	0	0	0	0	4.3935333297802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.66553646299262	0.791489414531137	22.979166899278	0	0	0	0	0	0	3.24428944161508	0	0	0
DAC.165.1-x1-0	0	0	0	0	0	2.56117551062027	0	0	0	0	0	0	15.1390688124599	4.52273029658579	6.07384059195467	5.16959180298208	6.75965690047636	5.39306373049347	2.95079436617327	0.393710260587613	3.12991217144883	0	2.34908107798889	1.34397904899653	0	0	2.41135927751394	3.75835685813731	0	0	0	0	7.7694135435402	7.10698867513782	21.2305048174583	6.79470056317847	0.379596046620353	2.73111692552592	0	1.25650397795742	0.961792867149612	1.11726239080819
DAC.166.5-x1-0	0	0	0	7.42941689912239	0	0	7.369212322029	0	8.7870666595604	95.3191038124527	0	0	20.1854250832799	0	10.4122981576366	10.3391836059642	0	0	0	0	0	0	1.46817567374305	2.41916228819375	0	10.3068198253321	7.23407783254182	8.76949933565372	0	4.44369097532841	0	30.6388891990373	0	0	0	6.79470056317847	1.89798023310177	0	1.08142981387169	0	0	0
DAC.166.1-x1-0	16.7608489476194	0	0	0	0	0	0	0	0	5.88389529706498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.390159560789417	1.08142981387169	0	0	0
DAC.166.2-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC.166.3-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC.166.4-x1-0	35.9161048877559	15.8542860011237	6.04226384358107	0	5.21772020445432	1.28058775531013	0	7.30172938087699	0	25.8891393070859	10.7394502507472	14.5234019151053	5.88741564928996	9.04546059317159	5.20614907881829	4.13567344238567	0	7.19075164065795	7.37698591543317	9.84275651469033	12.5196486857953	5.8442676486299	7.92814863821249	3.49434552739098	18.093095256759	0	0	0	0	0	14.2468094615605	45.9583337985559	8.87932976404594	5.68559094011025	28.307339756611	8.73604358122946	12.906265585092	11.3146272628931	6.12810227860626	10.3661578181487	8.97673342672971	10.0553615172737
DAC.169.1-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.983598122057756	0	0	0	0	0	0	0	0	0	0	8.88738195065683	0	0	0	0	0	0	0.759192093240707	0.780319121578834	1.08142981387169	0	0	0
DAC.170.1-x1-0	0	0	0	0	0	0	0	0	1.09838333244505	0	0	0	0	0	0.867691513136381	0	6.75965690047637	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58297882906227	0	0	0	0	0	0	0.390159560789417	0.360476604623898	0	0	0
DAC.173.1-x1-0	1.19720349625853	1.13244900008026	0	1.23823614985373	1.30443005111358	1.28058775531013	2.9476849288116	3.12931259180443	0	0	1.53420717867817	0.580936076604212	2.52317813540998	0	0.867691513136381	1.03391836059642	0	1.19845860677633	0	0	0	0.365266728039369	0	0.268795809799306	1.29236394691135	0	0	0	0	3.33276823149631	3.95744707265568	0	3.32974866151723	0	0	0.970671509025496	0	0.390159560789417	0.360476604623898	0	0	0
DAC.180.1-x1-0	8.38042447380971	16.986735001204	0	0	1.30443005111358	0	0	0	6.5902999946703	0	0	0	0	0	1.73538302627276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.759192093240707	0	0	0	0	0
DAC.182.2-x1-0	96.973483196941	99.6555120070633	60.4226384358107	86.6765304897612	11.7398704600222	35.2161632710286	73.69212322029	54.2414182579434	75.7884499387084	80.0209760400837	12.2736574294253	44.1511418219201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC.182.1-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	9.25165316316994	0	0	0	0	0	4.4261915492599	0	0	0	0	0	0	0	0	12.527856193791	0	0	29.2851083376521	0	0	0	0	0	0	0	0	0	0	0
DAC.190.1-x1-0	47.8881398503412	23.7814290016855	24.1690553743243	22.2882506973672	27.3930310733852	26.8923428615128	17.6861095728696	12.5172503672177	23.0660499813461	22.3588021288469	32.9854543415806	19.170890527939	5.88741564928996	18.0909211863432	17.3538302627276	14.4748570483498	0	9.58766885421061	38.8521258212814	38.1898952769985	37.558946057386	33.6045389796219	32.2998648223472	36.8250259425049	25.8472789382271	0	15.6738353038406	23.802926768203	0	24.4403003643063	11.0808518034359	7.65972229975932	12.2090784255632	12.7925796152481	14.1536698783055	8.73604358122946	3.41636441958318	3.90159560789417	3.96524265086288	6.91077187876583	0	6.14494314944504
DAC.190.2-x1-0	10.7748314663268	26.0463270018461	16.918338762027	12.3823614985373	14.3487305622494	2.56117551062027	10.3168972508406	15.6465629590221	25.2628166462361	0	14.5749681974426	18.5899544513348	0	0	0	0	0	0	41.8029201874546	34.64650293171	43.0362923574214	31.4129386113857	39.3471080563138	33.0618846053146	7.75418368146812	41.2272793013283	24.1135927751394	11.2750705744119	50.0516590717577	16.6638411574815	0	0	0	0	0	0	2.65717232634247	0	0	0.628251988978711	4.80896433574806	0
DAC.195.1-x1-0	2.39440699251706	1.13244900008026	0	3.71470844956119	0	0	2.9476849288116	0	1.09838333244505	2.35355811882599	1.53420717867817	0.580936076604212	0	0	2.60307453940914	2.06783672119283	0	0	0	0.393710260587613	3.52115119287994	2.92213382431495	0.880905404245832	0.806387429397918	0	0	0	0	0	0	0	0	2.21983244101149	2.84279547005513	0	3.88268603610198	0	2.3409573647365	1.08142981387169	1.25650397795742	0.961792867149612	0.558631195404095
DAC.198.3-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	5.04635627081996	0	4.33845756568191	0	0	0.599229303388163	0	0	0	0	0	0.268795809799306	0	0	0	0	0	0	0	0	0	0	0	0	1.89798023310177	1.95079780394709	3.60476604623898	0	0	0.279315597702047
DAC.198.2-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	2.52317813540998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.27757627972212	3.90159560789417	2.88381283699118	0	0	0
DAC.198.5-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.730533456078738	0	0	0	0	0	0	0	0	2.37446824359341	0	0	0	0	0	0	0	0	0	0	0
DAC.198.1-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC.198.4-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.16959180298208	0	0.599229303388163	3.93439248823102	1.57484104235045	1.56495608572442	0	0	0.806387429397918	10.3389115752908	10.3068198253321	0	0	0	0	0	0	4.43966488202297	0	0	0	0.759192093240707	1.95079780394709	0	0	0	0
DAC.198.6-x1-0	9.57762797006824	3.39734700024079	2.41690553743243	1.23823614985373	0	1.9208816329652	2.9476849288116	0	3.29514999733515	2.35355811882599	3.06841435735633	1.74280822981264	4.20529689234997	4.52273029658579	0	7.23742852417492	6.75965690047637	8.38921024743428	0	0	0	0	1.17454053899444	1.07518323919722	0	0	0	0	20.0206636287031	0	0	0	0	1.42139773502756	0	1.94134301805099	2.65717232634247	0	5.76762567398236	4.71188991734034	3.20597622383204	2.79315597702047
