name	hl60_120h_u_1	hl60_120h_u_2	hl60_120h_t_1	hl60_120h_t_2	hl60_6h_u_1	hl60_6h_u_2	hl60_6h_t_1	hl60_6h_t_2	hl60_72h_u_1	hl60_72h_u_2	hl60_72h_t_1	hl60_72h_t_2	kg1_t_1	kg1_t_2	kg1_t_3	kg1_u_1	kg1_u_2	kg1_u_3	molm14_t_1	molm14_t_2	molm14_t_3	molm14_u_1	molm14_u_2	molm14_u_3	ociaml2_t_1	ociaml2_t_2	ociaml2_t_3	ociaml2_u_1	ociaml2_u_2	ociaml2_u_3	ociaml3_t_1	ociaml3_t_2	ociaml3_t_3	ociaml3_u_1	ociaml3_u_2	ociaml3_u_3	thp1_t_1	thp1_t_2	thp1_t_3	thp1_u_1	thp1_u_2	thp1_u_3
ENSG00000100354	TNRC6B	0.0417807805841961	0.0556716962567828	0.0680451271301882	0.00886312805218995	-0.403387065670561	-0.35992373060976	-0.148201587596636	-0.0262644469593825	-0.273874602074119	-0.245107364717785	-0.225764527916504	-0.308359409101495	0.207249277204051	0.138790509598008	0.0577924732241109	0.105640881910913	0.204631134592562	0.192847829366425	-0.290632097580917	0.0886407133933514	0.0276738122494319	-0.0973665843946325	0.174976180261914	-0.358520570465155	-0.354533441675457	-0.0680714736611565	-0.0947351173369708	-0.0714209246622695	-0.175607049201154	-0.0668762987710236	-0.0233097304672349	0.206893208208408	0.0836349746585049	-0.0108859413476474	0.154074050534994	0.217131747578224	0.163909319785252	0.270065552944942	0.156591716216116	-0.000560401685359242	0.270379825725407	0.140340855763174
ENSG00000100364	KIAA0930	-0.145978301176925	0.199388853209874	-0.199024682806853	0.0181679819893848	-0.13811357025958	-0.00859883820226606	0.0881339456555328	0.256933836515141	0.1293837532748	0.00280848569164779	-0.372264453204922	-0.0914986345672991	-0.143094087027502	-0.00552080759049589	0.111774115847452	-0.204902714270454	0.124958049075332	0.182009370583663	-0.117989812285669	-0.252601802451531	-0.128557888692447	-0.090624354011207	-0.123121912833337	-0.0602036024985769	-0.0745201549074288	-0.112199209615556	0.00216819863895729	0.0435519368472382	-0.111013446002866	0.152405147534164	-0.113807513763941	0.00623802929656799	0.000462806242002477	0.0773958825480133	0.131637042284282	0.277806386777089	-0.141603326714284	0.109979364160165	0.042542758225036	0.0446223039474485	0.122095224538817	0.107064356059714
ENSG00000100380	ST13	-0.0335449229256725	0.324051927565142	0.223979827660906	0.0725641984339898	-0.302271979644766	-0.265174156892283	0.0826888809660193	-0.0224906168252381	0.036523619335371	0.0294605411301661	0.175080588496313	-0.0479313736789718	-0.343292054488693	-0.0673802120880432	-0.167062511424046	-0.391530842279818	0.0561702796942009	-0.069944712612005	-0.0199445731305092	0.202405845405338	0.305539649100832	0.0911621318313979	-0.485612044125997	0.192561458930184	-0.256380819212949	0.163244935481896	0.27884542300986	0.097361390353874	0.00472159695904901	0.0493250739887892	-0.340833521773408	-0.391124491351633	-0.178633170027724	-0.235757086040268	-0.32729475821228	0.0972787486880866	-0.129119814046868	-0.0586913026631368	0.258604836460756	0.123090388299501	0.05029528446447	0.363449054455338
ENSG00000100393	EP300	-0.704547952881807	-2.22404489416245	-0.263107003975922	-0.664546372473569	NA	NA	NA	NA	NA	NA	-0.516038671027222	NA	-0.250383970047511	-0.496268652522252	-0.161409629204906	-0.746300980489052	0.131283212753782	-0.465541244004155	0.517187107310536	0.460967569564052	0.430446598252608	0.33932601462302	0.722555936566028	0.35220172512049	0.356925268945409	0.362565707100661	0.15432042808904	0.385357823531611	0.663490124684592	0.0301776353111157	0.417950763877848	0.616970766923564	0.394058253789954	0.657066927502051	0.758632793880316	0.471442859474218	0.574816029958966	0.65245436540246	0.647012974797114	0.811068174966407	0.858411485297552	0.586671661961916
ENSG00000100401	RANGAP1	-0.680601239224146	-0.431705333127693	-0.50148253115177	-0.60070495169579	-0.499563117237907	-0.233177344781055	-0.410699805365911	-0.341400788483314	-0.430157428146333	-0.463217405572084	-0.719359964254402	0.05200409913759	0.270346127197438	0.207022996720779	0.263693378733576	0.296807235238571	0.157810412188282	0.314178693350659	0.0971029180517357	-0.0440526549222088	-0.138469329502696	0.256375849398318	-0.0639702680204661	0.259337419382699	0.137169093107731	0.372258611924301	-0.175544858527461	-0.0346698960971647	0.0373096935253514	0.119943706381881	0.314151787449223	0.246370849903601	0.176658598281248	0.46159302618156	0.351857851257859	0.474100754435119	-0.0634407940140679	-0.0529321361439723	-0.330054098421408	-0.0983274739919305	0.0461969892775242	-0.152303370458954
ENSG00000100403	ZC3H7B	-0.144989122813277	0.0911995250624123	-0.0558943558511573	-0.116248893128009	0.0793940122968699	-0.181420800229403	0.011366377841142	-0.113936681538594	-0.00786989805267174	0.0212598198408668	-0.223120559145795	-0.593033113446155	0.342041355533692	0.162835215788489	0.463255173234182	0.30682046721996	0.374227585970078	0.473910726929089	0.0777884152251599	-0.0822213522446509	-0.141318786727231	0.185146846038327	-0.136255109602876	0.0122860431913244	-0.401488769430048	-0.484799602184635	-0.598644784882429	-0.220477409721497	-0.200474600306292	0.00832850200159086	0.0248736224335738	-0.0145808356829982	0.181194215343224	0.300872500153658	-0.0887681811636438	0.374118490156196	-0.0978890584766385	-0.314512323375117	-0.12900777185097	0.00934503427149861	-0.292047279438936	0.106292904847616
ENSG00000100412	ACO2	0.0679650434397693	-0.285298347911087	-0.196972749620995	-0.285797730374665	-0.229765195509218	-0.213422302186654	-0.206604419165695	-0.247799885737627	-0.071628290137236	-0.147797750154175	-0.0798587469875914	-0.237083492505068	-0.182477834437223	-0.058440644904765	-0.047695635876703	-0.153710305184936	0.0955593338138976	0.0185569077513827	0.172447412323274	0.155883825206664	0.245815685677987	0.157885796402087	0.318908558186878	0.152808570094462	0.16995547381824	-0.132810057416798	0.216881007084615	0.0530143422717876	0.267027329369417	0.219616685253086	-0.0219899130848835	0.197951199384064	0.0854890094893219	0.0691313353967668	-0.11009846182992	0.162109367630941	-0.234444109435689	-0.0484604050777564	-0.0164564304627334	0.0480063775701439	0.140565939674222	0.110748656468998
ENSG00000100479	POLE2	-0.060501446139529	0.0459047173920106	0.172204075804314	0.235003352744083	0.126782281549693	-0.0180155567553255	0.0986507461361972	0.0236265830566171	0.0315194781321592	0.253726656419998	0.270827812395385	-0.229850597465955	0.298730322678414	-0.176631647038306	0.277035477965787	0.0852491119548073	0.0180438874696817	0.220836468073995	-0.191050239331395	0.0329696349165456	0.0330944198642417	-0.680019009498003	-0.00206166593043953	-0.409897246829926	-0.0414346793921214	-0.250501090078619	0.0842458785879495	0.186794764839443	-0.559982720000549	0.109695255366149	-0.145509899580154	0.297917273034964	0.17238480769178	0.136143487547018	-0.126539845419257	0.100012034441615	-0.159670496323971	-0.362444186045909	-0.0118785779728699	-0.382049789680753	-0.384819716227942	-0.333713381227123
ENSG00000100485	SOS2	-0.122466083572548	0.0751348736835463	0.25616275762563	0.23790721724529	-0.0290824227793165	-0.182927291209838	0.125274330267753	0.0230769475414076	0.0269991476537484	-0.0879314257996462	0.187009165343601	0.0561818093650915	0.203651708221773	-0.29028551841964	0.316806082478809	-0.0257433888980424	0.164614022958421	0.16107757590252	0.228987398132782	-0.470545097897908	0.0995042826583387	0.238497991641865	0.0733397251654099	-0.184784352453727	-0.208453713151106	0.237286132062018	-0.116712299382104	-0.140547589232932	-0.186742206134679	-0.118093212803025	-0.11842749127211	-0.262847206248367	0.18497346163176	-0.310283024323782	-0.759792678847572	-0.272126422690051	0.193458076419606	-0.0858386237811367	0.125777712623242	-0.020075345208874	-0.367635808491091	0.0794990331320811
ENSG00000100503	NIN	0.200380908774644	0.241388060804915	0.161841929340015	0.224724067685472	0.346101893423434	0.295741355536535	0.213689231894473	0.324407176698207	0.191101919937328	0.200258314511805	0.382263698342977	0.316668775042919	-1.09518061797686	-0.910579228413699	-0.988406633740247	-0.629827680838689	-1.69307247454323	-1.00095128598712	0.125667712670048	-0.00578286111260817	-0.263658842390063	0.161796013457819	0.152891521545681	0.0955585486426733	-0.430247659081712	-0.894110231219115	-0.234137935745245	-0.332290611894487	-0.176001854966663	-0.578701767536341	0.56417590650697	0.30560636289087	0.269262839380254	0.0255930365120923	0.0260324698182968	0.144700282696105	-0.120148193716369	-0.0420935934916987	-0.0521255191896912	-0.494328654248379	-0.11476335087493	-0.442153487818303
ENSG00000100504	PYGL	0.0778050912477317	0.021212264577487	0.0902318996263514	0.0645902296503845	0.039811431494123	0.0252837839598457	0.121532600558439	0.0912372726024669	-0.0720161620852555	0.0681080140339667	0.0623064750239771	-0.305358084733701	0.088671589323626	0.117767290759319	-0.00960859451972728	-0.159321289965249	0.283632864793648	0.0102055634504185	0.0219806359700996	-0.168062163067468	0.0453878717107106	-0.123137181343358	-0.12178521390591	-0.16751769959166	0.0555805150570989	-0.015777614526251	-0.0173024402090893	0.00110495249619247	0.0144436724644791	-0.0169017195324766	0.123746326039579	-0.207579254395299	0.162446395852868	0.0445143991897643	0.114267954598222	0.142216807177627	-0.2738527143618	0.0084764151319116	-0.0290223237391226	-0.186985700766386	-0.134368576130268	-0.15932355535488
ENSG00000100523	DDHD1	-0.206381690883883	-0.104261794969213	-0.170725301262444	-0.0589059687543124	0.130431351636813	-0.152834425063902	-0.0767894249731457	-0.00424477063030832	0.0379723108783967	-0.115940869248573	-0.1319460729178	-0.115438708356313	0.0396841503794775	0.108000576309253	-0.0813173380990763	0.0396349116099091	0.0901432048020165	-0.17745700523795	0.157721065816106	0.14489707196656	0.0463112848172722	0.210491582614548	0.0675049365376092	0.0260368784011312	0.291155285296468	0.0715460620436771	0.329769379354311	0.303525529422082	0.204303186179314	0.0188684369114926	-0.0733906759779011	0.0190274678425017	-0.263557840520494	-0.0309660761322483	-0.733065485177722	-0.518626609452374	0.12922033500222	0.0509597124034006	0.0883143811231401	0.258546324698588	-0.121337136236457	-0.0378153866450512
ENSG00000100567	PSMA3	0.397325579033734	0.388519832655839	-0.115782556263414	-0.180832559371781	0.157979038185881	0.385956915618404	0.5068370597621	0.296510624360805	0.276589106953007	0.387779660361144	0.312826309109668	NA	0.17052674599106	-0.192673349236739	0.0117171036188502	-0.191893784823299	-0.0604708085409901	-0.419462162398602	-0.00416595820523967	-0.218441562018406	-0.340043227904391	0.3540319278318	-0.0911788255272335	0.182483493732587	0.378586725297561	0.367063724455638	0.457772553276963	0.426155285211967	-0.12419681361949	0.460062488577552	-0.235253183197184	-0.0436232817210765	0.144537008317142	0.347365179233668	0.283391709621881	0.455490627648129	-0.972011918543815	-2.22501263815067	NA	NA	-3.45574361497231	NA
ENSG00000100578	KIAA0586	0.161308012031754	0.0298607388936745	-0.0615711336376051	-0.0344175449178469	0.0763260468235195	0.0960600672992674	-0.0585092909981174	-0.32412315212982	-0.101210472080127	0.0262038991269914	-0.0218752026565127	-0.299271125557691	0.275299147800776	0.0662435979535417	0.10614391656053	0.222332524232208	0.168889168031108	0.0744281494943948	-0.103643238910828	-0.18151949066925	-0.276849997891719	0.0539993462566779	-0.00930291565756282	-0.0719324341533285	-0.250038683872473	-0.199675869441809	-0.731862186511894	-0.282607261276001	-0.412110180553727	-0.453371986115974	-0.180892996958737	0.105759724319744	-0.0497870186028411	0.34571235055569	0.243553158672927	0.207056262669878	0.231861173502124	0.0473048348216538	-0.0854056698982705	0.312874954326186	0.257182572036319	0.0241185146089966
ENSG00000100596	SPTLC2	0.122429182800701	-0.0785183088563415	0.0219824848358976	-0.282950959386044	-0.150004909654421	0.0761879951344498	0.25432466991766	0.0779306083299382	0.132607686521969	0.168071880172823	-0.169338001607196	-0.574803724678077	0.124860377804236	-0.0502619268961798	0.145364762652242	-0.184552879381778	-0.467005191164908	-0.0297486447345673	0.250043337094304	0.00735778976203831	0.122820777829961	-0.112696618932271	-0.160131216187332	0.0731739782390706	0.432765403671687	-0.0974907239411698	0.466241548846202	0.289876632993772	-0.0301785575103216	0.456827021267279	0.190733312271491	0.226000327113507	0.388272450055737	-0.0178316692975398	-0.164421835242647	-0.17819625651206	-0.279182844010184	-0.38852940467452	-0.449832173359121	-0.447401491367699	0.0552155376138371	-0.383239115046306
ENSG00000100603	SNW1	0.0198961059484726	0.035099466520532	-0.212034264846899	-0.244050942911702	0.097848190513685	0.0748885055804597	-0.11021752125255	-0.0388385000869934	-0.0407441108324386	-0.182720457886874	-0.0345819343344975	0.39356916267687	-0.0932448466738272	0.0535517835999241	-0.00377543062342024	0.065785653939164	0.113699253754403	-0.239826839214348	-0.244096878534916	0.0134914424583322	-0.374660389513618	0.150747738201014	0.208793865804608	0.00576506548335433	-0.0592618058186707	0.235304341340202	0.0262917581475069	-0.0789262876820665	0.238025877392104	-0.0140603526290065	0.0952284087067679	0.0236278546375895	-0.333713381227123	-0.0636464138942864	0.0564660758317718	-0.0879328632651381	-0.09151389419321	0.0309414922197409	-0.272235691461821	-0.250745096139316	0.102974102398371	-0.166653562072214
ENSG00000100614	PPM1A	-0.135230330429488	0.0644673284581043	0.0579462164815135	0.0458998138382419	-0.0363985440196781	-0.0519035897656559	-0.23809907410353	-0.00843064447803919	0.142982575751617	0.167014501007968	0.0525116869897426	-0.165499808259462	0.233340004453799	0.295279507340504	0.204641029537087	0.0412046606134068	-0.0316868315852818	-0.068267011444286	-0.154888983094086	0.0786045536648844	-0.108516521856695	-0.156495257828701	-0.120502562651306	-0.158970968389485	0.235598348193891	0.419678240088337	0.359173312981609	0.483117489090573	-0.0786625672688324	0.327759703303316	-0.0104087599673701	-0.301870591669147	-0.318761107128839	-0.559698494472091	-0.313588780759708	-0.447720390261851	0.149470597235193	-0.111205324010939	0.172940178282784	-0.135689155632997	-0.123010901259578	-0.291633210231913
ENSG00000100632	ERH	0.637997277773391	0.534538787062512	0.000234632129056576	0.137652817226757	0.642275201394214	0.619814266057967	0.645768715325099	0.52136569853877	0.463470514992109	0.608043987581069	0.364380736866895	-0.707448402884817	-0.0347516538901363	0.0350232234974133	0.123751844698019	0.222673178584589	0.293699640754701	0.343417699920005	NA	NA	NA	-4.72736881670423	NA	-2.31350917241929	-0.309743924085209	0.0820691512747771	-0.025121828180363	0.00734209838266828	0.158841798102056	0.0810344705711238	-0.503375276666472	-0.474296319141143	0.034294164912426	0.105669406216854	0.0840447259108066	0.214722519199015	-0.628686438049171	-0.60147713004395	-0.338409441460425	-0.249125799869765	-0.718580321328372	0.00602465247257922
ENSG00000100644	HIF1A	-0.0583493717049633	0.119697604851865	0.0430520015168162	0.153553870535541	-0.0205008422998348	-0.0577895197407598	-0.0644651330369436	-0.107064275348314	0.077309315101133	0.0441836682774008	0.1723124455717	0.0810025417931994	0.228996000469016	0.23487290625349	0.371382659109098	0.0286561329705899	0.20953689441917	0.218917353071619	-0.604280396034133	-0.357561150275814	-0.163682836039602	-0.326454229292864	-0.234557663671802	-0.0210864385998715	-0.159732439446387	-0.15816321003506	0.0332536217143315	-0.0464231125066808	-0.170209825808551	0.0920200913539798	0.17094618663379	-0.171315054220853	0.329861794354384	-0.0361884871978908	-0.0566812939376763	0.139410597147302	-0.0758302598827971	-0.0975683245598325	0.0464383278538849	-0.217333043122098	-0.603269900783937	-0.0780050674724758
ENSG00000100647	SUSD6	-0.310934990803016	-0.208540225992814	-0.113195019636486	0.123388049557201	0.145579333848016	-0.320479177693116	0.309563983221483	-0.270497010632367	0.0178094300425151	-0.0517033734818126	-0.0273260577088173	-0.302979471551843	0.308149585713796	0.313214201709496	0.388519832655839	0.0370665351077025	0.104050677322851	0.302752040762858	0.094672320460887	0.0990497527519927	-0.0384273679513837	-0.0571557854181527	-0.0349211044915659	0.242694147259268	0.0370575720068334	0.0562436712314794	-0.194599121902699	-0.173354537137819	-0.272531913309997	-0.448667773378791	-0.114465356143286	0.192957899142335	0.139773277277962	-0.254475179718785	-0.393461200160549	-0.312838443076146	0.0662664367322332	0.343132304575941	-0.0680150983985088	-0.257753646042239	0.0371598407668797	-0.0170347426351137
ENSG00000100650	SRSF5	0.163999373567282	0.200573436700609	0.226857234537155	0.245169137758213	0.244941853317726	0.239298240445003	0.0824466360570804	0.0734018935315452	0.162466532194354	0.140506339707936	0.219024151891644	0.320015891100824	-0.759044937618003	-0.124499315098883	-0.350633167673908	-0.533383335771775	-0.316240357914801	-0.631552112062825	-0.122909467928716	0.154093068406249	-0.17420512116945	-0.409377651476297	0.22763603700428	-0.0468906384584837	-0.129529285224037	-0.106631582078556	0.0683933182174932	-0.193707079012951	-0.0108746155130111	-0.255586100867	-0.187903943677339	0.0267893080860681	-0.257434896994485	0.0290944282265833	0.0497426167284434	0.0926737286540872	-0.365143758419262	-0.0326619158787791	-0.0847511443755021	-0.282816687858237	0.0380363117460251	-0.0504139660863364
ENSG00000100697	DICER1	0.178051535384411	0.205706282893707	0.196840749266845	0.205042874724008	0.00967622039762991	0.0447749301324477	-0.109183305132952	0.0168907662282293	-0.210664443542014	-0.17471963428731	-0.0426646383527615	0.0960253369302026	-0.228092267182589	-0.401558908066105	-0.232280722539131	-0.284815643996427	-0.129013755632503	-0.2458288669835	0.260774524066266	-0.031299243948207	0.13838391097733	-0.100505643012847	-0.103826965005759	-0.0202977744498791	0.328982715286073	-0.164685854935275	0.24739594161625	0.113936116008872	-0.142609712478194	0.093858382148043	0.225466490151474	-0.350377743839936	-0.163974236229911	0.109929112591304	0.0181843611027406	0.0114998130974057	0.0654951575207622	-0.00751195391601709	0.147320377044189	0.0174401995966459	-0.086670058387382	-0.0310834150961911
ENSG00000100714	MTHFD1	0.174459936437898	0.104572825955916	0.149339900632632	-0.144862016618909	-0.0451153059319733	0.0196286043852303	-0.0976515886379589	0.130762898202962	-0.0667416120587758	-0.187502670301169	-0.170492302965636	0.0687359421799513	0.145312653594722	0.0784376122421534	0.0700256734151694	0.175283946547332	0.0910971347094519	0.181709263760126	-0.124975272686612	-0.284896431998432	-0.277416299095234	0.0089407851922009	-0.170915834545005	-0.0221936113908025	0.169007760910505	-0.0493188634638668	0.0317673319668785	0.0139717678251052	-0.0462286723799406	0.0615635702979553	0.0433263865178228	-0.137709876137385	0.136550171503378	0.156032411542868	0.0398882466001411	0.0548582736765172	-0.0817945144782787	-0.251301112221972	-0.212311279331021	-0.0672545169191984	-0.034537065483346	-0.0782485573846724
ENSG00000100722	ZC3H14	-0.0854825365199977	0.289673316559454	-0.250447867528766	-0.110561871109171	0.0559392292715342	0.0709295465928863	-0.0136597300988461	0.202952812971341	0.112495043804551	0.0200776000371308	-0.148245827737576	0.0844181754185136	0.306605469537271	0.187775468921657	0.27914443523572	0.307532542662786	-0.0465329405470657	0.184397525041042	0.0858529355517902	-0.305155210881337	-0.0024130607993617	0.108403059177062	0.102818709549872	0.129739383786262	-0.00360694140133135	-0.148242553044751	-0.281821745634317	-0.0299754510562167	-0.0973367136203061	-0.20244073656743	-0.328903322665967	-0.0441316389614083	-0.249380067530966	0.138677487315629	-0.263369079798276	-0.232504621163805	0.105252758553515	-0.16835073566277	-0.143888494387025	0.0330136874287699	-0.372947473402753	-0.209794897941901
ENSG00000100731	PCNX1	-0.167705930633879	-0.0613249121446522	0.18048410728139	0.10701840313442	-0.441379330677146	-0.461171089036729	-0.214972497389834	-0.363543509768346	-0.336523267023879	-0.259173683548439	-0.0860313592206867	-0.298576616344274	-0.0181635075706414	0.0360720608445992	-0.0640946157900021	-0.00850977314203624	-0.0324558820685604	0.0286713571625097	0.129293664468833	0.00471699050517033	0.0150674765910477	0.0127162557446503	0.162530212494598	-0.0574061246980579	0.299926366498376	0.32708788504802	0.216344702015732	0.112814296459364	0.203598444356251	0.0898599073915451	0.314596910798347	0.177717204309257	0.133888950588947	-0.0187953573832744	0.197727068443482	0.0731279252138718	0.0389600421912739	0.0318196983860775	-0.190270112741541	0.0489633274677328	0.0385220470192935	-0.026130894065836
ENSG00000100749	VRK1	0.0688425959335178	0.182138963135866	0.315203503608314	0.49096592714084	-0.117141882960858	-0.130312525512776	-0.367709592168195	0.309477829440288	0.284079964392802	0.272169799965681	0.292018491746859	0.392834026112227	0.106305628030775	0.609030094643854	-0.142263676287597	-0.289522883799685	-0.209374026121683	-1.34495990838206	0.547776799461653	0.0327801014495128	0.593242873292141	0.0164957211104348	0.0910619077775419	-0.0687327062009016	-0.286001592512526	0.0653879445518209	0.178757828028123	-1.39583003430121	-0.0736759212007811	-0.767737848051485	0.292087548651499	-0.0908343249160975	-0.300285691202256	NA	-0.23794963581871	NA	-0.0448483442900335	0.0783637207800224	0.0262064555289632	-0.398326549332308	-0.301753915974094	-0.138036401417915
ENSG00000100784	RPS6KA5	0.107570278356565	0.0424680533039538	0.165818436655679	0.311024018923543	0.117836226928253	0.0363071401506719	0.00973580904455325	0.127611552547675	0.196401990021709	0.190438180622725	0.112762356644607	0.269495653218441	0.000449378493742647	-0.213327909078267	0.0183111321352632	-0.0782689711902446	-0.141173829683345	-0.114530428293372	0.0142014043512148	-0.00603823968325277	0.110563305836197	-0.102635385253262	0.115444483509957	-0.188360659176983	-0.103281439145031	-0.665336098261006	0.0104676602676292	-0.143333235968182	-0.37236566869709	0.135381980000449	0.20611485396822	0.119560347173552	0.189635233522278	-0.349477983807053	-0.0701692706766621	-0.0989402944837223	-0.492006504071978	-0.18852025306084	-0.0819061382956145	-0.480751736866135	-0.255046143005081	0.023040484130578
ENSG00000100796	PPP4R3A	-0.372019112713676	-0.22506648933228	-0.425295364210819	-0.329101091244774	-0.325316104441497	-0.375125303228034	-0.645856015152915	-0.160767295702121	-0.55677965563062	-0.803342018829812	-0.35093195955054	0.0901256715463451	0.128080930032213	0.108250520760077	0.094045984003481	0.176179895501123	0.00899097302692295	0.153858014930439	0.284371271713336	0.241800051730681	-0.00970241397963911	0.131518803381807	0.337843751114176	0.205261840801004	0.241399974895736	0.0348184955429722	0.0208752337433588	-0.00940258825520115	-0.158690184551842	0.178552961619126	0.469545088716036	-0.00130415138352476	0.0878363069796798	0.102733892429412	0.057683827844067	0.125128576728604	0.201647250617994	0.245385763611954	0.109372808532095	0.146287582110399	-0.0614111349217695	-0.03923117222067
ENSG00000100811	YY1	0.15878994949469	0.180770189473767	-0.111946158636033	0.0424393334059821	0.0706091427393847	0.10737229824153	0.120722895163932	-0.0136434050636936	0.174730348363557	0.242774544285496	-0.0917004324797766	-0.653996194340419	-0.0894595774506493	-0.119068084685358	-0.135830730858064	-0.0397669599916437	0.106368789993249	0.121363346779053	0.200196500632616	0.107017720850777	0.0885792961707749	0.145614269563274	-0.00182285723189494	0.18497346163176	-0.362500106939912	-0.333235380206008	-0.600348357778881	-0.00310044538137945	-0.256180116618035	-0.105432121756106	-0.217145123609779	0.188255273862011	0.0245780674369431	0.148612439666278	-0.0719400462941312	0.0157193859416971	-0.0882040042138777	-0.0470140692861132	-0.0950958177666828	0.178006146725252	0.101202500660541	-0.00129427216568487
ENSG00000100813	ACIN1	0.117087940262143	0.0256329361388838	-0.182836350225047	-0.228154001736195	0.0395748164944006	0.153091613836991	0.0153990566744652	0.0626934924571345	0.00405493351129499	0.0254628285884725	-0.0202170409332944	0.0946847978949429	-0.373715179889933	0.218851954388914	-0.590643359572361	-0.227194495554562	-0.0736759212007811	-0.363273957108192	-0.000127745560481424	0.15804448866286	-0.335587637739135	0.0162675732566578	0.122174262143832	-0.0270727220156804	-0.221752494717934	0.0696547385876927	-0.00252937973969777	-0.0569255009621889	0.0346149909014094	-0.139330477840593	0.371666232903025	0.191623241276062	-0.24399998908459	0.104850845703862	0.42083867951546	0.318379605923413	-0.188013340704405	0.112491081905869	-0.279270202058715	-0.103611192831316	-0.0607372765803852	-0.270368676620596
ENSG00000100814	CCNB1IP1	-0.121777472802967	-0.208059198655778	0.0282302416854794	0.0105406562345161	-0.21386645531538	-0.141220564947106	-0.230554642764287	-0.300096033311715	-0.0422826816163329	-0.139134796337238	-0.0725357983747358	-0.0957210481911868	-0.300502067506757	-0.817489728290029	-0.42127815490298	-0.538491711035315	-1.19348421637875	-0.142685165422449	0.526340094109043	0.427554509661498	0.652751387385969	0.759776820864567	0.638135792231313	0.759673946013042	-0.191879273639835	0.228058927405328	0.0919333832513684	0.0470632450821223	-0.859173879063097	0.109096021937622	-1.90638400626619	-0.818416545425488	-0.256254454245016	-0.0812286061326492	-0.661842092448375	0.0002443642389633	0.0613484727138565	-0.100406546065726	0.244648365023918	0.346654131580017	-0.0307828744010708	0.683672865127735
ENSG00000100815	TRIP11	0.0920236291285006	0.103854479433126	0.110152639883282	0.0906988808785971	0.209162872345369	0.203196346994944	0.0877124338399915	0.146499489179521	-0.00974108222079522	-0.0778600631847017	0.0522646313569999	0.406490958009494	0.18323962755169	0.0870307938835029	0.265347118336896	0.219375769995973	0.165443607485145	0.136860975604792	-1.03027657219008	-1.09613009046384	-0.795166232384163	-0.895193760371333	-0.59811706108159	-0.616508531639076	-1.26320239637679	-0.842130002441398	-1.17342972978832	-1.11403829568992	-0.938610066160543	-1.0029677201335	0.214681702781929	0.242312733480119	-0.0121652546476606	0.339130178491666	0.230241075626335	0.30476154750193	0.216818874765233	0.200030503453424	0.303068263049299	0.31729475499505	0.235758967032172	0.240959539957648
ENSG00000100836	PABPN1	0.331331587042882	-0.34805213842884	0.252690607658463	0.154334372294547	0.128262945930277	0.201118569886153	-0.0253284203280235	-0.372666359561478	-0.121494735937879	0.015229543062637	0.25993308571427	-0.242385407588365	-0.284900580992472	0.106402146460791	-0.0314259659635624	-0.0983460790843188	0.0838290151212888	0.080964262845944	-0.378367804856103	0.0524442072712082	-0.40220099484022	-0.31906850556783	-0.0181003115063958	-0.189245401270979	-0.293483156613344	-0.08670745657735	-0.202766880824567	-0.17373129288014	0.364438099154666	-0.303676595717037	0.467247799961884	0.273961300416601	0.081714689655884	0.218641127292727	0.100019540248131	0.320530598620286	-0.472450622526225	-0.350377743839936	-0.324002558173164	-0.204108871924141	-0.0696902718414862	0.0670892574035183
ENSG00000100888	CHD8	0.0240722799887781	0.121006725582316	-0.252053882136653	-0.361664648569782	-0.212596051608642	-0.183265874642124	-0.160803640950786	-0.0173312897074076	-0.0251785169000925	-0.186350100369684	-0.237219700713151	0.0795768826457101	0.272002229374685	0.318132270130756	0.231741357159725	0.253593692406727	0.323651259161786	0.182766032172847	-0.492554369287635	-0.318406588912093	-0.330292186081299	-0.625934124227992	-0.304331570077772	-0.539765335922147	-0.120632820035138	0.00847124114195644	-0.149235498378919	-0.0127516601546732	0.0375961450977621	-0.157450243566137	0.128139486758074	0.206284608118435	0.257916933035344	0.330214899136102	0.26780764910232	0.260946743142547	0.0148327044482672	-0.0673426426215895	-0.0094421998949738	0.0434928082772562	0.0790579915270461	-0.14120007206184
ENSG00000100902	PSMA6	-0.462393491940968	-0.0971546719148464	-0.891926618449641	-0.842668756736761	-0.197157437648839	-0.191955287303892	-0.0824038793937204	-0.0611917217890362	-0.191923157368695	-0.370308614787049	-0.576552355456035	0.247702306291851	0.17133281429415	0.166231253553439	0.251446536819126	0.315651552537272	0.122624215908003	0.244021126749244	0.194618037058788	0.0596599396575692	0.132476316449926	0.279111309955778	0.32856344896259	0.420577758808557	0.212817364388493	0.176037087383592	0.209448747576445	0.356925268945409	0.240042311492682	0.276463255834801	NA	-0.185638869951204	-0.25570359151065	-0.00816517396983085	0.00459914634061424	0.0608284909808643	-0.243223453907031	0.0120084036957271	-0.0563148395852429	0.0214033337614729	0.0915100493639488	-0.153731134194146
