gene_name	rho score	Mann-Whitney p-value
EMP2	-0.06027285747398098	0.704630766078016
EMP3	-0.058365399071929995	0.7357142216199658
EMR1	-0.0335381938519957	0.624649025337467
EMR2	-0.052580314502732844	0.3925031596810624
EMR3	0.0425416763028311	0.7177184551441247
EMX1	0.029669178853776096	0.5123630890052946
EMX2	0.04134011751607773	0.943422640131645
EN1	0.12730761029469287	0.1438007371248046
EN2	0.14891790967210014	0.1758644220555714
ENAH	-0.0032726847616150654	0.9641036723513743
ENAM	0.06367733056889659	0.1426182760228524
ENC1	-0.010566554486632093	0.8571382410574055
ENDOD1	-0.04309785942389908	0.6458278974798775
ENDOG	-0.05275683200085022	0.3910674726950454
ENDOU	-0.034809263610739334	0.5134780546163619
ENDOV	-0.051223820785325	0.8544213009296249
ENG	-0.25119181855122363	0.11232347907587846
ENGASE	-0.09939178948578054	0.3302271730965116
ENHO	-0.026529091150976864	0.34904613159485254
ENKD1	-0.10542821992118868	0.5230060120488407
ENKUR	-0.053808786463710866	0.4645811893007351
ENO1	-0.24496351580382955	0.07115141504697604
ENO2	-0.1210302452181986	0.03493110743586772
ENO3	-0.05915417872184086	0.5246967896572037
ENO4	-0.1704412243774188	0.07362587115859227
ENOPH1	0.1778769052355126	0.027256824990291497
ENOSF1	0.02463616273436496	0.7665756727032352
ENOX1	-0.19219313988863695	0.07306999596102397
ENOX2	0.004742128161587676	0.680999673160384
ENPEP	0.0315237297463071	0.7958078959832702
ENPP1	-0.014569394107617073	0.6022185521840011
ENPP2	0.04075038637600339	0.2612748174539129
ENPP3	-0.1387425580893359	0.04079069296586967
ENPP4	-0.08841699431023993	0.24757029965931598
ENPP5	-0.13945710802125313	0.39779462589374637
ENPP6	0.12534086541309777	0.359840135121017
ENPP7	0.13464061984239226	0.2882653858247173
ENSA	0.07298672573981363	0.36933223616511857
ENTHD1	0.06465997358897103	0.27941901019398185
ENTHD2	-0.026160674919216153	0.6078560852843529
ENTPD1	-0.11029865179468991	0.2859143046445771
ENTPD2	0.08515412411002983	0.8693849755874973
ENTPD3	-0.002840268614989062	0.5620046635677441
ENTPD4	-0.0832444872642404	0.5179505158045452
ENTPD5	-0.009658196777767683	0.8584973482410343
ENTPD6	-0.055844205897136984	0.7573415858706164
ENTPD7	-0.09824358608680066	0.16375741926265996
ENTPD8	-0.05139802400989568	0.8273519505974654
ENY2	-0.41966570985145984	0.014664776221037783
EOGT	0.0921533491926485	0.405079157341235
EOMES	0.04958726416178048	0.5702048272775453
EP300	-0.09065189614961355	0.8741562372542594
EP400	0.20403826905028036	0.009435306485210569
EPAS1	-0.04673399041381756	0.6162947698615391
EPB41	0.04820328708344865	0.4243884224974931
EPB41L1	0.04431932866184613	0.45983814636046116
EPB41L2	0.21298938720303695	0.2117102088120637
EPB41L3	0.1391204191586213	0.13567965819093925
EPB41L4A	0.029509840052233383	0.6583036968821318
EPB41L4B	0.03434340694113354	0.33238104610078634
EPB41L5	-0.07070712439807254	0.7824822583069875
EPB42	0.16425020432229473	0.12175126164230579
EPC1	0.36409877970899296	0.0002923320836394909
EPC2	0.4052500781219098	0.0028356520606840274
EPCAM	0.09348186830476941	0.21139378035270062
EPDR1	0.1081984612732962	0.4865291782048825
EPG5	-0.08778811624353533	0.5056998994333133
EPGN	-0.1585014333999765	0.06339112408673118
EPHA1	0.047663269825182736	0.5828120710190996
EPHA10	0.13413360770242838	0.07952531117755275
EPHA2	-0.1314908855151134	0.2008378526788035
EPHA3	0.08395344450985492	0.3006199077626528
EPHA4	-0.05673280248883086	0.6545507537544795
EPHA5	-0.0014592724874670042	0.9482453188973262
EPHA6	0.015296052338378302	0.6652064444077251
EPHA7	-0.03596456403937829	0.7698816889682747
EPHA8	0.005601694158481579	0.8646184647961084
EPHB1	0.04685815439738519	0.47041502458558393
EPHB2	-0.14722382521339167	0.047486886396987026
EPHB3	-0.06746847119790801	0.5579260615708194
EPHB4	-0.030992577617981087	0.975677249565142
EPHB6	-0.03391219291253586	0.724003936765214
EPHX1	0.04679348746003073	0.7461752709829156
EPHX2	0.00011219516353075387	0.986485913565474
EPHX3	0.01635710718811049	0.9957525326595565
EPHX4	-0.16357132699106527	0.16500039453117454
EPM2A	0.08311587297339663	0.250400053155433
EPM2AIP1	0.09188030943162	0.37922784246672947
EPN1	-0.04777416135908539	0.405079157341235
EPN2	0.11768540709523546	0.172793158994327
EPN3	0.04991524347295468	0.16586258927496333
EPO	0.04318790565722425	0.9965247940226468
EPOR	0.035568831851153136	0.5515460666590754
EPPIN	-0.0350766775791233	0.46616823149436504
EPPK1	-0.05384115241752672	0.4404810497125179
EPRS	-0.042294067859289707	0.5822999683961089
EPS15	-0.27818378434532415	0.04187850038979078
EPS15L1	-0.12720109127315657	0.18573322839339645
EPS8	0.0496155020459857	0.8435711065306413
EPS8L1	-0.12627137927110169	0.03851378004185139
EPS8L2	-0.1809013460334539	0.1099256439356177
EPS8L3	-0.1411861922400562	0.10528031913278302
EPSTI1	-0.0441587747748021	0.7637712692556851
EPT1	-0.1197053017640146	0.14909304626828948
EPX	0.05315270312973342	0.43788491180355493
EPYC	-0.23186011886147548	0.11108514766663809
EQTN	-0.15446631810287426	0.13297834900893762
ERAL1	0.12480797147838159	0.053606422654537626
ERAP1	0.038017270737532326	0.49196612448501054
ERAP2	-0.018892425669678248	0.5702048272775453
ERAS	0.10404164652333463	0.26164241007243005
ERBB2	-0.029987836706136726	0.8159073451234162
ERBB2IP	-0.004003438788667042	0.8714292302095226
ERBB3	-0.0460407265124676	0.5981431291211284
ERBB4	0.12945094401004967	0.2184344565925207
ERC1	0.03201325046005098	0.8246557055634486
ERC2	-0.016853653294367547	0.8151812146182016
ERCC1	0.032626896161561156	0.4316234127789985
ERCC2	0.09301699102874886	0.18424218400851855
ERCC3	0.11029094357639939	0.14582304572879526
ERCC4	0.04302784703159638	0.46563888322053504
ERCC5	-0.02223983631644409	0.6645777367343144
ERCC6	-0.16818101595354093	0.006422898899862892
ERCC6L	-0.04078683085841082	0.2432909921509928
ERCC6L2	0.14058551626234148	0.27321533568287626
ERCC8	0.030595748216690657	0.995856736444953
EREG	-0.05569076836743669	0.3171546936712767
ERF	-0.012362966573094871	0.45460003806169
ERG	0.15638670443723443	0.13253220683857458
ERGIC1	0.06794998164692538	0.27549508134217093
ERGIC2	0.06729340048710632	0.7487979464639117
ERGIC3	0.01650744525691021	0.9145362513546722
ERH	-0.3597820433559403	0.06250185993138666
ERI1	-0.08083786481287512	0.8666606624771743
ERI2	0.10253032513730224	0.279323432504904
ERI3	0.0024692718090143623	0.840824683870439
ERICH1	0.10987471909533686	0.10858500062031004
ERICH2	-0.07301962397485563	0.2405650329529454
ERLEC1	-0.12148737860173554	0.17230023057262844
ERLIN1	-0.03496966774346321	0.7076156480140166
ERLIN2	0.06350082520921314	0.26348573397615305
ERMAP	-0.059731604248909054	0.3336777158280786
ERMARD	-0.05770838633316114	0.5038725691764909
ERMN	-0.04159159580468774	0.7770925116272707
ERMP1	-0.06532495676297416	0.30672275937120164
ERN1	-0.04404917393221266	0.431449090036355
ERN2	0.03021832153599563	0.7878050963478976
ERO1L	-0.07968505460241575	0.1205050038252128
ERO1LB	0.0628962874790208	0.8300502321568308
ERP27	0.04844167233438392	0.4149149397790871
ERP29	0.10912381179209867	0.09298030780254683
ERP44	0.16199995048587343	0.32808235603656843
ERRFI1	-0.0520795910113516	0.7612948980473693
ERV3-1	-0.04141491695687705	0.7474862433274208
ERVFRD-1	0.12627216728012236	0.09918588596550745
ERVMER34-1	-0.009672930642466647	0.9076737060796577
ERVV-1	0.13203016645204702	0.14453609603127332
ERVV-2	-0.049520293338303496	0.49798421578089636
ERVW-1	-0.23772025981079623	0.7201146616554412
ESAM	0.04670503610351064	0.24475045790422734
ESCO1	0.0781475753211662	0.703345844388393
ESCO2	0.04669476679003601	0.6539261078495526
ESD	-0.03355817486571932	0.7519884514412302
ESF1	-0.14670693000443066	0.09566652364123368
ESM1	-0.1451243232873215	0.08874643119395097
ESPL1	-0.41507678831262207	0.08712921464161166
ESPN	0.12593655790491173	0.10744620321545005
ESPNL	0.06764849176066674	0.2994091149388155
ESR1	-0.11825115473208837	0.17524545005551984
ESR2	0.028560759794644248	0.7991487984930601
ESRP1	0.05146306770493353	0.3963472515740921
ESRP2	-0.10248190943967754	0.34328615868884593
ESRRA	0.15081681317496928	0.11408566238141563
ESRRB	-0.08295585531337832	0.13230957089490708
ESRRG	-0.1267808449625985	0.3154037117868078
ESX1	-0.061917643615724605	0.8078522240677461
ESYT1	0.27910896157433346	0.17175672382303264
ESYT2	-0.02836903817393464	0.94830080891393
ESYT3	-0.06736354202567837	0.5731472176912942
ETAA1	0.05552771087625016	0.5843934838870539
ETF1	0.01855678502867866	0.7138536025999305
ETFA	-0.1415324696999406	0.7442101903962235
ETFB	0.0689557993553931	0.4213832200704676
ETFDH	-0.09471299086145439	0.3699167264495299
ETHE1	0.09456934361300069	0.234415260487289
ETNK1	-0.07757563937121843	0.20575643138752642
ETNK2	0.026144465765818043	0.851027555541554
ETNPPL	0.0741211216764147	0.399245181330516
ETS1	0.10655604149035346	0.21234768164777296
ETS2	-0.1155061564283469	0.6077938659090227
ETV1	0.02171742178438524	0.46828896234251216
ETV2	0.03342988500861845	0.780488802101533
ETV3	-0.01494663055248509	0.6939869131591685
ETV3L	-0.03517443518041794	0.9310314084606001
ETV4	0.11335296031717268	0.17897244101964127
ETV5	0.18012606420431723	0.06844482604676055
ETV6	-0.020779200538815	0.8544213009296249
ETV7	-0.05669568298638492	0.5163543774946966
EVA1A	-0.1725387287213268	0.22950121821130665
EVA1B	-0.023471426781948513	0.737336110924276
EVA1C	-0.029578468875479436	0.5945421247666511
EVC	0.09127258116851959	0.4345422037018525
EVC2	-0.1585210018970827	0.2008378526788035
EVI2A	0.030885958457815287	0.6572009383243922
EVI2B	-0.016156375409486293	0.7971967023164118
EVI5	0.04755216508523875	0.33917392607456587
EVI5L	0.10523252027827784	0.24369885123655577
EVL	-0.1535494877946447	0.09726801905282807
EVPL	-0.06029645330790682	0.38488309811529753
EVPLL	-0.0441619146520714	0.7639339128099335
EVX1	0.07552624275655431	0.48166383152287096
EVX2	-0.06381076786544713	0.5423305526286195
EWSR1	-0.08036658765180588	0.679096914089336
EXD1	0.09095639772956578	0.20987430021626186
EXD2	-0.016123105144116617	0.8260035715910904
EXD3	0.018633777898277717	0.9661733351323404
EXO1	-0.023509989575132093	0.734409983967963
EXO5	0.23318934406517058	0.41094663985739077
EXOC1	0.131073983635467	0.09991559773975213
EXOC2	0.0014364994584294064	0.9885263598349545
EXOC3	-0.07112941905445244	0.28357621572228275
EXOC3L1	0.05572554833956539	0.5556019142985098
EXOC3L2	0.02092485838701218	0.7852659342042408
EXOC3L4	0.11038766794440653	0.12393300365935397
EXOC4	-0.0009657937240354839	0.9598773744903931
EXOC5	0.26795095249035344	0.03614357115212248
EXOC6	-0.07586153581543546	0.31707534934565285
EXOC6B	0.05339566128464699	0.46299715775754857
EXOC7	-0.16684833673903646	0.385547596296108
EXOC8	0.1625682628504621	0.091687735331284
EXOG	0.06980610150371366	0.22333054524274365
EXOSC1	-0.10325041638475307	0.2973983662547963
EXOSC10	-0.0034742143720821322	0.7396314940659824
EXOSC2	-0.10540826974755214	0.3606152073258798
EXOSC3	-0.07110407094909121	0.4876139626264496
EXOSC4	-0.06345967929063491	0.8121767480360389
EXOSC5	-0.024025669962261992	0.9371251739463526
EXOSC6	0.0021975131067467485	0.8946542553055019
EXOSC7	0.1098514861273533	0.09839500780852645
EXOSC8	0.002274197146318423	0.9972680920935639
EXOSC9	0.06805867611801673	0.3105947193369081
EXPH5	0.06783813438013696	0.1993185346079176
EXT1	0.09852851969572363	0.7494540709778692
EXT2	-0.03950465400091653	0.863593351575066
EXTL1	0.10688629954048268	0.1391156602803522
EXTL2	-0.1352132842234904	0.1603381286888892
EXTL3	0.005806624094737992	0.9537592641901615
EYA1	0.09417031086497578	0.14739324234747023
EYA2	-0.07023466563563391	0.5620046635677441
EYA3	-0.099287691091773	0.3030512693476777
EYA4	0.08562179286882911	0.5867741381429461
EYS	-0.061786638309257035	0.41647615755899703
EZH1	0.13786713856422028	0.27359439474843383
EZH2	-0.13790432213204906	0.09605182581508252
EZR	-0.18985002403984952	0.07645734030929424
F10	0.030187860748484358	0.36074900124574294
F11	0.08172707528443383	0.30476324949153377
F11R	0.10186476633416719	0.07390510281070321
F12	-0.07946973617597816	0.17366462476089883
F13A1	-0.10632927865917992	0.19421568724614957
F13B	0.03275362982141979	0.680999673160384
F2	-0.26677616189482906	0.0030514004505279957
F2R	-0.03097420177771491	0.6266868066137614
F2RL1	0.005774620074670968	0.8853309055930583
F2RL2	-0.006499963441754311	0.9117904395523553
F2RL3	0.06448129578420851	0.6199539176679087
F3	-0.15576297939354625	0.08346162649849753
F5	-0.1192846876820778	0.12154285501950408
F7	-0.13235433392622167	0.15353239823372536
F8	-0.007372384054039491	0.6589300285122763
F8A1	-0.046265425643149595	0.6614377443661847
F8A2	-0.09045450434377218	0.17311790152601292
F8A3	-0.09045450434377218	0.17311790152601292
F9	-0.08431702272676465	0.9296555809629614
FA2H	0.03684207811989023	0.6601834093294578
FAAH	-0.062110951399882854	0.5660976188825337
FAAH2	-0.02451839788348638	0.8742588333892497
FABP1	0.19068690012244496	0.06993999201531897
FABP12	0.007327226023102211	0.96024453656003
FABP2	0.18406740332093632	0.13432375292789767
FABP3	0.03915967828479356	0.589756258715888
FABP4	-0.013474349674091946	0.7798246365085015
FABP5	0.11726323835540264	0.23065270472266597
FABP6	0.06016739293805421	0.5001822854807425
FABP7	0.1484473990056133	0.17780623311927835
FABP9	0.04361213912631406	0.993785139581278
FADD	0.11791185894760015	0.04025044497188379
FADS1	0.04352701818542783	0.5333883467416167
FADS2	-0.027091478370794394	0.725301952590037
FADS3	0.08946895653094648	0.3158210774412289
FADS6	-0.03407100335893388	0.6854473283109384
FAF1	-0.08894490329866804	0.46616823149436504
FAF2	-0.34862604944343484	0.031235797113016578
FAH	0.04543488490152287	0.41392505493462495
FAHD1	0.060032546453688725	0.28944580117636776
FAHD2A	-0.1296627843661177	0.2671992136053789
FAHD2B	0.06797430335389364	0.5314877802792137
FAIM	-0.037758048932026694	0.17257246593752384
FAIM2	-0.051380759933527365	0.5371807800612696
FAIM3	-0.044577051072385375	0.4714800511922559
FAM101A	0.04813638187928801	0.3651823528291597
FAM101B	-0.20880052509923255	0.27375027158570187
FAM102A	-0.0006922170861537272	0.5927453454855109
FAM102B	0.12923709283502702	0.1063168856756157
FAM103A1	-0.04553320911052396	0.6746651051075441
FAM104A	-0.13805050241461772	0.019541100768582096
FAM104B	0.07154759153055268	0.5901387776077942
FAM105A	-0.07707750359421646	0.938665033340904
FAM105B	0.011547548794877691	0.9648730500660688
FAM107A	0.07713702811038137	0.4338942952399235
FAM107B	-0.00575960210761649	0.7519884514412302
FAM109A	-0.01557112493287067	0.9028739905540946
FAM109B	0.1354647780622453	0.393547512043266
FAM110A	-0.20771533354745708	0.1132359594528886
FAM110B	0.05813815835763256	0.36074900124574294
FAM110C	-0.049753718782164925	0.8341014055339425
FAM110D	-0.12244491291799865	0.10098391087548407
FAM111A	0.03326872651056872	0.5482824923601769
FAM111B	-0.024803701903511513	0.8850789024349228
FAM114A1	0.195910358012492	0.05749892980252134
FAM114A2	0.014086393875061077	0.8693849755874973
FAM115A	-0.12812689194483445	0.15680104511452392
FAM115C	0.07632584344048342	0.7602148791178012
FAM117A	0.06529585813103349	0.31115423105441264
FAM117B	-0.08995052934775472	0.13383148610351256
FAM118A	-0.03792293547825766	0.34328615868884593
FAM118B	0.014798113715530978	0.7560252187862317
FAM120A	-0.018854788433495532	0.7246528457492736
FAM120AOS	0.12850225421138156	0.2739738131572963
FAM120B	0.038937557193046694	0.6495603923021963
FAM120C	0.07076663084751009	0.4183905386663904
FAM122A	0.131776994205552	0.08019049131642947
FAM122B	0.02093546880863052	0.6294530129200476
FAM122C	-0.21768448419132244	0.06927432726167451
FAM124A	0.025847778799555826	0.669846396450004
FAM124B	-0.1395705831910289	0.36830085142913704
FAM126A	-0.38469167713254554	0.21463623143453403
FAM126B	-0.051540691119179194	0.8152353289002441
FAM127A	0.05081490066083194	0.39301107711242456
FAM127B	-0.05349832288359737	0.5637024811248905
FAM127C	-0.15230770004958388	0.16271241506438994
FAM129A	0.010403905821517706	0.8138917046169313
FAM129B	0.10061320312734338	0.08965730739587625
FAM129C	0.0006878231293511358	0.998069325792282
FAM131A	0.06297711780990906	0.3829923092978287
FAM131B	0.008528004008511106	0.994475667903683
FAM131C	-0.012514433512524292	0.8789320792409072
FAM132A	-0.0027430498343181133	0.8598568749171912
FAM132B	0.02713488817023357	0.975677249565142
FAM133A	0.13150824022626478	0.037312658368616754
FAM133B	-0.17443958220763192	0.5532901148457631
FAM134A	-0.041984094530282616	0.9111041498390758
FAM134B	-0.13314688710049202	0.20223672794806824
FAM134C	0.1214561972377	0.362660333999712
FAM135A	0.15752849437729735	0.012498316868138825
FAM135B	-0.1615666539258429	0.06858705838289865
FAM136A	-0.010988440916918326	0.8280263312658949
FAM13A	0.11823735840998277	0.07251755932370091
FAM13B	0.07409912133742869	0.5656652609546446
FAM13C	-0.03397387042854386	0.46405284402429803
FAM149A	-0.01063956967144417	0.7738737975650365
FAM149B1	-0.050948675807043826	0.7149402234988915
FAM150A	-0.05585167819312346	0.39731181419245487
FAM150B	-0.030744055577389833	0.6939382785462994
FAM151A	-0.07507678816710547	0.9716935122288247
FAM151B	-0.14390452513158036	0.049265850672718485
FAM153A	-0.04322523493875934	0.35217293070694844
FAM153B	0.05040625898689125	0.599947336729308
FAM154A	-0.023428338159223794	0.5728900692522911
FAM154B	-0.007027771983047666	0.6696139708716651
FAM155A	-0.12691893723771933	0.8456033229691751
FAM155B	-0.015624028734480757	0.8773104027716603
FAM156A	0.047466098630059315	0.48870005116039006
FAM156B	-0.12084953892819116	0.13392832443831199
FAM157A	-0.10765958990714364	0.6316031074856348
FAM157B	-0.09842166890880406	0.9317193997624164
FAM159A	0.021816941772886858	0.9145362513546722
FAM159B	-0.14154604834218168	0.06132412242067487
FAM160A1	0.01366509265911244	0.9888024462613195
FAM160A2	0.0593097579412221	0.9372251239068184
FAM160B1	-0.11030154394599319	0.17432281532127836
FAM160B2	0.06832740867533364	0.40752494490117697
FAM161A	0.03286359330050865	0.6848112767993644
FAM161B	0.0368548292199363	0.4941499960135787
FAM162A	0.008769783937412295	0.986485913565474
FAM162B	-0.06572557982403417	0.6212273297201057
FAM163A	-0.03635990504292729	0.5469287009836518
FAM163B	0.131111860324554	0.056866146348456055
FAM166A	-0.13540787292737255	0.08755428045661409
FAM166B	-0.03377291691190321	0.6062697629969128
FAM167A	0.12011720517404711	0.2800934227435792
FAM167B	-0.025746589737576764	0.4436222549902451
FAM168A	-0.1419258034728585	0.5584845047891758
FAM168B	-0.07062496227855412	0.7194671495612075
FAM169A	0.14822664762681556	0.35938624180158785
FAM169B	0.03865430354679857	0.5436149116663203
FAM170A	0.0866834138581498	0.3459370213086901
FAM170B	0.008629723873316916	0.8354527814845645
FAM171A1	-0.031028563492270757	0.6740329052536398
FAM171A2	0.030405681669535053	0.8919168108640037
FAM171B	0.0030283567586872014	0.9696232726691857
FAM172A	-0.031155173176634725	0.4741484255723264
FAM173A	-0.07168811699201474	0.43857738304612737
FAM173B	-0.10617242864185124	0.25562375894318146
FAM174A	0.1043443808504134	0.06101792704048149
FAM174B	-0.07313306241484256	0.577869966604709
FAM175A	-0.06968816795739277	0.4465069530993808
FAM175B	-0.024271101478372123	0.6608104577598523
FAM177A1	-0.07860213223251163	0.22392277678610495
FAM177B	-0.2491934424009624	0.013443882220074633
FAM178A	0.0680057956316048	0.28943188268569775
FAM178B	0.08791667484670244	0.28944580117636776
FAM179A	0.0229135771416008	0.8256882131452731
FAM179B	0.04041300671207933	0.6297575691266661
FAM180A	-0.0016686858158316015	0.930512851487423
FAM180B	-0.00802732247541354	0.8045018738987715
FAM181A	0.123177415881339	0.17586256098179953
FAM181B	0.03757709192360618	0.33933426701458136
FAM183A	0.0902561801661065	0.11602065370048924
FAM184A	0.05963366877843652	0.4319560158475031
FAM184B	0.03681259681645671	0.6171320877632382
FAM185A	0.14003551889423252	0.1695955239945528
FAM186A	-0.040677646681636086	0.5179505158045452
FAM186B	0.01115465359695573	0.5045388275481142
FAM187A	0.07700771849246703	0.38725459396126805
FAM187B	0.06728383331615949	0.3829923092978287
FAM188A	-0.22958557592123705	0.06265511574353819
FAM188B	0.05021601363991648	0.7104970080143691
FAM188B2	-0.17077854331210485	0.1321790091956861
FAM189A1	0.09914175411841393	0.4441983414918447
FAM189A2	0.04422228888201205	0.599947336729308
FAM189B	0.051290214743457775	0.6414845702685481
FAM192A	0.10002234169795703	0.20981676642605773
FAM193A	0.055278475843103886	0.38772996022791517
FAM193B	0.026928378764424304	0.5945421247666511
FAM194A	-0.06875626689551552	0.352544299072145
FAM194B	0.09087056941374737	0.6576776049412083
FAM195A	0.08779389059418996	0.31042359674765685
FAM195B	0.23482724201761954	0.19155331161065237
FAM196A	0.08948683977476586	0.13750394525120882
FAM196B	-0.07457773328582708	0.7751800017404525
FAM197Y1	0.023019629642825622	0.7339658169301884
FAM198A	-0.049616343365597844	0.7507668636911878
FAM198B	0.0615814450748306	0.24090693544799935
FAM199X	-0.016955786968815934	0.994208022594113
FAM19A1	-0.09531529013313007	0.5614211250446504
FAM19A2	0.06603056896822586	0.25220090378015403
FAM19A3	-0.10309282021082489	0.14189127940957053
FAM19A4	-0.14834613710885217	0.13454900665721783
FAM19A5	0.00882743918338971	0.8932853741739925
FAM200A	-0.13706951167324707	0.1377333047437254
FAM200B	-0.09488153975187892	0.31342316241068624
FAM203A	0.02432548331371266	0.3958655008608283
FAM203B	0.02432548331371266	0.3958655008608283
FAM204A	0.13919018653989176	0.10445562378223497
FAM205A	-0.1072564998633563	0.15781724344898806
FAM206A	0.14493798369153058	0.02160139887886349
FAM207A	-0.10118347815267666	0.20513686629184735
FAM208A	0.10087936249750672	0.6017540029058009
FAM208B	-0.007597864747351672	0.9556173627141236
FAM209A	0.09343399752583131	0.3166866654944962
FAM209B	0.08644871144239656	0.10371840372002358
FAM20A	0.02116471493236094	0.605374675535808
FAM20B	-0.037104232078852196	0.47468309453354707
FAM20C	-0.1067182344156562	0.40874709608207227
FAM210A	-0.06493898405441384	0.6937361461456424
FAM210B	-0.006608076797704587	0.9857137603541833
FAM211A	0.1527481532274155	0.05556589316288566
FAM211B	0.041772050720240074	0.614468757353057
FAM212A	-0.059083372210085194	0.5625884950180302
FAM212B	0.08741104573063185	0.40001925910427927
FAM213A	0.05228158297176255	0.6633210294425643
FAM213B	-0.00168331931343003	0.9171304818083759
FAM214A	0.08528058650396599	0.24451343277540827
FAM214B	-0.0659100952502847	0.7822909881260667
FAM216A	-0.0073108772129027305	0.7852659342042408
FAM216B	-0.0011287415289512777	0.9033178796808834
FAM217A	0.06384605616229234	0.5001822854807425
FAM217B	0.04118388766811671	0.4837563246256238
FAM218A	-0.05815605067168484	0.3903355548530756
FAM219A	-0.057307199474014726	0.3357736450199984
FAM219B	0.022670458687596307	0.6308284774245438
FAM21A	-0.02368533184069346	0.4254141211592052
FAM21C	-0.06589133226828386	0.44474086363674814
FAM220A	-0.15690370313053345	0.43297090200308874
FAM221A	0.011404209081393814	0.8883583644963646
FAM221B	-0.007992846079559192	1.0
FAM222A	-0.04407931809677704	0.3796971520948925
FAM222B	-0.09826627345372836	0.2797082475324133
FAM227A	-0.15966083501231487	0.5981795853385233
FAM227B	-0.08144292395249741	0.5226302146585523
FAM228A	-0.07733675443235948	0.3247048004998794
FAM228B	-0.05288127642689572	0.30376591818187426
FAM229A	0.07416138937066298	0.4424713632342142
FAM229B	0.04011306204482116	0.44914100754301955
FAM24A	-0.012972951727288769	0.8523847262884683
FAM24B	0.14107671039994862	0.10390231995601878
FAM25A	-0.20966482806450337	0.0589641321598681
FAM25E	-0.09142725167332992	0.6334509448003303
FAM26D	-0.059435501621958826	0.7798246365085015
FAM26E	0.01858996408533473	0.7059165311597781
FAM26F	-0.032506811576109795	0.7844771440002646
FAM32A	-0.09394921717456428	0.49087613379464945
FAM35A	-0.16517081681542398	0.10408649522727283
FAM3A	0.12361731798224777	0.060134528773014666
FAM3B	-0.14740684221467867	0.4193867061529635
FAM3C	-0.05369459081519109	0.41145646514250545
FAM3D	-0.068468863404526	0.48860415735696927
FAM43A	-0.13984492332658335	0.4370442188486534
FAM43B	0.039514588666702204	0.4784633101673962
FAM45A	-0.044829633454580596	0.44835892582614845
FAM46A	-0.21136803670950075	0.10716548708165363
FAM46B	-0.21499503856163596	0.0745667429145652
FAM46C	-0.16166955631433638	0.1630413546949111
FAM46D	0.0685552552130607	0.5914754505727813
FAM47A	0.2320613530456812	0.01204799992804381
FAM47B	-0.09379578949369789	0.2048275928161296
FAM47C	0.09063269847032794	0.21234768164777296
FAM47E	-0.07857163171331356	0.9792859165054759
FAM47E-STBD1	0.045679413066626984	0.5719693974975082
FAM49A	-0.06234598781029541	0.30331103396462
FAM49B	-0.1675872417646129	0.011016258326472754
FAM50A	-0.1531476948743496	0.15654777240481582
FAM50B	0.07312673960064986	0.26311635418491175
FAM53A	-0.11716952129966075	0.6418779433359941
FAM53B	0.019505110300695665	0.9854993107185013
FAM53C	-0.07353967461366141	0.6309876721198531
FAM57A	-0.00446347221139836	0.9178986217246462
FAM57B	0.00465231288656337	0.7606355766537388
FAM58A	-0.160922610037655	0.4971504928570486
FAM60A	-0.22409783025313768	0.23505881332439726
FAM63A	-0.0820531807599799	0.4045910549063265
FAM63B	0.11537611461074959	0.20451865853460438
FAM64A	0.11152240114648172	0.2287517652723946
FAM65A	0.0851657017953195	0.20114272771745811
FAM65B	0.08297094994086306	0.2922127487844872
FAM65C	-0.14049623014317486	0.5660976188825337
FAM69A	-0.04756532473504571	0.48194513808333295
FAM69B	0.056115562784089655	0.651611813873479
FAM69C	-0.13361258816169586	0.139810832130273
FAM71A	-0.012577664875056009	0.9136462465942776
FAM71B	-0.0907902952967702	0.5207433575793075
FAM71C	-0.04294328211565244	0.7259512568614758
FAM71D	0.01718153299139068	0.5337613050341983
FAM71E1	0.14004687068114466	0.05737190685557213
FAM71E2	-0.033234899223454704	0.7417255861058631
FAM71F1	0.09134050365363695	0.38393699131753956
FAM71F2	0.1951147404758258	0.028533811732241694
FAM72A	-0.026969242114508976	0.45983814636046116
FAM72B	-0.007363428791180536	0.8780735819323957
FAM72C	-0.025717204309306404	0.9207180088825029
FAM72D	-0.026969242114508976	0.45983814636046116
FAM73A	-0.0456879907986324	0.9448003445145514
FAM73B	-0.12871447875425998	0.15756272736024168
FAM76A	-0.04963715066482063	0.4914209668705587
FAM76B	-0.2136312669812459	0.02437961010029038
FAM78A	0.20763319825540316	0.042455224798783046
FAM78B	0.044665398105088065	0.7047384689359877
FAM81A	-0.08528484557221923	0.11254257112158036
FAM81B	-0.023234732829531392	0.9833973839064128
FAM83A	-0.054266075012277315	0.3380234804603165
FAM83B	-0.0071359095319932465	0.9525334012606397
FAM83C	0.07706683271738408	0.7898037331503087
FAM83D	-0.06268941687624803	0.5298176818241229
FAM83E	0.031086309460921936	0.5461867138169236
FAM83F	0.031128434898834597	0.6260199782430398
FAM83G	0.015302258870192634	0.9965472756293774
FAM83H	0.06892907279550152	0.24678664859868504
FAM84A	0.07137408553638762	0.28028042113615503
FAM84B	0.04843930766878176	0.6628381541189392
FAM85B	0.03180036075102873	0.7168791178989431
FAM86A	0.0015794530997688243	0.7897342275602031
FAM86C1	0.18332393259005728	0.35172516267520815
FAM89A	-0.1637633855229275	0.11452959145275064
