120h_DMSO_rep1	120h_DMSO_rep2	120h_treated_rep1	120h_treated_rep2	6h_DMSO_rep1	6h_DMSO_rep2	6h_treated_rep1	6h_treated_rep2	72h_DMSO_rep1	72h_DMSO_rep2	72h_treated_rep1	72h_treated_rep2
uc001lej.1	0	0	0	0	0	0	0	0	0	0	0	0
uc001lek.1	155.649282673093	167.406418757075	195.891634888398	134.055539674884	102.234316992755	207.882637384274	181.655554909054	247.546798317542	201.295825791184	150.195997553259	138.848193674318	124.848197277768
uc010qtb.1	89.1121847365035	23.0487098288726	32.4620423529345	54.2605755826913	46.0774386446218	31.4359110190853	54.1101652920586	41.3622498454627	39.9575983780253	57.8999837896152	50.1106262884756	4.38063850097431
uc001lel.3	3.56448738946014	4.85235996397318	0	0	1.43991995764443	4.05624658310779	2.57667453771708	0	0	0	0	20.808032879628
uc001lem.3	0	0	30.2232808113528	24.4704556549392	0	0	0	3.7602045314057	5.27741865370145	4.0128701636367	33.4070841923171	5.47579812621788
uc001len.4	0	3.63926997297988	25.7457577281894	18.0868585275638	14.3991995764443	12.1687397493234	14.1717099574439	3.7602045314057	7.53916950528778	5.15940449610432	7.30779966706936	0
uc001leo.3	380.211988209082	405.17205699176	422.006550588148	394.719089042715	339.821110004086	363.034069188147	267.974151922576	329.644597253233	382.235893918091	373.770192384447	374.785725782557	480.77507548193
uc001lep.3	0	9.70471992794636	40.2977077484704	23.4065228003766	4.31975987293329	20.2812329155389	9.01836088200977	5.64030679710856	7.53916950528778	10.3188089922086	53.2425404315054	101.849845147653
uc001leq.2	1325.98930887917	1050.53593220019	1502.20899440131	921.365852051189	1406.80179861861	1092.14439250177	1042.26485050656	1028.41593933946	1459.58321622371	1245.70955222608	1230.84225821068	592.481357256775
uc001ler.3	623.785293155525	1102.6988018129	360.440608194652	1001.16081614338	764.597497509193	948.147638801445	1153.06185562839	1075.41849598203	753.916950528778	1243.98975072738	813.253705806719	489.536352483879
uc001les.2	0	27.9010697928458	47.0139923732154	18.0868585275638	120.953276442132	14.1968630408773	23.1900708394537	40.1088483349942	10.5548373074029	7.45247316103958	36.5389983353468	60.2337793883967
uc001let.1	133.074195873179	166.193328766081	156.713307910718	146.822733929635	48.9572785599107	119.65927420168	155.888809531883	149.15477974576	197.52624103854	109.494028750658	163.903506818556	266.123788934189
uc021pzr.1	19.0105994104541	14.5570798919195	15.6713307910718	23.4065228003766	20.158879407022	17.2390479782081	24.4784081083122	20.6811249227314	16.5861729116331	12.0386104909101	14.6155993341387	16.4273943786536
uc001leu.2	1535.10590239417	1589.14788820122	1269.37779407682	1223.52278274696	1552.2337143407	1515.00809879076	1517.66130271536	1561.1115812886	1504.06431630491	1411.95703043388	1310.18408316744	1464.22841895066
uc010qtc.2	24.951411726221	20.622529846886	0	13.8311271093135	47.5173586022662	0	29.6317571837464	0	8.29308645581656	35.5425643064965	0	0
uc009xzk.2	0	0	5.59690385395422	2.12786570912515	0	0	0	1.25340151046857	0	1.14653433246763	8.35177104807927	0
uc021pzs.1	0	0	0	0	0	0	0	0	0	0	0	0
uc010qtd.2	0	0	0	0	0	0	0	0	0	0	0	0
uc001lev.1	0	0	0	0	0	0	0	0	0	0	0	0
uc001lew.1	0	0	0	0	0	0	0	0	0	0	0	0
uc001lex.1	0	0	0	0	0	0	0	0	0	0	0	0
uc009xzl.1	0	0	0	0	0	0	0	0	0	0	0	0
uc001ley.1	0	0	0	0	0	0	0	0	0	0	0	0
uc001lfb.1	74.854235178663	58.2283195676781	81.7147962677316	76.6031655285053	79.1955976704437	71.9983768501632	36.0734435280391	52.6428634396799	49.0046017843706	61.9128539532519	67.8581397656441	63.5192582641274
uc010qte.2	0	0	0	0	0	0	0	0	0	0	0	0
uc021pzt.1	1282.0272977425	1160.92712138058	1114.90324770768	1102.23443732683	1353.52476018577	1340.58949571712	1374.65586587206	1322.96529429957	1319.35466342536	1436.60751858194	1336.28336769268	929.790521831797
uc001lfd.1	422.985836882603	619.888985397573	451.11045062871	385.143693351652	410.377187928663	400.554350081894	438.034671411903	492.586793614147	554.882875589181	493.00976296108	289.180072539745	595.766836132506
uc001lfe.1	35.6448738946014	10.9178099189396	21.268234645026	30.8540527823147	14.3991995764443	26.3656027902006	21.9017335705951	23.8146286989028	21.8635915653346	17.1980149870144	24.0113417632279	10.9515962524358
uc021pzu.1	16.6342744841473	29.1141597838391	41.4170885192612	20.2147242366889	0	24.3374794986467	47.6684789477659	12.5340151046857	25.6331763179785	9.17227465974102	10.4397138100991	30.6644695068201
uc031pxj.1	0	0	0	0	0	0	0	0	0	0	0	0
uc001lfg.4	0	0	0	0	0	0	0	0	0	0	0	0
uc021pzv.1	0	0	0	0	0	0	0	0	0	0	0	0
uc031pxk.1	0	0	0	0	0	0	0	0	0	0	0	0
uc021pzw.1	0	0	0	0	0	0	0	0	0	0	0	0
uc021pzx.1	0	0	0	0	0	0	0	0	0	0	0	0
uc001lfn.5	0	0	0	0	0	0	0	0	0	0	0	0
uc010qtl.2	0	0	0	0	0	0	0	0	0	0	0	0
uc010qtm.2	0	0	0	0	0	0	0	0	0	0	0	0
uc021pzy.1	0	0	0	0	0	0	0	0	0	0	0	0
uc021pzz.1	0	0	0	0	0	0	0	0	0	0	0	0
uc001lfk.1	0	0	0	0	0	0	0	0	0	0	0	0
uc021qaa.1	10.6934621683804	15.7701698829128	14.551950020281	19.1507913821263	20.158879407022	18.253109623985	24.4784081083122	15.0408181256228	12.8165881589892	19.4910836519497	7.30779966706936	14.2370751281665
uc021qab.1	0	0	0	0	0	0	0	0	0	0	0	0
uc021qac.1	0	0	0	0	0	0	0	0	0	0	0	0
uc010qtn.2	0	0	0	0	0	0	0	0	0	0	0	0
uc010qto.2	0	0	0	0	0	0	0	0	0	0	0	0
uc001lfo.1	0	0	0	0	0	0	0	0	0	0	0	0
uc010qtp.2	0	0	0	0	0	0	0	0	0	0	0	0
uc010qtq.2	0	0	0	0	0	0	0	0	0	0	0	0
uc001lfp.3	236.444330167523	228.060918306739	303.352188884319	343.650312023711	319.662230597064	226.135747008259	224.170684781386	144.76787445912	142.490303649939	259.690026303918	169.123363723605	16.4273943786536
uc001lfq.3	261.395741893744	247.470358162632	273.128908072966	227.681630876391	200.148874112576	294.077877275315	286.010873686595	319.617385169485	346.047880292709	268.289033797425	319.455242589032	272.694746685651
uc010qtr.2	0	0	0	0	11.5193596611555	19.267171269762	0	0	13.570505109518	0	0	0
uc010qts.2	0	0	0	0	0	0	0	0	0	0	4.17588552403964	0
uc001lfr.4	3.56448738946014	0	0	0	0	0	11.5950354197268	8.14710981804569	0	5.15940449610432	0	0
uc009xzu.3	0	0	0	0	0	0	0	0	0	0	0	0
uc010qtt.2	11.8816246315338	20.622529846886	3.35814231237253	11.7032614001883	4.31975987293329	15.2109246866542	0	0	8.29308645581656	6.30593882857195	12.5276565721189	12.0467558776793
uc001lfs.3	672.499954144813	635.659155280486	486.930635294017	403.230551879216	712.760379033994	789.954022060241	725.333882367357	728.226277582238	656.661663910566	656.390905337717	603.415458223727	802.752005303542
uc009xzv.3	19.0105994104541	9.70471992794636	14.551950020281	37.2376499096901	76.3157577551549	0	0	0	0	11.4653433246763	0	110.611122149601
uc010qtu.1	85.5476973470434	69.1461294866178	79.4760347261499	108.521151165383	66.2363180516438	85.1811782452635	101.778644239825	62.6700755234284	70.8681933497052	74.5247316103958	72.0340252896837	94.1837277709476
uc001lfu.2	73.6660727155096	71.5723094686044	95.1473655172217	82.9867626558808	54.7169583904884	68.9561919128324	46.3801416789074	75.2040906281141	81.4230306571081	65.3524569506548	78.2978535757432	160.988464910806
uc001lfv.3	0	0	0	0	0	0	0	0	0	0	0	0
uc001lfw.3	0	0	0	0	0	0	0	0	0	0	0	0
uc009xzx.3	0	0	0	0	0	0	0	0	0	0	0	0
uc010qtv.2	0	0	0	0	0	0	0	0	0	0	0	0
uc001lfx.3	79.6068850312765	61.867589540658	62.6853231642873	51.0687770190036	43.1975987293329	33.4640343106392	42.5151298723318	48.2559581530399	52.7741865370145	40.128701636367	55.3304831935252	88.7079296447297
uc001lfy.3	0	0	0	0	0	0	0	1.25340151046857	0	0	0	1.09515962524358
uc001lfz.3	0	0	0	0	0	0	0	0	0	0	0	0
uc001lga.3	0	0	0	0	0	0	0	0	0	0	0	0
uc009xzy.3	0	0	0	0	0	0	0	0	0	0	0	0
uc010qtw.1	0	0	0	0	0	0	0	0	0	0	0	0
uc001lgb.3	0	0	0	0	0	0	0	0	0	0	0	0
uc001lgc.1	0	0	0	0	0	0	0	0	0	0	0	0
uc001lgd.1	0	0	0	0	0	0	0	0	0	0	0	0
uc001lge.2	30.8922240419879	29.1141597838391	47.0139923732154	0	0	11.1546781035464	10.3066981508683	13.7874166151543	9.80092035687412	80.2574032727339	9.39574242908918	74.4708545165632
uc001lgf.2	0	10.9178099189396	8.95504616632675	0	0	0	55.3985025609171	3.7602045314057	6.03133560423023	4.58613732987051	8.35177104807927	0
uc001lgg.2	72.4779102523562	76.4246694325775	88.4310808924767	95.7539569106317	159.831115298532	146.02487699188	54.1101652920586	97.7653178165483	92.7317849150397	42.995037467536	149.287907484417	63.5192582641274
uc021qad.1	0	0	0	0	0	0	0	0	0	0	0	0
uc021qae.1	28.5158991156811	49.7366896307251	32.4620423529345	68.0917026920048	0	39.5484041853009	54.1101652920586	61.4166740129598	31.6645119222087	28.0900911454569	0	59.1386197631531
uc001lgi.3	0	0	0	0	0	0	0	0	0	0	0	0
uc001lgj.2	0	0	0	0	0	1.01406164577695	0	0	0	0	0	0
uc001lgk.1	0	0	0	0	0	0	0	0	0	0	0	0
uc001lgl.1	0	0	0	0	0	0	0	0	0	0	0	0
uc001lgm.1	0	0	0	0	0	0	0	0	0	0	0	0
uc009xzz.1	0	0	0	0	0	0	0	0	0	0	0	0
uc010qtx.1	0	0	0	0	0	0	0	0	0	0	0	0
uc009yaa.1	0	0	0	0	0	0	0	0	0	0	0	0
uc009yab.1	0	0	0	0	0	0	0	0	0	0	0	0
uc009yac.1	0	0	2.23876154158169	0	0	0	0	0	0	0	0	0
uc001lgn.3	0	0	0	0	0	0	0	0	0	0.573267166233814	0	0
uc001lgo.1	16.6342744841473	16.9832598739061	14.551950020281	19.1507913821263	18.7189594493776	9.12655481199252	12.8833726885854	11.2806135942171	8.29308645581656	16.0514806545468	10.4397138100991	16.4273943786536
uc001lgp.3	0	0	0	0	0	0	0	0	0	0	0	0
uc009yad.3	0	0	0	0	0	0	0	0	0	0	0	0
uc001lgr.3	0	0	0	0	0	0	0	0	0	0	0	0
uc009yae.3	0	0	0	0	0	0	0	0	0	0	0	0
uc009yaf.3	0	0	0	1.06393285456257	0	0	0	0	0	0	1.04397138100991	0
uc010qty.2	0	0	0	0	0	0	0	0	0	0	0	0
uc001lgs.3	0	0	0	0	0	0	0	0	0	0	0	0
uc010qtz.2	0	0	0	0	0	0	0	0	0	0	0	0
uc001lgt.3	0	0	0	0	0	0	0	0	0	0	0	0
uc021qai.1	0	0	0	0	0	0	0	0	0	0	0	0
uc001lgu.3	0	0	0	0	0	0	0	0	0	0	0	0
uc010qua.1	0	4.85235996397318	0	1.06393285456257	4.31975987293329	2.02812329155389	2.57667453771708	1.88010226570285	1.50783390105756	0.573267166233814	3.13191414302973	0
uc001lgv.3	0	0	0	0	0	0	0	0	0	0	0	0
uc001lgw.2	218.621893220222	163.767148784095	182.459065638908	191.507913821263	254.865832503064	236.276363466029	206.133963017366	171.08930617896	192.248822384838	192.617767854561	209.838247582992	153.322347534101
uc001lgx.2	9.50529970522704	12.1308999099329	38.0589462068887	0	0	0	15.4600472263025	20.6811249227314	0	11.4653433246763	0	0
uc001lgy.1	51.0909859155953	37.6057897207921	36.9395654360979	46.8130456007533	48.9572785599107	55.7733905177321	55.3985025609171	50.1360604187427	39.2036814274965	34.9692971402626	62.6382828605946	63.5192582641274
uc021qaj.2	123.568896167952	174.684958703034	53.7302769979605	25.5343885095018	23.0387193223109	157.179555095427	173.925531295903	110.299332921234	123.64237988672	122.105906407802	12.5276565721189	51.4725023864481
uc001lha.3	0	288.715417856404	0	262.791415076956	345.580789834664	0	351.716074398381	399.835081839473	301.566780211511	345.68010123899	314.235385683983	0
uc031pxl.1	437.243786440444	0	222.756773387378	0	0	406.638719956556	0	53.2695641949142	60.3133560423023	0	0	106.230483648627
uc031pxm.1	70.1015853260494	0	43.6558500608429	0	151.191595552665	0	21.9017335705952	10.6539128389828	0	0	18.7914848581784	153.322347534101
uc031pxn.1	0	20.622529846886	0	0	0	0	0	0	0	25.2237553142878	0	0
uc021qak.1	0	0	0	0	0	0	0	0	0	0	0	0
uc001lhb.3	733.096239765636	708.444554740084	519.392677646952	533.03036013585	671.002700262305	750.405617874941	663.493693462147	676.210114897793	727.529857260271	666.709714329925	326.763042256102	212.460967297254
uc010qub.2	0	0	0	0	0	0	0	68.310382320537	0	60.7663196207843	179.563077533704	344.975281951727
uc021qal.1	0	0	0	0	0	0	0	0	0	0	0	0
uc010quc.2	0	0	0	0	0	0	0	0	0	0	0	0
uc001lhc.1	0	0	0	0	0	0	0	0	0	0	0	0
uc009yah.2	0	0	68.2822270182415	0	0	23.3234178528698	16.748384495161	0	4.52350170317267	0	0	152.227187908857
uc001lhf.4	266.148391746357	230.487098288726	353.724323569907	281.942206459082	383.018708733419	484.72146668138	520.48825661885	305.203267799096	416.162156691886	492.436495794846	307.971557397923	116.086920275819
uc001lhd.2	711.709315428875	585.922465649761	699.612981744277	622.400719919106	802.035416407948	614.52135734083	691.837113377035	587.845308409758	547.343706083893	807.733437223444	906.167158716601	0
uc001lhe.2	298.228778251498	1392.6273096603	0	488.345180244222	195.829114239643	1203.69117353724	971.406300719338	1173.81051455381	1054.72981378976	697.666141306551	0	1213.43686476988
uc010qud.1	1517.28346544687	490.088356361291	1363.40577882325	1370.3455166766	1946.77178273527	1287.85829013672	1462.26280015444	869.233947509952	1027.58880357072	1655.02230891702	1864.5328864837	0
uc001lhh.3	0	0	0	0	0	2.02812329155389	0	1.88010226570285	0	0	2.08794276201982	0
uc001lhj.3	0	1.21308999099329	0	0	0	0	0	1.88010226570285	0	0.573267166233814	0	0
uc001lhk.1	0	0	0	0	0	0	0	0	0	0	0	0
uc001lhm.4	1.18816246315338	0	15.6713307910718	17.0229256730012	0	0	0	0	1.50783390105756	0	3.13191414302973	0
uc001lhn.4	0	0	0	0	0	0	0	0	0	0	0	0
uc010que.3	0	1.21308999099329	8.95504616632675	5.31966427281287	0	0	0	1.88010226570285	0	0	5.21985690504955	2.19031925048715
uc001lho.4	0	0	0	0	0	0	0	0	0	0	0	0
uc001lhp.3	33.2685489682947	18.1963498648994	0	0	0	15.2109246866542	9.01836088200977	0	13.570505109518	0	2.08794276201982	1.09515962524358
uc001lhq.3	174.659882083547	177.111138685021	136.564454036483	132.991606820322	220.307753519598	202.812329155389	221.594010243669	198.037438654034	197.52624103854	223.000927664954	174.343220628655	158.798145660319
uc001lhr.3	0	0	0	0	8.63951974586659	0	0	3.13350377617142	0	0	0	0
uc010quf.2	0	0	0	0	0	0	0	0	0	0	0	0
uc001lhs.2	0	13.3439899009262	0	0	7.19959978822216	0	0	0	22.6175085158634	22.9306866493525	22.967370382218	0
uc001lht.2	0	0	22.3876154158169	6.38359712737544	0	17.2390479782081	11.5950354197268	21.9345264331999	0	0	0	17.5225540038972
uc009yai.2	28.5158991156811	18.1963498648994	0	22.3425899458141	12.9592796187999	0	10.3066981508683	0	0	0	0	0
uc009yaj.2	0	0	0	0	0	0	0	0	0	2.29306866493525	0	0
uc001lhu.1	20.1987618736075	0	22.3876154158169	12.7671942547509	11.5193596611555	8.11249316621557	3.86501180657561	7.52040906281141	15.0783390105756	1.71980149870144	3.13191414302973	2.19031925048715
uc001lhv.1	620.220805766065	742.411074487896	517.15391610537	479.833717407721	645.084141024705	545.565165427997	654.475332580137	723.212671540364	643.091158801048	701.679011470188	485.446692169608	541.008854870327
uc001lhw.3	0	8.49162993695306	19.0294731034443	25.5343885095018	0	49.6890206430704	15.4600472263025	25.0680302093714	18.0940068126907	23.5039538155864	21.9233990012081	0
uc001lhx.3	27.3277366525277	19.4094398558927	26.8651384989803	40.4294484733778	24.4786392799553	24.3374794986467	32.2084317214634	12.5340151046857	24.8792593674497	25.7970224805216	21.9233990012081	32.8547887573073
uc001lhy.1	601.21020635561	416.0898669107	406.335219797076	448.979664625406	599.006702380084	694.632227357208	718.892196023064	710.051955680444	661.185165613739	644.92556201304	409.236781355884	441.349328973161
uc001lhz.1	0	167.406418757075	0	0	79.1955976704437	0	0	0	0	0	113.79288053008	196.0335729186
uc001lia.1	306.545915493572	369.992447252955	198.130396429979	194.699712384951	383.018708733419	388.385610332571	376.194482506693	332.151400274171	343.786129441123	358.291978896134	188.958819962794	137.990112780691
uc021qam.1	0	0	0	0	0	0	0	0	0	0	0	0
uc001lib.4	1179.84532591131	964.406542839669	932.444182068773	890.511799268875	1081.37988819097	1112.42562541731	1190.42363642529	1052.23056803836	1029.09663747178	1165.45214895334	875.891988667314	885.984136822054
uc010qug.2	1394.90273174207	1455.70798919195	1553.70050985769	1368.21765096747	1491.75707611963	1378.10977661087	1409.44097213124	1382.50186604683	1393.23852457718	1477.88275455077	1521.06630213144	1966.90668693746
uc001lic.3	13.0697870946872	86.1293893605239	95.1473655172217	223.425899458141	67.6762380092883	74.0265001417171	41.2267926034732	66.4302800548341	55.0359373886008	68.2187927818238	50.1106262884756	36.140267633038
uc001lid.4	0	0	30.2232808113528	0	0	0	0	0	0	3.43960299740288	0	0
uc001lie.4	5.9408123157669	6.06544995496647	0	5.31966427281287	0	5.07030822888473	6.44168634429269	4.38690528663999	1.50783390105756	1.14653433246763	2.08794276201982	0
uc009yak.3	774.681925976004	804.278664028554	544.01905460435	712.835012556925	789.076136789149	738.236878125617	425.151298723318	611.033236353427	559.406377292353	565.24142590654	656.657998655233	1026.16456885323
uc001lif.4	74.854235178663	131.013719027276	62.6853231642873	30.8540527823147	12.9592796187999	36.5062192479701	66.993537980644	111.552734431703	131.935466342536	63.0593882857195	90.8255101478621	110.611122149601
uc009yal.3	133.074195873179	211.077658432833	247.383150344776	105.329352601695	282.224311698309	219.03731548782	318.219305408059	290.162449673474	383.743727819148	322.749414589637	123.188622959169	146.751389782639
uc001lih.4	282.782666230505	203.799118486873	146.638880973601	161.717793893511	136.792395976221	222.079500425151	158.4654840696	154.168385787634	123.64237988672	223.574194831187	129.452451245229	72.2805352660761
uc021qan.1	0	0	0	0	0	0	0	0	0	0	0	0
uc001lii.3	0	0	0	0	0	0	0	0	0	0	0	0
uc001lij.3	0	0	0	0	0	0	0	0	0	0	0	0
uc001lik.4	0	0	0	0	0	0	0	0	0	0	0	0
uc001lil.3	0	1.21308999099329	1.11938077079084	1.06393285456257	0	0	0	0	0	0	0	0
uc001lim.2	11.8816246315338	19.4094398558927	31.3426615821436	26.5983213640644	31.6782390681775	30.4218493733084	25.7667453771708	20.6811249227314	17.3400898621619	15.478213488313	21.9233990012081	9.85643662719219
uc001lin.3	127.133383557412	120.095909108336	99.6248886003851	160.653861038949	155.511355425599	71.9983768501632	94.0486206266733	126.593552557325	72.3760272507627	94.5890824285793	134.672308150278	124.848197277768
uc001lio.1	237.632492630676	230.487098288726	161.190830993882	104.265419747132	226.067433350176	440.102754267195	355.581086204957	261.960915687931	211.096746148058	304.978132436389	318.411271208022	0
uc001lip.1	559.624520145242	701.166014794124	551.854719999886	588.354868573104	852.432614925504	693.618165711432	624.843575396391	761.441417609655	732.807275913972	583.585975226022	499.018320122737	1296.66899628839
uc001liq.1	0	0	0	0	0	0	0	0	0	0	0	0
uc001lir.3	146.143982967866	135.866078991249	117.534980933039	84.0506955104434	123.833116357421	128.785829013672	143.005436843298	139.127567662011	111.579708678259	135.864318397414	98.1333098149315	114.991760650576
uc001lis.1	13.0697870946872	89.7686593335038	10.0744269371176	13.8311271093135	0	33.4640343106392	46.3801416789074	30.0816362512456	46.7428509327843	59.0465181220828	6.26382828605946	0
uc001lit.1	21.3869243367608	21.8356198378793	40.2977077484704	36.1737170551275	37.4379188987552	14.1968630408773	46.3801416789074	50.1360604187427	27.8949271695648	21.7841523168849	37.5829697163567	16.4273943786536
uc001liu.3	0	0	0	0	0	0	0	0	0	0	0	0
uc001liw.4	0	0	0	7.44752998193802	0	12.1687397493234	7.73002361315123	0	8.29308645581656	4.0128701636367	5.21985690504955	0
uc001lix.4	471.700497871892	551.955945901949	361.559988965443	363.8650362604	561.568783481328	489.791774910265	620.978563589815	594.112315962101	518.6948619638	584.159242392256	393.577210640736	213.556126922497
uc021qao.1	148.520307894173	217.1431083878	194.772254117607	174.484988148262	177.110154790265	227.149808654036	206.133963017366	186.756825059817	219.389832603874	205.802912677939	224.45384691713	141.275591656421
uc021qap.1	17.8224369473007	23.0487098288726	13.4325692494901	10.6393285456257	28.7983991528886	21.2952945613159	16.748384495161	27.5748332303085	23.3714254663921	17.1980149870144	20.8794276201982	12.0467558776793
uc021qaq.1	0	0	0	0	0	0	0	0	0	0	0	0
uc021qar.1	43.9620111366751	36.3926997297988	53.7302769979605	54.2605755826913	57.5967983057773	48.6749589972934	92.7602833578147	65.8035792995998	55.0359373886008	37.8356329714317	30.2751700492874	74.4708545165632
uc001ljb.4	2782.67648870522	2824.07349903239	1483.17952129787	1322.46853822128	3198.06222592828	3238.91289661157	2490.35594070355	3164.83881393313	2689.22176253615	2609.51214069632	1759.0917770017	3952.43108750407
uc001ljc.4	1120.43720275364	1284.6623004619	603.346235456265	660.702302683359	1452.87923726323	1422.72848902506	1150.48518109067	1101.11322694664	1082.62474095933	934.425480961116	765.231022280263	1287.90771928645
uc010quj.2	111.687271536418	57.0152295766848	130.967550182529	53.1966427281287	0	31.4359110190853	225.459022050244	346.565517644559	234.46817161445	265.99596513249	229.67370382218	89.8030892699733
uc001ljd.4	386.152800524849	403.958967000767	224.99553492896	284.070072168207	554.369183693106	436.046507684087	597.788492750362	530.188838928204	410.884738038184	480.397885303936	302.751700492874	734.85210853844
uc001lje.1	38.0211988209082	40.0319697027787	35.820184665307	9.57539569106317	14.3991995764443	10.1406164577695	7.73002361315123	28.8282347407771	47.496767883313	25.7970224805216	26.0992845252477	13.1419155029229
uc001ljf.1	79.6068850312765	42.4581496847653	0	0	33.1181590258219	0	32.2084317214635	48.8826589082742	80.6691137065793	26.3702896467554	0	0
uc001ljg.1	740.225214544556	907.391313262984	536.183389208814	642.615444155795	763.157577551549	814.291501558888	805.210793036586	829.751799930192	844.386984592232	874.8056956728	600.283544080698	812.608441930734
uc021qas.1	0	0	0	0	0	0	0	0	0	0	0	0
uc009yam.1	0	0	0	0	0	0	0	0	0	0	0	3.28547887573073
uc021qat.1	7.12897477892028	12.1308999099329	10.0744269371176	5.31966427281287	2.87983991528886	3.04218493733084	10.3066981508683	9.40051132851426	5.27741865370145	4.58613732987051	6.26382828605946	6.57095775146146
uc010quk.1	29.7040615788345	9.70471992794636	34.7008038945162	42.557314182503	14.3991995764443	20.2812329155389	21.9017335705952	25.6947309646057	16.5861729116331	14.3316791558453	20.8794276201982	42.7112253844995
uc001ljh.4	2.37632492630676	0	0	0	4.31975987293329	0	0	0	6.785252554759	1.71980149870144	0	0
uc009yan.3	0	0	0	0	0	3.04218493733084	0	0	0	0	0	0
uc031pxo.1	0	0	0	0	0	0	1.28833726885854	0	0	0	0	0
uc001lji.3	2.37632492630676	4.85235996397318	2.23876154158169	2.12786570912515	0	0	3.86501180657562	3.13350377617142	0	1.14653433246763	1.04397138100991	0
uc001ljk.2	0	0	0	0	0	0	0	0	0	0	0	0
uc010qul.1	0	0	0	0	0	0	2.57667453771708	0	0	0	0	0
uc001ljl.4	0	0	0	0	0	0	0	0	0	0	0	0
uc001ljm.3	0	0	0	0	0	0	0	0	0	0	0	0
uc001ljn.3	0	0	0	1.06393285456257	0	0	0	0	0	0	1.04397138100991	0
uc031pxp.1	0	0	0	0	0	0	0	0.626700755234284	0	0	0	0
uc001ljp.3	0	0	0	0	0	0	0	0	0	0	0	0
uc001ljq.3	0	0	0	0	0	0	0	0	0	0	0	0
uc010qum.2	0	0	0	0	0	0	0	0	0	0	0	0
uc009yao.2	0	0	0	0	0	0	0	0	0	0	0	0
uc001ljs.1	0	0	0	0	0	0	1.28833726885854	0	0	0	0	0
uc001ljt.3	0	0	1.11938077079084	0	0	0	0	0	0	0	0	0
uc010qun.2	0	0	0	0	0	0	0	0	0	0	0	0
uc021qau.1	0	4.85235996397318	0	0	0	0	0	0	0	0	0	0
uc031pxq.1	41.5856862103683	24.2617998198659	47.0139923732154	32.9819184914398	40.3177588140441	39.5484041853009	37.3617807968976	30.7083370064799	25.6331763179785	38.4089001376655	38.6269410973666	51.4725023864481
uc001lju.1	0	0	0	0	0	0	0	0	0	0	0	0
uc009yap.1	0	0	2.23876154158169	1.06393285456257	0	1.01406164577695	0	0	0	0	0	0
uc010quo.1	0	0	0	0	0	0	0	0	0	0	0	0
uc001ljv.1	0	0	0	0	0	0	0	0	0	0	0	0
uc009yaq.3	0	0	0	0	0	0	0	0	0	0	0	0
uc001ljw.1	0	0	0	0	0	0	0	0	0	0	0	0
uc001ljx.1	0	0	0	0	0	0	0	0	0	0	0	0
uc009yar.1	0	0	0	0	0	0	0	0	0	0	0	0
uc009yas.2	1.18816246315338	1.21308999099329	1.11938077079084	0	0	0	2.57667453771708	0	0	1.71980149870144	0	4.38063850097431
uc001ljz.1	0	0	0	0	0	0	0	0	0	0	0	0
uc001lka.1	0	0	0	0	0	0	0	0	0	0	0	0
uc001lkb.3	33.2685489682946	0	53.7302769979605	11.7032614001883	0	0	38.6501180657561	10.6539128389828	3.76958475264389	24.650488148054	56.3744545745351	0
uc009yat.3	0	0	0	0	0	0	0	0	0	0	0	0
uc010qup.1	0	0	0	8.51146283650059	0	5.07030822888473	0	0	0	1.71980149870144	0	0
uc009yau.2	60.5962856208224	19.4094398558927	0	45.7491127461907	46.0774386446218	0	0	0	53.5281034875433	77.3910674415649	32.3631128113072	10.9515962524358
uc001lkc.1	1.18816246315338	0	0	0	0	0	0	0.626700755234284	0	0	1.04397138100991	0
uc001lkd.3	1061.02907959597	1271.31831056097	3677.16583204792	3901.44177768096	1176.4146053955	1065.77878971157	909.566111814128	982.040083452123	1299.75282271161	1325.39368833258	2639.15965119305	3002.92769241789
uc010quq.1	182.977019325621	107.965009198403	785.805301095172	706.451415429549	145.431915722088	148.053000283434	172.637194027044	169.835904668491	170.385230819504	142.74352439222	432.204151738102	182.891657415677
uc001lke.3	4254.80978055225	3720.54700237643	5510.71153460332	4295.09693386911	2852.48143609362	3256.15194458978	2790.53852434759	3364.75635485287	2882.97841882205	2735.63091726776	4426.43865548201	4352.16435071797
uc001lkf.3	1210.73754995329	1653.44165772386	332.456088924881	1457.58801075073	1490.31715616199	782.855590539803	814.229153918596	1233.97378705631	655.907746960037	653.524569506548	1170.29191811211	1234.24489764951
uc009yav.1	538.237595808481	0	1046.62102068944	0	0	0	0	0	430.486578751932	263.702896467554	255.772988347428	0
uc009yaw.1	7561.46591550811	6361.44391276884	7443.88212575911	5961.2157841141	4276.56227420396	4008.58568575627	2233.97682420071	4268.45884390071	2913.1350968432	2482.82009695865	6689.7686095115	10117.0846180002
uc001lkg.1	0	0	0	0	0	0	0	0	0	0	1.04397138100991	0
uc001lkh.2	89.1121847365035	111.604279171383	47.0139923732154	56.3884412918164	105.114156908043	102.420226223472	117.238691466127	127.846954067794	113.841459529846	111.787097415594	32.3631128113072	66.8047371398582
uc001lki.2	186.541506715081	0	105.221792454339	0	146.871835679732	143.996753700326	226.747359319103	228.745775660514	287.996275101993	263.129629301321	0	202.604530670062
