gene_id	log2FC_6h	pval_6h	log2FC_72h	pval_72h	log2FC_120h	pval_120h
uc011cpo.2-x0-0	-0.138956332503526	3.42412079896732e-16	-0.357462720520031	3.42412079896732e-16	-0.553330601565909	3.42412079896732e-16
uc003kay.1-x0-0	0.079608524754848	0.0833078761872034	0.87655735193046	0.0833078761872034	-0.552670902551387	0.0833078761872034
uc010jhz.3-x0-0	0.0544743818001957	8.24583107605897e-32	-0.447587655904091	8.24583107605897e-32	-0.551446252182618	8.24583107605897e-32
DAC+SB.709.1-x1-0	9.56793306379051	7.18055956421808e-26	-0.232852950561464	7.18055956421808e-26	-0.545100646408928	7.18055956421808e-26
uc011csd.2-x0-0	0.0826044699090213	0.000604718242010702	-0.718235640406637	0.000604718242010702	-0.542991025857006	0.000604718242010702
uc003mel.1-x0-0	1.91157231482509	0.0855807061104795	-1.63579164068535	0.0855807061104795	-0.541532924442602	0.0855807061104795
uc011dhk.1-x0-0	0.0949280793564344	5.34654411008911e-15	-0.449120559311411	5.34654411008911e-15	-0.540750959413078	5.34654411008911e-15
uc003mhp.3-x0-0	-0.636704715371668	4.62689791218669e-05	-0.643758979557094	4.62689791218669e-05	-0.540487050548878	4.62689791218669e-05
uc010jce.2-x0-0	-0.167853471862198	0.213292263801473	0.274510055556271	0.213292263801473	-0.533616747067097	0.213292263801473
uc003kcg.4-x0-0	-0.108794855591974	1.32213794219588e-18	-0.345130212015057	1.32213794219588e-18	-0.532990697708065	1.32213794219588e-18
uc003keb.3-x0-0	-0.198664957105928	0.546130728159557	0.232142149563606	0.546130728159557	-0.526767797209018	0.546130728159557
uc003lzm.4-x0-0	-0.104639740312916	0.195477915080875	-0.679647500611484	0.195477915080875	-0.522141753368295	0.195477915080875
uc003jcu.3-x0-0	0.85633145227031	0.742746080427608	-1.27205179255495	0.742746080427608	-0.521830880328079	0.742746080427608
uc011cmc.1-x0-0	-0.372919434196398	0.120620605587111	0.321515103811196	0.120620605587111	-0.514357697475735	0.120620605587111
uc021yiz.1-x0-0	0.596008008932848	7.24865809685942e-13	-1.28002381487019	7.24865809685942e-13	-0.514262396467078	7.24865809685942e-13
uc003ldy.3-x0-0	0.0656388853647819	0.117879092815663	0.242797639054131	0.117879092815663	-0.512602183287367	0.117879092815663
uc010iwq.3-x0-0	-0.0394936920382095	0.107133506795513	0.0487996617099103	0.107133506795513	-0.512515135793499	0.107133506795513
uc010iwl.1-x0-0	-0.00847676173396713	2.9906649831567e-21	-0.183960928884733	2.9906649831567e-21	-0.496118418065141	2.9906649831567e-21
uc011cst.2-x0-0	0.121452255553649	0.00406121628214446	-0.041570037370939	0.00406121628214446	-0.491589794306561	0.00406121628214446
uc003lnw.1-x0-0	-0.404227045217163	0.150329125406484	-0.0456341444403151	0.150329125406484	-0.491322566075362	0.150329125406484
uc031sim.1-x0-0	0.260426052420013	0.26872688942726	-1.79674198947054	0.26872688942726	-0.481914503940412	0.26872688942726
uc010iza.3-x0-0	-0.234127460616007	1.89447321736154e-06	-0.64182050734356	1.89447321736154e-06	-0.471711869015017	1.89447321736154e-06
uc011dbg.2-x0-0	0.0643272982313749	2.93221841873382e-06	0.0399793427963464	2.93221841873382e-06	-0.466453373982104	2.93221841873382e-06
uc021yjd.1-x0-0	-0.20643475805563	0.110118139571799	0.404968417934179	0.110118139571799	-0.46512618689935	0.110118139571799
uc021yim.1-x0-0	0.188597930945432	0.979835905712382	-0.684519667878898	0.979835905712382	-0.460639053800672	0.979835905712382
uc010jfj.3-x0-0	0.29450426195502	0.203740699817194	0.152210249363129	0.203740699817194	-0.459219926159617	0.203740699817194
uc003keu.1-x0-0	-0.0114133751450516	0.48446078204862	0.0521925270889856	0.48446078204862	-0.457714123534589	0.48446078204862
uc003jws.1-x0-0	1.12023078211832	0.823498331933078	1.46767506176422	0.823498331933078	-0.457642721609788	0.823498331933078
uc003mnj.1-x0-0	0.14078897675361	0.0254219307742908	-0.629131194810763	0.0254219307742908	-0.454953099099715	0.0254219307742908
uc011csn.2-x0-0	-0.427237134175357	0.581108213395847	7.19731441854755	0.581108213395847	-0.454456385004979	0.581108213395847
uc003mbz.4-x0-0	0.223395789238036	0.727406643280143	-0.377452959175141	0.727406643280143	-0.452123204386562	0.727406643280143
uc003jus.3-x0-0	0.0756934050754603	0.810135268024049	0.148944519125724	0.810135268024049	-0.449046390094356	0.810135268024049
uc010jbq.1-x0-0	0.117003013056832	0.0212043580189695	0.489534662817774	0.0212043580189695	-0.446734331763694	0.0212043580189695
uc003kuo.3-x0-0	0.710542071879651	0.793102929865875	-5.50036197407352	0.793102929865875	-0.430942658952029	0.793102929865875
uc003lgu.3-x0-0	-0.0987801969693292	3.12395729610808e-12	-0.37437043988104	3.12395729610808e-12	-0.42812535286815	3.12395729610808e-12
uc003ldw.3-x0-0	0.0454273627871585	0.0858163643680198	0.216218135383893	0.0858163643680198	-0.425088921334158	0.0858163643680198
uc011cnb.2-x0-0	-0.427335944052816	0.78509712715074	3.98071692538584	0.78509712715074	-0.421492323209045	0.78509712715074
uc010isw.1-x0-0	0.138275868181858	0.00155156771840709	-0.268621623283486	0.00155156771840709	-0.421210846414778	0.00155156771840709
uc003jvt.4-x0-0	-0.142866552651177	0.199594102230749	-0.369740720592893	0.199594102230749	-0.41778488748882	0.199594102230749
uc010jjj.3-x0-0	-0.0425433770054384	0.239957946233829	0.835965300040961	0.239957946233829	-0.412466565332187	0.239957946233829
uc010jex.4-x0-0	-0.106486664811223	7.31397417762169e-12	-0.365076288860994	7.31397417762169e-12	-0.408560483048056	7.31397417762169e-12
uc011del.2-x0-0	-0.00928257920563281	0.00189769643838248	-0.561471422759813	0.00189769643838248	-0.401819855887357	0.00189769643838248
uc010ixc.3-x0-0	-0.0309947677290101	0.0236553284272718	0.0378688094520404	0.0236553284272718	-0.40161352474572	0.0236553284272718
DAC+SB.123.2-x1-0	-1.08742893423555	0.87626803724089	-0.194862967670889	0.87626803724089	-0.400382899329336	0.87626803724089
uc003mbc.3-x0-0	0.787909931184064	0.945575295782943	0.236642125144963	0.945575295782943	-0.39866923973454	0.945575295782943
uc003lle.1-x0-0	0.183893682467509	1.02991812988004e-05	-0.549428926770278	1.02991812988004e-05	-0.397124177183197	1.02991812988004e-05
uc003mhq.1-x0-0	-0.275417290926537	0.192294085477318	0.728937526827085	0.192294085477318	-0.397040828942571	0.192294085477318
uc011des.1-x0-0	0.777789612363538	0.811909338785761	0.089600461416611	0.811909338785761	-0.388928407281478	0.811909338785761
uc010ivm.1-x0-0	0.348205793774992	0.13338982289581	-0.154863654221699	0.13338982289581	-0.38852469170369	0.13338982289581
uc010itd.1-x0-0	0.269890305604244	0.743871235991767	-0.639628131835918	0.743871235991767	-0.38662782964469	0.743871235991767
uc003kzl.2-x0-0	-0.250667111219644	7.89299934441515e-05	1.05352737766743	7.89299934441515e-05	-0.386442696802985	7.89299934441515e-05
STRG.22.1-x3-0	-0.173332764192563	0.0915364559635084	0.423459753264313	0.0915364559635084	-0.382822622218045	0.0915364559635084
uc010ith.1-x0-0	0.292872971056914	0.100345280852773	-1.09143740383113	0.100345280852773	-0.38125337331053	0.100345280852773
uc010izd.1-x0-0	-0.255145215536967	0.00093278236935825	-0.0886193947091971	0.00093278236935825	-0.380638807804268	0.00093278236935825
uc003kxh.3-x0-0	-0.180339008888866	0.195323123319319	0.457533366220044	0.195323123319319	-0.3800809088552	0.195323123319319
uc003kpu.1-x0-0	-0.545020688679129	0.0479526889009528	1.74659356428318	0.0479526889009528	-0.372353827291668	0.0479526889009528
uc011deh.1-x0-0	2.15985984799594	0.899302630635179	2.517774992381	0.899302630635179	-0.367955443615953	0.899302630635179
uc003jcg.3-x0-0	0.281660412719855	0.174394915768072	0.0533810231985537	0.174394915768072	-0.366456971821355	0.174394915768072
uc011dda.2-x0-0	0.358149208318806	0.839107345591315	0.143544264469406	0.839107345591315	-0.358955172272111	0.839107345591315
uc003jaq.4-x0-0	0.140905405496598	0.0859285347300083	-0.998170359383827	0.0859285347300083	-0.358908253388841	0.0859285347300083
uc003kie.3-x0-0	0.0391837394068715	0.215961353915784	-0.98755204712913	0.215961353915784	-0.355515936171072	0.215961353915784
uc011cre.2-x0-0	0.120682864556827	0.000206898276995002	-0.739990658073824	0.000206898276995002	-0.355045960927035	0.000206898276995002
uc010jbf.2-x0-0	-0.0918023759772984	0.177118815394198	0.153445020770221	0.177118815394198	-0.354937227849501	0.177118815394198
uc010ivw.3-x0-0	-0.154196976408643	0.445443757370408	0.230040728522095	0.445443757370408	-0.350159393616494	0.445443757370408
uc011crl.1-x0-0	-0.280784958429955	0.859507145474802	0.196163705141678	0.859507145474802	-0.349086677850454	0.859507145474802
uc003mdb.1-x0-0	-0.0458755120062372	0.0296284824909022	0.0558367120334576	0.0296284824909022	-0.348762143574966	0.0296284824909022
uc003kpk.3-x0-0	-0.150777374255123	0.0613657412276715	-0.3570128364992	0.0613657412276715	-0.348070659501433	0.0613657412276715
uc021yeq.1-x0-0	0.0878803872406819	0.0199217510804587	0.0910128799467426	0.0199217510804587	-0.344443139534381	0.0199217510804587
uc003jsk.2-x0-0	0.228906342591753	0.0077838258865949	-0.266576186390313	0.0077838258865949	-0.342042755532062	0.0077838258865949
uc003kbu.1-x0-0	-0.809145365198957	0.799044029300134	-0.0888606783420823	0.799044029300134	-0.330620468975996	0.799044029300134
uc003kiy.1-x0-0	-0.0624381779108599	0.44370377532095	0.223098507849743	0.44370377532095	-0.330494171745172	0.44370377532095
DAC+SB.150.2-x1-0	-0.487451582129551	0.950987063375509	0.672613769925085	0.950987063375509	-0.322455628843833	0.950987063375509
uc003kuj.4-x0-0	0.13659594683325	0.207090397945472	-0.444456153367234	0.207090397945472	-0.315250957645953	0.207090397945472
uc003mby.4-x0-0	0.0361651606597894	0.117209967925263	-0.924784119048405	0.117209967925263	-0.315069026860231	0.117209967925263
uc010jjk.3-x0-0	-0.26127499931711	0.113539804451585	0.0151015068779814	0.113539804451585	-0.311480255677344	0.113539804451585
uc010jaw.3-x0-0	-0.0380236516362964	0.880075789655025	3.44263212148744	0.880075789655025	-0.311455943951296	0.880075789655025
uc003mfd.2-x0-0	-0.234893602815191	0.97377776785797	-1.3698731879621	0.97377776785797	-0.310109186205091	0.97377776785797
uc010jgd.1-x0-0	1.20973436794591	0.221457076160727	-0.591579943758681	0.221457076160727	-0.309665891674366	0.221457076160727
uc003jiy.3-x0-0	-0.07058650490369	0.0949771133785023	0.346732344795591	0.0949771133785023	-0.308002747450905	0.0949771133785023
uc011cmp.2-x0-0	-0.189155419804956	0.179026898706251	-0.435770727500027	0.179026898706251	-0.305692579434491	0.179026898706251
uc003kra.2-x0-0	-0.200717459054701	0.630826800397107	0.342751433430687	0.630826800397107	-0.3032435454434	0.630826800397107
uc003krk.3-x0-0	-0.1847964558549	9.03080165746318e-05	-0.202953774526996	9.03080165746318e-05	-0.302648857547943	9.03080165746318e-05
uc003knx.1-x0-0	-0.335278322936857	0.159132257626833	-1.09688651341906	0.159132257626833	-0.29984803002729	0.159132257626833
DAC+SB.671.1-x1-0	0.282060115503039	0.844476755031838	-0.918762977469056	0.844476755031838	-0.297172898679028	0.844476755031838
uc003lfq.2-x0-0	-0.0630131570242259	0.567892119781555	0.274487011173043	0.567892119781555	-0.286462391693341	0.567892119781555
uc003jyk.3-x0-0	-0.0608675773734718	0.921850790724642	-0.560768288883694	0.921850790724642	-0.283614337593668	0.921850790724642
uc010iva.1-x0-0	0.0808461346013492	0.0381176416551581	-0.272478571385108	0.0381176416551581	-0.282774750829662	0.0381176416551581
uc021yhw.1-x0-0	0.44410789272172	0.00245092834309077	-0.374691251170568	0.00245092834309077	-0.282696020061424	0.00245092834309077
uc003lmh.4-x0-0	0.105296759082623	0.264070548256878	-1.20981314494219	0.264070548256878	-0.28247821048506	0.264070548256878
uc011cxz.1-x0-0	-0.0614153685465843	0.0134274093970187	-0.392462785991776	0.0134274093970187	-0.279630260564582	0.0134274093970187
uc021yen.1-x0-0	-0.0530242937385828	0.108182796759786	0.95375553249625	0.108182796759786	-0.273770386687009	0.108182796759786
uc003jcl.3-x0-0	-0.0495570720657506	0.128950546286725	-0.720553727798204	0.128950546286725	-0.273735337256294	0.128950546286725
uc003mkh.4-x0-0	-0.498648453526328	0.201153640514018	0.352678645707492	0.201153640514018	-0.272969571958058	0.201153640514018
uc003kbn.1-x0-0	-0.265167234401519	0.469485262419588	0.530077308307697	0.469485262419588	-0.271563789765696	0.469485262419588
uc011cpr.1-x0-0	-0.252072486109452	0.934745880045513	0.92996917453141	0.934745880045513	-0.266249437436732	0.934745880045513
uc010ium.1-x0-0	0.547719502290393	0.136660813303488	-0.142853506701448	0.136660813303488	-0.260729810673955	0.136660813303488
uc003las.1-x0-0	0.0713285166624611	0.232598722751659	-0.509017462780032	0.232598722751659	-0.257127436809937	0.232598722751659
uc003jgf.3-x0-0	-0.0706350076378055	0.0957987603355997	0.228019575209107	0.0957987603355997	-0.255524119539614	0.0957987603355997
uc010iuu.1-x0-0	-0.139755281480438	0.182764043322811	0.839984551638027	0.182764043322811	-0.248044928224298	0.182764043322811
uc003jbk.4-x0-0	0.608176222671405	0.357674650943811	-0.389550290497807	0.357674650943811	-0.24766736860452	0.357674650943811
uc031slu.1-x0-0	0.18208478823265	0.242455638619522	-0.295631300717092	0.242455638619522	-0.243786804123477	0.242455638619522
uc003jjd.3-x0-0	-0.176738090774744	0.608671804429851	0.33414509124472	0.608671804429851	-0.243353837351611	0.608671804429851
uc003kes.3-x0-0	0.0992760296897938	0.798291540575869	-0.207450665359393	0.798291540575869	-0.242832861800612	0.798291540575869
uc011dgq.2-x0-0	0.0102033724312227	7.24846597924153e-05	-0.22380841313585	7.24846597924153e-05	-0.239242840514597	7.24846597924153e-05
uc003jht.2-x0-0	-0.0365129600325893	5.0276884272875e-05	-0.0783104710309774	5.0276884272875e-05	-0.239126014600554	5.0276884272875e-05
uc003jgm.3-x0-0	0.0318669065185775	0.743391978208565	0.760501236148995	0.743391978208565	-0.237089058356613	0.743391978208565
uc011dhl.2-x0-0	0.278653747502346	0.106022324908934	-0.32103881923362	0.106022324908934	-0.234782654109361	0.106022324908934
uc011cny.1-x0-0	0.0725060032868505	8.0409498818885e-05	0.462420790419889	8.0409498818885e-05	-0.233951019112719	8.0409498818885e-05
uc010jdb.2-x0-0	-0.100510917755938	0.236656284194128	0.488036476478274	0.236656284194128	-0.227632082191741	0.236656284194128
uc003lmg.4-x0-0	0.506985114175514	0.000332153743123023	-1.33291766017247	0.000332153743123023	-0.227087847663407	0.000332153743123023
uc003lyh.1-x0-0	-1.17305054892216	0.0677276622664706	1.92053103460437	0.0677276622664706	-0.226463481960863	0.0677276622664706
uc010jcf.2-x0-0	0.579466492908935	0.927401455647303	-1.10025247225987	0.927401455647303	-0.221339025343804	0.927401455647303
uc021yix.1-x0-0	0.0946553779945666	0.726686150009047	0.605079860584848	0.726686150009047	-0.216005315691848	0.726686150009047
uc010ixb.3-x0-0	0.129429634209551	0.00553904307784574	-0.0972340689336754	0.00553904307784574	-0.214520527106233	0.00553904307784574
uc003jqt.3-x0-0	-0.133241811777265	0.632514985557351	0.03736065137308	0.632514985557351	-0.210744881250881	0.632514985557351
uc011dbs.1-x0-0	-0.616946050241682	0.0320311751304996	-0.632493325430973	0.0320311751304996	-0.210405494162403	0.0320311751304996
uc003lnf.3-x0-0	-0.760897273568984	0.400434014538095	-2.34256095834647	0.400434014538095	-0.210162398944727	0.400434014538095
uc003lyo.2-x0-0	0.167268486803685	0.927044688740929	-1.68754704220725	0.927044688740929	-0.208549245949699	0.927044688740929
uc011dbl.1-x0-0	-0.0742651369312078	0.835672369488512	-0.0831224078154753	0.835672369488512	-0.204627997352846	0.835672369488512
uc011dfo.1-x0-0	0.197569315189046	0.708485725042656	-0.562575000463031	0.708485725042656	-0.204202561041143	0.708485725042656
uc011czk.1-x0-0	-0.0800032346824431	0.170764718144128	0.716760350417054	0.170764718144128	-0.203559988059114	0.170764718144128
uc003jzv.2-x0-0	0.574325430759628	0.721603240847498	3.55707764928846	0.721603240847498	-0.201212077309602	0.721603240847498
uc011ctz.1-x0-0	-0.25429152271326	0.916005960905791	-0.412327972142637	0.916005960905791	-0.198459496962838	0.916005960905791
uc003mib.1-x0-0	-0.0833328140907632	0.913050665231971	0.089623328826845	0.913050665231971	-0.19800455585892	0.913050665231971
DAC+SB.718.1-x1-0	0.196173458873971	0.442023598610139	-0.0155370339990897	0.442023598610139	-0.196877817870996	0.442023598610139
uc003jnl.1-x0-0	-0.131151431527996	0.402613231967431	-0.515848296464366	0.402613231967431	-0.193784064116002	0.402613231967431
uc011cpz.2-x0-0	0.0806768284522122	0.261241404141128	-0.129732786028736	0.261241404141128	-0.191337966613611	0.261241404141128
uc003lny.2-x0-0	-0.0312582191733991	0.316511364997191	0.583605721702081	0.316511364997191	-0.190372779203558	0.316511364997191
uc003leb.3-x0-0	-0.600360344091438	0.267117155969235	0.548985275434252	0.267117155969235	-0.188776007971656	0.267117155969235
uc021yjk.1-x0-0	-0.0888990788893705	0.666896543403367	0.474577726955629	0.666896543403367	-0.187244765696128	0.666896543403367
uc003mlk.1-x0-0	-0.146267381477364	0.911502446500089	0.412144876747739	0.911502446500089	-0.18665861926006	0.911502446500089
uc010izl.1-x0-0	-0.0185519845947278	0.252890713379393	0.390134705375841	0.252890713379393	-0.178897031323156	0.252890713379393
DAC+SB.812.1-x1-0	0.909926222205306	0.709957883013106	0.272310994793477	0.709957883013106	-0.173783485818042	0.709957883013106
uc021yab.1-x0-0	-0.157932022274395	0.338077873866551	-0.143999786943701	0.338077873866551	-0.172568446648255	0.338077873866551
uc003jve.3-x0-0	0.0318584173451695	0.768979950423623	-0.0398717023410518	0.768979950423623	-0.169002020663376	0.768979950423623
uc010jkx.1-x0-0	0.105874296554507	0.823974890989865	-0.0522620201021207	0.823974890989865	-0.168454198646972	0.823974890989865
uc003jwc.1-x0-0	-0.175598435408848	0.658138621727047	-0.166550160577675	0.658138621727047	-0.167912487091082	0.658138621727047
DAC+SB.43.1-x1-0	3.51024906294649	0.954652745065202	-2.51408492610569	0.954652745065202	-0.159624628428464	0.954652745065202
DAC+SB.108.2-x1-0	-2.63935541821809	0.938616478075976	0.701590753976538	0.938616478075976	-0.157673348678761	0.938616478075976
uc010jas.3-x0-0	-0.016755394665297	0.169211706491676	-1.06511565865363	0.169211706491676	-0.156623111035788	0.169211706491676
uc003klc.3-x0-0	0.228421599891418	0.865247220748048	0.164377304244378	0.865247220748048	-0.15530958593773	0.865247220748048
uc003kwy.3-x0-0	2.51411826464717	0.948957493027087	-1.20400030982805	0.948957493027087	-0.154372688010251	0.948957493027087
uc003lhh.1-x0-0	-1.98754356829305	0.923441286242634	1.27014539389897	0.923441286242634	-0.153080853369655	0.923441286242634
uc010jew.1-x0-0	0.00359336994031851	0.768242095622359	0.00581550738655101	0.768242095622359	-0.153025817516853	0.768242095622359
uc011crb.2-x0-0	-0.0712425400239022	0.0495014709072019	1.37119466736878	0.0495014709072019	-0.151041947824527	0.0495014709072019
uc031slf.1-x0-0	-3.97094991089121	0.272730871708754	-1.02279088421474	0.272730871708754	-0.147582736658319	0.272730871708754
uc011cxm.1-x0-0	-0.239862643329836	0.660718157172679	0.128154137812351	0.660718157172679	-0.147103450515988	0.660718157172679
uc003jhk.4-x0-0	0.0173469994712789	0.273550192701066	0.58909234003606	0.273550192701066	-0.145202867398564	0.273550192701066
DAC+SB.104.1-x1-0	-1.79924766669043	0.979081368859769	3.11243623145162	0.979081368859769	-0.144100694337637	0.979081368859769
uc011cwp.1-x0-0	-0.427306416434524	0.986687507902168	2.13408731111518	0.986687507902168	-0.14405869774188	0.986687507902168
uc003kiz.1-x0-0	-0.0435008738277613	0.261683213517326	0.697806814573554	0.261683213517326	-0.143589836866047	0.261683213517326
uc010jbn.3-x0-0	-0.193109997608274	0.612481099584066	0.24798579473186	0.612481099584066	-0.142547475513662	0.612481099584066
DAC+SB.155.2-x1-0	1.02225761315513	0.824328488352919	1.85023715912788	0.824328488352919	-0.142393699476913	0.824328488352919
uc003kny.1-x0-0	-0.140139905907177	0.790563084304817	-0.0915348454718348	0.790563084304817	-0.141306320598931	0.790563084304817
uc003kcc.4-x0-0	0.123294799591717	0.183172295648953	-0.298739341865501	0.183172295648953	-0.141099973429975	0.183172295648953
uc010jds.2-x0-0	3.32903161509236	0.971396837584548	0.266190701244053	0.971396837584548	-0.139765979238128	0.971396837584548
DAC+SB.709.2-x1-0	-10.0761001989455	0.109727061884514	0.701265712635821	0.109727061884514	-0.138085660464232	0.109727061884514
uc010izp.3-x0-0	-5.9272704109415	0.518027869910444	0.701447047510015	0.518027869910444	-0.137904325590034	0.518027869910444
uc003lyp.2-x0-0	-5.42753604403901	0.596954505659623	0.701468889637356	0.596954505659623	-0.137882483462692	0.596954505659623
uc003kvq.3-x0-0	-4.70168406043277	0.722970682909201	0.70150061479477	0.722970682909201	-0.137850758305281	0.722970682909201
uc003jkr.1-x0-0	-4.70168406043277	0.722970682909201	0.701500614794768	0.722970682909201	-0.13785075830528	0.722970682909201
uc010jfl.3-x0-0	-3.23195725297656	0.47387189608802	0.701510257945596	0.47387189608802	-0.137841115154452	0.47387189608802
uc010jge.1-x0-0	-2.44652444087737	0.540000359992937	-5.06851687790054	0.540000359992937	-0.1378316164409	0.540000359992937
DAC+SB.748.1-x1-0	-4.20997843765901	0.780061471789266	-4.15130837043814	0.780061471789266	-0.137829266064004	0.780061471789266
uc003lgf.1-x0-0	-4.11406809292351	0.709197804061051	-0.980802796403335	0.709197804061051	-0.137825074737982	0.709197804061051
DAC+SB.686.1-x1-0	-3.69616485598048	0.935712637577588	0.747444458691067	0.935712637577588	-0.137806809609544	0.935712637577588
uc003ktr.1-x0-0	-3.10596912292146	0.897579976942795	-3.25485659587893	0.897579976942795	-0.137781012794768	0.897579976942795
uc011cte.1-x0-0	-2.8884879503482	0.964049234149281	0.701579865018404	0.964049234149281	-0.137771508081646	0.964049234149281
uc011cna.1-x0-0	-2.13774883189153	0.859050255283802	0.701583885351509	0.859050255283802	-0.13776748774854	0.859050255283802
DAC+SB.66.3-x1-0	-2.63937898609423	0.983397921917691	-0.684931493798015	0.983397921917691	-0.137760619863523	0.983397921917691
uc010iuh.2-x0-0	-2.63932199272339	0.978039089548197	0.701590755433262	0.978039089548197	-0.137760617666787	0.978039089548197
uc010jhl.3-x0-0	-0.462399174923413	0.817148643142768	0.709681421249407	0.817148643142768	-0.137750798692442	0.817148643142768
uc010jfq.1-x0-0	-1.18157210585952	0.845677771518436	0.701611746166316	0.845677771518436	-0.137739626933733	0.845677771518436
uc011cxn.1-x0-0	-2.06541602861646	0.998729504185473	0.701615839413831	0.998729504185473	-0.13773553368622	0.998729504185473
DAC+SB.155.1-x1-0	-2.06541602861646	0.998729504185473	0.70161583941383	0.998729504185473	-0.13773553368622	0.998729504185473
uc003mfn.1-x0-0	-2.06541602861646	0.998729504185473	0.70161583941383	0.998729504185473	-0.13773553368622	0.998729504185473
DAC+SB.778.8-x1-0	-2.06541602861646	0.998729504185473	0.701615839413831	0.998729504185473	-0.13773553368622	0.998729504185473
DAC+SB.686.2-x1-0	-2.06541602861646	0.998729504185473	0.701615839413832	0.998729504185473	-0.137735533686219	0.998729504185473
uc003mlp.4-x0-0	-2.065357671933	0.987554895553179	2.13402286566391	0.987554895553179	-0.13773553143964	0.987554895553179
uc003jxo.3-x0-0	0.0723486256685792	0.668037623307632	-5.84433295314947	0.668037623307632	-0.137729712902575	0.668037623307632
uc003may.2-x0-0	-0.682168631026509	0.7149048880639	6.4318577664222	0.7149048880639	-0.137726470829566	0.7149048880639
uc010jez.2-x0-0	-1.7993744933807	0.994564160618732	-1.56036062162338	0.994564160618732	-0.137723905202341	0.994564160618732
uc011cnu.2-x0-0	-1.79929314698909	1	0.701627470973023	1	-0.137723902127025	1
STRG.167.1-x3-0	-1.79929314698909	1	0.701627470973023	1	-0.137723902127024	1
uc003jhc.2-x0-0	-1.79929314698909	1	0.701627470973023	1	-0.137723902127024	1
uc003jhd.2-x0-0	-1.79929314698909	1	0.701627470973024	1	-0.137723902127024	1
uc010jbe.1-x0-0	-1.79929314698909	1	0.701627470973023	1	-0.137723902127024	1
uc003mad.1-x0-0	-1.79929314698909	1	0.701627470973023	1	-0.137723902127024	1
uc003lbo.3-x0-0	-1.79920520404048	0.89601217747448	4.14461159855171	0.89601217747448	-0.137723899014075	0.89601217747448
uc011cwe.2-x0-0	-0.755625930908699	0.987725530788849	0.485882666602766	0.987725530788849	-0.137697370957511	0.987725530788849
uc011cnv.1-x0-0	-0.755549791638621	0.994872169908405	0.701654005434048	0.994872169908405	-0.137697367666002	0.994872169908405
uc003krp.3-x0-0	-0.755496865276159	0.943593938125657	3.04626691754601	0.943593938125657	-0.137697365747618	0.943593938125657
uc021yam.1-x0-0	-0.343260713649563	0.941531909247293	0.701654027110366	0.941531909247293	-0.137697345989682	0.941531909247293
uc010jbj.3-x0-0	-0.0987173721965774	0.0428004313685832	-0.656926417406683	0.0428004313685832	-0.137690296770289	0.0428004313685832
uc010jcp.3-x0-0	0.176817252031969	0.988153641871265	-1.92489497313456	0.988153641871265	-0.13766632345871	0.988153641871265
uc003lie.1-x0-0	0.176909691936205	0.989468757827841	0.701685053162727	0.989468757827841	-0.137666319937323	0.989468757827841
uc003jce.1-x0-0	-0.427746423688209	0.172982643114842	-8.89472414457841	0.172982643114842	-0.137663953245984	0.172982643114842
uc011cta.1-x0-0	-0.427676118806748	0.319378932814386	-7.28609819500135	0.319378932814386	-0.137663950514581	0.319378932814386
DAC+SB.818.1-x1-0	-0.427494664346112	0.923537546059017	-3.13429041140433	0.923537546059017	-0.137663943464932	0.923537546059017
DAC+SB.140.1-x1-0	-0.427485799697132	0.946096618866255	-2.93146090531971	0.946096618866255	-0.137663943120538	0.946096618866255
uc011cyc.2-x0-0	-0.427434266002044	0.999125905350868	-1.75233311964495	0.999125905350868	-0.13766394111841	0.999125905350868
uc003kpp.1-x0-0	-0.427396699345698	1	-0.892781165543678	1	-0.137663939658913	1
DAC+SB.778.3-x1-0	-0.427396699345698	1	-0.892781165543678	1	-0.137663939658913	1
uc011dfw.1-x0-0	-0.427396699345698	1	-0.892781165543678	1	-0.137663939658913	1
uc011cye.2-x0-0	-0.427396699345697	1	-0.892781165543677	1	-0.137663939658913	1
uc011crw.1-x0-0	-0.427387611818163	1	-0.684852038763844	1	-0.137663939305858	1
uc010jen.2-x0-0	-0.427387611818162	1	-0.684852038763844	1	-0.137663939305858	1
STRG.169.2-x3-0	-0.427387611818163	1	-0.684852038763843	1	-0.137663939305857	1
uc003jzu.3-x0-0	-0.427372135856699	0.502067440795448	1.900457499036	0.502067440795448	-0.137663939178203	0.502067440795448
uc021yip.1-x0-0	-0.427360988509439	0.81512021262986	1.35221999088777	0.81512021262986	-0.137663938574611	0.81512021262986
DAC+SB.799.1-x1-0	-0.427351867846429	0.911088870253868	1.26950554930008	0.911088870253868	-0.137663938158411	0.911088870253868
uc011dak.2-x0-0	-0.427345876749597	0.999769876083571	0.747547765168669	0.999769876083571	-0.137663937785767	0.999769876083571
uc010jba.2-x0-0	-0.427344820450886	0.999646659451603	0.783801413179226	0.999646659451603	-0.137663937747295	0.999646659451603
DAC+SB.129.2-x1-0	-0.427344820450885	0.999646659451603	0.783801413179226	0.999646659451603	-0.137663937747293	0.999646659451603
uc003juw.3-x0-0	-0.427316431830896	0.983173716805949	1.75813407268314	0.983173716805949	-0.137663936713309	0.983173716805949
DAC+SB.798.2-x1-0	-0.427306251109405	0.653074157344542	3.02224247383908	0.653074157344542	-0.137663936536657	0.653074157344542
