6h_DMSO_rep1	6h_DMSO_rep2	6h_treated_rep1	6h_treated_rep2	72h_DMSO_rep1	72h_DMSO_rep2	72h_treated_rep1	72h_treated_rep2	120h_DMSO_rep1	120h_DMSO_rep2	120h_treated_rep1	120h_treated_rep2
ENSG00000088970	0	0	0	0	0	0	-3.04104339109457	-1.1425768398897	0	0	-2.28453089095164	-1.85819587434138
ENSG00000088992	-1.50438053111851	-1.78314501180345	-0.592345338337314	-0.883049062087912	-0.902735216713208	-1.09929634466845	0	0	-1.61174836324836	-1.34209288951994	0	-1.49762683713452
ENSG00000089006	0	-5.65180180878089	0	0	0	0	0	-1.74446149275717	0	0	-2.30825063399879	-3.98306923388892
ENSG00000089009	0	-2.91698730688688	-3.93657350482546	-2.072749226244	-4.96435842094916	0	0	-1.34089824363938	0	-0.441858268405476	-1.64939775827533	0
ENSG00000089022	-2.00253897771386	-1.63253165458085	0	-1.30343209570897	0	0	0	-1.06265609456605	0	-1.68362260617316	-2.34898670816148	-2.04831148111894
ENSG00000089048	-0.547394699666414	-0.785773158422179	-1.90552573578906	-0.835359041999018	-1.12919973258279	-1.38140615956643	-0.0937524760035101	-0.192847753149489	-0.514102858713487	-0.635956395146655	-0.122169107517383	-0.109112008827357
ENSG00000089053	0	0	-0.929482964398518	-1.88049012399055	-1.92243183679606	-1.77036896481479	0	0	0	-2.35496510713176	0	0
ENSG00000089057	-4.44631968134666	-2.32863345574469	-4.1625584221876	-2.17185988066577	-1.66580712745243	-1.64356597764498	-3.52985530841332	-2.03370818236932	0	-1.67663661116679	-1.46260831122986	-1.73193977314161
ENSG00000089094	-1.07403379638084	-4.39959455617662	0	-1.2974781261473	-1.34643190732916	-1.44967599054522	-3.26080967376244	-1.35409061066156	-1.64594900778303	-0.906220901923849	-3.02387258431283	0
ENSG00000089154	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000089157	-3.17716528581845	-3.17769990704998	-2.45310363488361	-4.77148192759696	0	0	0	-4.61172499352375	-4.05297763959159	-4.84843871022328	0	0
ENSG00000089280	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000089597	0	0	-4.10201711141737	0	0	0	0	0	0	0	-1.75833525563491	-1.46155872793868
ENSG00000089682	-1.31824725599426	-1.09372577886413	-1.69258353792112	-1.17902887800493	-1.30702334720165	-1.14791165359317	-2.05897402083236	-1.5402950351695	-3.75640640495638	-1.85520964451637	-1.4610036743391	-1.14074421965446
ENSG00000089737	-1.85253296224298	-2.53783290114659	-2.30402886058743	0	0	0	-2.75675329542188	0	-2.31760982921772	0	0	0
ENSG00000089820	-2.49747148685301	0	0	0	0	0	0	-3.09402200337697	0	0	0	0
ENSG00000089876	0	0	0	0	0	0	0	0	0	0	0	-3.91727620355469
ENSG00000089902	-2.43370206664938	-2.61528141368018	0	-1.90175469180652	-1.43644233063377	-1.34038981271119	-1.84104302343744	0	-1.27146795055162	-1.53220964260109	-1.16946788219095	-1.41649575832501
ENSG00000089916	0	0	0	0	0	0	0	-1.27000203836191	0	0	-1.59699523834101	-1.98682451599098
ENSG00000090054	-1.25465802545938	-1.29792020253805	-2.11545259170667	-0.494928838916934	-0.293239059413241	-1.37617019033051	-1.82265109405789	-0.129164812147855	-1.44711603754572	-0.859180886722232	-1.27765977663944	-1.31966963888561
ENSG00000090060	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000090316	-2.70756061596885	0	-1.82515167391302	-1.71818032639434	-2.1363629896469	-3.06813973681132	-2.77928408310749	-3.27174529359314	0	-1.87813929678688	-1.95284926650899	-1.79044984343532
ENSG00000090376	-1.07247248167264	-1.1009830213371	-1.01805306536312	-0.948326148018353	-1.18950365478079	-1.23840958337015	-1.57941927110995	-1.45289045192998	-2.13910337479	-0.841420819672981	-0.832442354474819	-1.15678222200864
ENSG00000090621	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000090686	0	0	0	0	0	0	-4.77732995522304	-0.333054594436624	0	0	-2.71932189579295	0
ENSG00000090857	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000090863	0	0	0	-2.88624757627045	0	0	0	-1.52134578533453	-2.80642050596659	-3.2204823944129	0	0
ENSG00000090889	-0.781836722194135	-0.645772682831333	-0.971508300538842	-0.774187514670771	-0.886148060191881	-1.85767548862145	-0.79584113243685	-0.412425893931596	-1.19316215879122	-0.787975008348059	-2.04129699046813	-1.74321319761961
ENSG00000090905	-4.02964438914835	-4.0995105086601	0	-1.72287648463511	-2.17475377858999	-3.04992479064417	-2.02364892996895	-2.01971536486838	-1.16868438852612	-3.42120798844357	-2.73938630247935	-4.76837122204205
ENSG00000090989	-1.44436143425375	-1.79095319525809	-4.69104096527456	-5.01185326244123	-1.79261508612304	0	-1.39866829379748	-2.97586487007915	-1.28954746646371	-1.80863572599297	-2.78504257490478	-3.46064507793473
ENSG00000091009	-1.1159368816193	-1.22964052109254	-1.40287658626378	-1.17522439729939	-1.05712438050384	-1.26229755097622	-0.610265189522328	-0.716870603278539	-1.07487457174559	-0.878214559793276	-0.758315179896141	-0.919266293156922
ENSG00000091039	-3.7534442843171	-2.2385905043863	0	-4.27001358883666	-1.99700831415277	-2.2678108920995	-2.12700727918223	-0.925843669945586	-2.40360306354075	-1.573396214599	-1.81612476432328	-1.48727188777166
ENSG00000091127	-1.51029015984855	-1.77299691382667	-1.54623922360613	-1.24855627757716	-1.297114898514	-1.95754562134198	-1.67358624039263	-3.31093209882538	-1.00829187032332	-0.693651453910096	-0.709083370542476	-0.652633400130922
ENSG00000091157	-1.58150449278202	0	0	-1.55415284394151	-2.3821253998499	-2.13070566437875	-2.07395456749165	-1.85774827204092	-1.76135061964282	-1.53769091964797	-2.01234528311838	-1.70709514411276
ENSG00000091436	-0.632450691383098	-0.64969637541372	-0.676403708418629	-0.296058261273853	-0.440305218880358	-0.630406777895821	-1.23507522920772	-0.882204594587507	-0.765080963531598	-0.629503554650249	0	0
ENSG00000091483	-0.169398860238977	-0.21317051407048	-0.0930190447074336	-0.0667592935231094	-0.105294118839731	-0.228363880951904	-0.558578310854487	-0.420871029124199	-0.0485168283337954	0.00602414574509253	-0.422807445495788	-0.942731057162171
ENSG00000091490	-2.82959532056107	0	0	-1.35463601754086	-1.53808338862321	-5.370256121181	0	-1.12308079329607	0	0	0	-2.87013561930891
ENSG00000091527	0	-3.93851260280352	0	-1.94496055635614	0	0	0	-0.279031229095709	-1.77451203549005	-1.65944922228036	-2.61923603173046	0
ENSG00000092020	-1.42259011161191	-1.40740764743965	-1.80818833659633	-1.4625793350101	-1.3226837303398	-1.6636865166193	-1.47619479230445	-0.653395315434307	-3.04445149841022	-2.15687117075746	-2.17439012374851	-1.78709856929981
ENSG00000092108	-2.90521856609746	-4.8233231463716	-3.41454198431128	-1.14962052486521	-2.25592332163181	-1.67303528095479	0	-0.929582696969593	0	0	0	0
ENSG00000092140	-1.69765390444274	-0.831607895126663	-0.880478989707289	-2.13851195624908	-1.10012688825114	-1.14076582492644	-1.24462519256259	-3.28876755472946	-1.07729750306217	-2.67192944846558	-2.0921742655155	-1.21777647819091
ENSG00000092199	0	0	-4.42142600265624	-1.70681288421901	-2.12274936157152	-2.4198602235837	0	-0.606917830099642	0	-3.3263003803716	0	0
ENSG00000092201	-1.31657220963194	-0.703967459372313	-1.08039551110931	-0.730288563864401	-2.36841914166063	-1.12788481588549	-1.00078520567953	-1.03588916907944	-0.596994814509196	-0.20590194234235	-0.312938054139467	-0.30138864991574
ENSG00000092439	0	-1.72765966308821	-2.71177238186899	-4.97810079144603	-3.37251303447212	0	0	-2.55297884879479	0	-2.85632627875632	0	0
ENSG00000092820	-0.687398765879651	-0.521906705254668	-1.06692319469115	-0.14631939557045	-0.551814111685149	-0.578345558877044	-0.392201473248582	-0.0985816175249107	-0.469847674862373	-0.0942645754591334	-0.400684605972372	-0.774643581524885
ENSG00000092964	-2.64834820406508	-2.79606912252949	0	-1.73681376645939	-1.84602659415228	-1.53748778733603	0	0	-1.39964497195109	-1.20495772027522	0	0
ENSG00000092978	-0.585402747736666	-0.420391105674026	-0.407595063865594	-0.658838429425228	-0.845208994460076	-1.2137519893138	-1.10809624306853	0.052116770885468	-0.667712138719922	-0.825062524597275	-1.25449352561743	-1.09737081167032
ENSG00000093000	-1.08866161413547	-0.139310324186028	-0.580743816938326	-0.757408659378427	-0.749236378216151	-0.476816378135984	-0.769697806258937	-2.01715609986129	-0.231382676899562	-0.236533724204118	-0.21783688673935	-0.131770977587191
ENSG00000093009	-1.70036976424043	-0.992618412817199	-1.17515451801222	-1.93154515659037	-2.33121012814423	-2.35645604135194	-1.67182904160188	0	-1.02042781690415	-1.5548407748227	-0.593943681395989	-0.764551784201377
ENSG00000093010	-3.19990403477566	-4.62450043109517	-1.61215441131302	-1.03445402106339	-1.67811829534873	-2.44506501072799	0	0	0	-2.76383868347082	0	0
ENSG00000093144	0.168480028751825	0.263784825700744	0.328221493434	0.372624343991941	0.38409421142588	0.104538531456343	-0.139190710112379	0.230995075324694	0.190843184870797	0.427561254804958	-0.454907386226852	-0.639026182896596
ENSG00000093167	0	0	0	-1.70478052194744	0	0	-0.977903075499398	-0.483033412330419	-1.51920611680145	-3.10406288800139	-1.48588902195135	-1.30252095344302
ENSG00000094916	0	0	0	-1.54867777260101	0	0	0	-1.91095391127589	0	-2.07916413050191	0	0
ENSG00000094975	0	-2.47289420611012	0	-3.94794906153464	0	0	-1.54964991294241	-0.940213741419374	0	0	-1.11455519498776	-1.04174993849215
ENSG00000095002	-2.0958396239764	0	-2.60241391375824	-1.74601054863974	-1.12426703722732	-1.1445249132512	-0.81354620330427	-0.979129273874398	-1.94540729403332	-1.56313033630189	-0.182872883032393	-0.407048333685938
ENSG00000095015	0	0	0	0	0	0	0	-3.42770911236816	0	0	0	-2.30448082623387
ENSG00000095209	-1.32825578856183	-1.0758433878039	-0.48423755984585	-0.922748697167939	-0.864088797529056	-0.645342138020394	0	0	-2.05722299021821	-1.01110856034888	0	-1.11684607093275
ENSG00000095319	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000095564	-1.32472889119224	-1.23663561839393	-1.26482769705592	-0.758631829972575	-1.17856497368489	-1.3639991340185	-0.918162334852327	-1.00734080224785	-1.16419169892111	-0.986709933708532	-0.404156169059047	-0.547758186365279
ENSG00000095787	0	0	0	0	0	0	0	-2.47379205334963	0	0	0	0
ENSG00000096063	-2.57985727229136	-1.83152267248596	0	-0.900396538787368	-1.15791873336232	-1.75467318243751	-1.44355179795875	-0.0165078807819428	-2.91542045479632	-1.5145475602247	-2.79516185271015	-3.74764751165337
ENSG00000096384	-3.31723974219628	-2.8906380246821	0	0	0	0	0	-5.02791354236743	-2.28864097852287	0	0	0
ENSG00000096401	-2.77324835961493	-1.94376714238971	0	-1.16302747978682	0	0	-1.73044690263567	-0.909904840090736	-1.43517063531979	-1.60438633818745	-1.86392057839315	-0.716334313359866
ENSG00000096746	-1.52788595757531	-2.86623868983728	0	-3.05670676312634	0	0	0	-1.49179373599689	-0.637269839190787	-1.4455399844045	-3.33086155905278	0
ENSG00000096968	-0.799484794184208	-0.878581795326609	-1.89092419382738	-1.32493547883527	-1.11204182796131	-1.59781154420837	0	-0.629098595076352	-4.51334019004076	0	-0.605737830427334	-0.920169692726281
ENSG00000097007	-2.18580187291668	0	0	-5.04950874566029	0	0	0	0	0	0	0	0
ENSG00000097046	-1.09833478446272	-0.744423702872548	-0.886375358165454	-0.889147685135064	-1.14401570114687	-1.19120741018462	-0.97428104514828	-1.13958326389385	-1.51313160753498	-0.830004397803452	-2.98793644038983	-1.64162732605548
ENSG00000099246	-0.689010527572904	-1.05016265487327	-0.607989947607922	-0.173602487102008	-0.480276304627939	-0.637437533221345	-0.396228495394649	-0.225798530269097	-0.988030216060987	-0.69462168035812	-1.17146470667541	-0.730531472514224
ENSG00000099290	-1.8822769135882	-2.24165894290319	0	-1.71224768173769	0	0	-2.08720263157454	-0.783419292474171	-2.13169422363124	-1.16852403678335	-1.13103066135669	-2.11442412565544
ENSG00000099783	0	0	0	-3.06905532664956	0	0	-2.43988759003975	-0.756426595053416	-1.25414381352726	0	0	0
ENSG00000099810	-0.326488459807268	-0.653810527790772	-1.04377448772147	-0.708329825895766	-0.684955618906446	-0.441573312740391	-0.897184742667227	-1.14353095389688	-1.19784768241412	-0.984251162797327	-0.720084708064671	-1.31801556278297
ENSG00000099917	0	0	0	-2.55972008382584	0	0	0	-1.98936017520499	0	-0.968334397682836	0	0
ENSG00000099956	0	0	0	0	-3.15633130101417	0	0	0	0	0	0	0
ENSG00000099991	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100014	-1.62330278581194	-1.26842789888589	0	-3.22417108967107	-3.08504033448998	0	-3.16170272857453	-1.19153444118654	-1.6164523906557	-1.28870256531454	-1.73189842369426	0
ENSG00000100030	-0.734319773114326	-0.820018445365349	-1.6002732459027	-2.38202500612194	-1.37308545650412	-1.33411796184057	-0.516086588419251	-4.72048750192633	-0.79455527813228	-0.943428567143525	-0.142221558798687	-0.208199860924775
ENSG00000100055	0	0	-1.5126076111553	-2.7843628352817	-1.8929300460787	-2.49632865778575	-2.9741352592622	0	0	-2.58327653431888	-1.37082299368886	-1.48559199216212
ENSG00000100077	-0.39160720719572	-0.793994069275152	-0.841067272792718	-1.04632052300941	-0.378783190382788	-0.295368481825951	-0.482556970905175	-0.916612517048842	-0.522182079010281	-0.816014782136082	-0.525120345876645	-0.302768620617535
ENSG00000100084	0	0	0	-2.28762217031421	-3.2899698542735	0	0	0	0	-2.06118780045944	0	0
ENSG00000100106	0	0	0	0	0	0	0	0	0	0	-5.27812510383821	-4.70491667923345
ENSG00000100129	0	0	0	0	0	0	-1.90023060481978	0	0	0	-1.422242953127	-1.73989028711747
ENSG00000100201	-0.514214104119583	-0.531086136498998	-0.879132203471012	-0.414438097227008	-0.304601830452146	-0.689230678015309	-0.621616669512701	-0.262701504519447	-0.524992515143023	-0.253039219315941	-0.811214390469703	-0.757737160949671
ENSG00000100225	-2.09903964504551	-1.84739123804039	-2.61456185733305	-2.12137059590302	-1.78509192649429	-0.954346415415893	-0.910953723347257	0	-0.78686160252365	-1.3243518981827	-2.02859292724346	-1.64636658617662
ENSG00000100239	-1.40648911074778	-1.88003960511454	-1.46199552051817	-1.34198973212419	-1.35113056583555	-1.37813381429993	-1.92962723634816	-1.81220462803784	-1.71807642394219	-1.45640632254753	-1.87509595365136	-1.32404876126861
ENSG00000100242	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100266	-0.442000269979663	-0.586227067731853	-0.92500681119463	-0.735538550884238	-0.401615770843057	-0.656806268001504	-0.557310232284245	-1.07254681966765	-0.36700121836765	-0.360465191144356	-0.151381237731114	-0.162485687573221
ENSG00000100281	0	0	0	-2.48767009765793	0	0	0	-1.33653260826404	-2.54576875091074	-4.37436806372008	0	0
ENSG00000100297	-2.17796596465726	-2.60111974509488	-2.98844699086229	0	0	0	0	0	0	0	0	0
ENSG00000100316	-1.58635992266239	-1.24023271978484	-1.14205724554558	-1.43422745488238	-1.02137700723615	-1.01217260385072	-0.443343993610601	-1.00476374190702	-0.691926102046079	-1.03340261002642	-0.542893985746547	-0.885107705324657
ENSG00000100325	0	0	0	0	0	0	0	0	-2.85773676676813	-1.52100944474868	0	0
ENSG00000100330	0	0	-4.08296324029922	-3.01562526223178	-2.76537876167282	-1.70009054869555	0	0	0	0	-1.51793912421836	-1.43033139359135
ENSG00000100345	-2.2176248883421	0	0	0	0	0	0	-2.69192586453497	0	-2.37291958291919	-2.1154926869965	0
ENSG00000100353	0	-3.82749431136187	0	0	0	0	0	-2.04140157537212	0	0	-2.50221866345863	0
ENSG00000100354	0	0	0	-2.76702135164374	0	0	0	0	-1.98786939654382	-1.76293737468932	-1.7554539381613	-2.29246325906035
ENSG00000100364	0	-2.63996580647028	-1.95617024550661	-0.801617609139307	-1.46791252243829	-2.65725883909234	0	-3.9091764739501	0	-1.00643446319728	0	-2.18629219235431
ENSG00000100380	0	0	-2.00867790724034	-2.7062707237755	-2.20623220865554	-2.27761524815495	-1.26072613500991	-2.80322972798128	-2.95897972092809	-0.554351737648868	-0.930482903312443	-1.7343130002837
ENSG00000100393	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100401	0	0	0	0	0	0	0	-1.78191999351724	0	0	0	0
ENSG00000100403	-1.79808743203779	0	-3.22603584502745	0	-2.88797800389869	-2.3738778257728	0	0	0	-1.53056189242009	-3.37628504754415	0
ENSG00000100412	0	0	0	0	0	0	0	0	-1.78005508303579	0	0	0
ENSG00000100479	-1.47344753838051	-2.81676020131323	-1.85829471723177	-2.13090302794061	-2.26846847027049	-0.857474633767648	-0.819409320136627	0	-3.73026426598509	-1.83577944571081	-1.16007008865954	-0.888657257671588
ENSG00000100485	-3.36587427023791	0	-1.64870022394385	-2.13607414500446	-2.32082053354747	0	-1.19756785410797	-1.75032400476712	0	-1.63657190000905	-0.802421655337911	-0.879019996088976
ENSG00000100503	-0.530505654992114	-0.679587025620386	-1.10960934143811	-0.572007735379747	-1.13983285072261	-1.08922710642906	-0.440699357034097	-0.57547557278488	-1.0406309013038	-0.838522103628868	-1.20958567128374	-0.93256711110871
ENSG00000100504	-2.14890760926872	-2.19087298601643	-1.67858368127185	-1.60536163464387	0	-1.89559426883269	-2.07766729574114	0	-1.71059110081768	-2.0288988926666	-1.60485387874929	-1.79635307086989
ENSG00000100523	-1.44845806425097	0	0	-2.44514727653524	-2.1935221685905	0	0	0	0	-5.16086613094827	0	-3.57611092161597
ENSG00000100567	-1.29141881019422	-0.398118613919086	-0.120959169415807	-0.664715321696742	-0.769722430744907	-0.406105931236791	-0.664527755332376	0	-0.358377575150171	-0.364407482042208	0	0
ENSG00000100578	-1.82466846666058	-1.61675925532783	0	0	0	-2.31436121501448	-3.96679380917544	0	-1.22167169497312	-1.95795201846096	-3.57385823993841	-2.94033156620951
ENSG00000100596	0	-1.75542062674326	-0.92094855241319	-1.6960873337929	-1.44816541578924	-1.24390604955705	0	0	-1.4273518106377	-3.54583288740152	-2.13139280544794	0
ENSG00000100603	-1.66419671170075	-1.76372856563441	0	-3.00934910589686	-3.98412780531151	0	-5.66639467094333	-0.34929643931279	-2.18522589086082	-1.91412236016362	0	0
ENSG00000100614	-3.65743810849365	-3.72078718265088	0	-2.49304151653425	-1.3844559873206	-1.25129893852014	-2.18292888251068	0	0	-1.7074556369041	-1.83120513484803	-1.93494274979315
ENSG00000100632	0.160114253933052	0.123616989976835	0.147709582459163	-0.0517666247431923	-0.19745762268916	0.10035629726645	-0.496876979576136	0	0.162295868523046	-0.014064873387563	-2.37125304000872	-1.33576936383956
ENSG00000100644	-3.11653519298699	-3.96399670780259	0	0	-1.83408479281992	-2.1137149554761	-1.27383068307629	-1.59002847171298	-3.64268944182732	-1.3748180157768	-1.94928790864808	-1.25608095989378
ENSG00000100647	-1.36062439844629	0	-0.698206939091028	0	-2.44602954193478	-4.78051782373809	-4.36575100899963	0	0	0	0	-1.41475876512242
ENSG00000100650	-0.890800805749463	-0.889370264191795	-2.01557590124557	-1.7261655648168	-1.27761200669348	-1.39262581547175	-1.04413280259786	-0.563770547825053	-1.21002993428352	-1.00215286630362	-0.919780251055286	-0.850790256369377
ENSG00000100697	-2.52583784416841	-2.01258781559242	0	-2.19421927724128	0	0	0	-1.49655431347662	-1.14446464754993	-0.981010172140235	-1.04589356335487	-1.0177815939222
ENSG00000100714	-4.05050551862647	-2.25980442724033	0	-1.37038939067665	0	0	0	-1.66877220102167	-1.16021243821562	-1.45848326161192	-1.2698732411137	0
ENSG00000100722	-1.99695219404345	-1.79676637058996	-4.99816929162841	-1.02478035744739	-1.57788483801603	-2.39104642475733	0	-1.56516395209569	0	-0.664480496877951	0	0
ENSG00000100731	0	0	0	0	0	0	0	0	0	-3.08381697912753	-1.12249768192107	-1.50745831435963
ENSG00000100749	0	0	0	-0.61988834254595	-0.743211514410474	-0.783377363210916	-0.738513536229474	-0.351227686155675	-1.76999365976814	-1.08029768093125	-0.599961990517253	-0.1154029608154
ENSG00000100784	-1.5251719201868	-2.08764773860125	-3.27682417043364	-1.38595388273843	-1.10807054434058	-1.13278777172997	-1.65597200078468	-0.731767246180496	-1.51175405352705	-1.8596727076079	-1.19066406547094	-0.615807009004094
ENSG00000100796	0	0	0	0	0	0	0	-1.52826441257341	0	0	0	0
ENSG00000100811	-1.86545539001785	-1.5392720808567	-1.68001997600618	-2.5701629554304	-1.215015851136	-0.901475553908929	0	0	-1.23411072072721	-1.08642995416235	0	-1.9639205149825
ENSG00000100813	-2.15301855440478	-1.28416172865586	-3.09869016992082	-1.80298722094993	-2.65974475817355	-2.32265593267873	-3.86537315658443	-1.50344038725302	-1.45897903931649	-1.99548329526452	0	0
ENSG00000100814	0	0	0	0	-4.09730999479605	0	0	-4.12397486743904	0	0	-2.07678721003953	-2.27622067136336
ENSG00000100815	-1.04408412609859	-1.04553409809692	-1.9626808274024	-1.2873666936779	-2.92648367645326	0	-2.18538024400944	-0.312485497409615	-1.61052587086906	-1.46282959599334	-1.48266767566392	-1.6107741574382
ENSG00000100836	-1.46251097033045	-1.05331834718189	0	0	0	-2.46207259659738	-0.866132240958936	0	-0.554521633060296	0	-0.816862154945468	-1.25122977168111
ENSG00000100888	0	0	0	-2.62240143430214	-3.3458008205412	0	0	-1.59996610903895	-2.1496711385942	-1.36825880007143	0	0
ENSG00000100902	0	0	0	-3.62007477833939	0	0	0	-0.805308771563228	0	-4.4005619933217	0	0
ENSG00000100991	-1.71433927716387	-1.15773116084045	-1.11416094380182	-1.66324995391541	-0.81896170142751	-0.816357357640151	-1.73204581141296	0	-1.00413382089992	-1.41659984092186	-1.84537645797608	-1.10643907289057
ENSG00000100997	-1.14119727757012	-1.11751519670497	-1.61846649913103	-1.08168009470431	-1.25411489773259	-1.55008985081017	-1.8687741028387	-1.16030022727903	-1.38852834860658	-1.12016904091575	-1.65692459243335	-1.48952983011475
ENSG00000101003	-0.92705038253792	-0.789130822948845	-0.176358119881982	-0.589569313515505	-1.02483414909631	-0.534522335489799	-2.38948754593985	-2.5559670654864	-0.65174730016351	-1.17611405719056	-1.22334984119902	-1.10316329757335
ENSG00000101040	0	0	-3.82751666444088	-2.16893149245738	0	0	0	-1.03749513080884	0	-3.84572446169179	0	0
ENSG00000101057	0	0	0	0	0	0	0	-1.44010670945785	0	-2.07207701346111	0	0
ENSG00000101096	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101109	-1.0356556049743	-1.58068263656003	-1.47745380838269	-1.07018974965101	-1.15955532511066	-0.995301178569464	-1.7582273157112	-1.43038341160016	-1.19987369447692	-1.31857218758686	-1.26829600063134	-2.353548522419
ENSG00000101126	0	0	0	0	0	0	0	-5.38371223287374	0	0	0	0
ENSG00000101146	-1.26807245286337	-0.833757751820047	-0.532529006771559	-1.11412968913378	-0.896815401818353	-0.704249569221736	-0.968149196296554	0	-0.995305032283284	-0.460533717826872	-1.63315712161313	-1.58412855794391
ENSG00000101152	-1.84044245875187	-2.27518984342508	-1.78602754667263	-2.19983580020662	-1.56534388978692	-1.07314180456007	-1.75126637164404	0	0	-4.58264619801703	-2.07334100556618	-0.916310865988251
ENSG00000101191	-2.34905898842449	-3.84045162976319	0	-1.47082109952671	-1.88150692184226	0	0	-1.69232157043937	-1.7551941874804	-3.58438606045474	-2.23835049571406	-1.76839113367187
ENSG00000101265	-1.9212375750316	-1.51743585102327	-1.16510316498511	-3.86798208827335	-1.96508337877766	-2.0249254640994	-1.85405754205378	-1.48756108264379	-1.17334027153825	-1.78864718011952	-1.93774519665406	-1.51692454888368
ENSG00000101266	-1.93240825570535	-2.46130503754645	-1.2695632158021	-2.45690087415034	0	-1.41652980448303	0	0	-2.40948019599457	-1.40393436115568	0	0
ENSG00000101294	0	0	0	0	0	0	0	0	0	0	0	-4.41880464393907
ENSG00000101310	-1.15347517036548	-1.49787089477572	-1.42367420355524	-1.53349007802323	-3.68390214101569	-0.781468268289445	-1.71470251218388	0	-1.35635449938426	-1.16041734497572	-1.52607906365819	-0.73487375957533
ENSG00000101336	-0.134647880532373	-0.176177842375319	-0.637116681181439	-0.280976260076466	-0.221462007344379	-0.242586668959238	-0.628859879481129	-2.87881498989974	-0.518549621785633	-0.627579542623414	-0.373264286811252	-0.231696863697646
ENSG00000101337	0	0	0	0	0	0	0	0	-1.5537803922089	0	0	0
ENSG00000101347	-0.446397472513633	-0.485137661537082	-0.588952534983324	-0.336205706567203	-0.548670947292895	-0.601221647768987	-0.413147805465135	-0.823409104219384	-0.644726840349441	-0.399641175667883	-0.81943331370979	0
ENSG00000101361	-2.3798451336281	-2.03412258661297	-1.06865469734665	-0.923823351221678	0	0	0	-0.810751764133677	0	0	0	0
ENSG00000101407	-0.878167385318649	-1.15581428431529	-0.834932618540379	-0.765395876609523	-1.06470288154952	-0.971995066895121	-1.66526331862546	-1.99653543616316	-0.869323337098043	-0.678555914203584	0	0
ENSG00000101413	-3.07009727812825	-3.30264640619615	-1.96751488834607	0	-1.76465275386631	-1.51694797386182	-4.0164372615349	0	-1.18313496011558	-1.62519421869491	0	0
ENSG00000101452	-0.889120149076956	-0.796686031361521	-1.30055186667847	-0.686600941360508	-1.26043757664556	-1.52357677163761	0	0	-1.7459102504425	-1.66422025136988	0	0
ENSG00000101464	-0.0314032014329258	-0.0187041042800888	-0.117914501987379	-0.118182795795303	0.0596649579691279	-0.17874479880034	-0.804074606184674	-1.79127430101986	0.136826141541501	0.22583817621147	-0.821280275919444	-0.64527546047782
ENSG00000101493	0	0	0	0	-1.86075367114493	-2.43551693613562	-2.01360939932437	-1.70770608242429	0	-3.69296053605702	-1.78028283633922	-1.79937606004903
ENSG00000101557	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101558	-1.62896427294344	-2.33130254222162	0	-1.49782461087981	-1.51214895151775	-3.54489283369434	-2.14900253420037	-3.32893437488168	-2.04495207988397	-2.27405899312445	-1.9957228493284	-1.24175077683565
ENSG00000101577	0	-1.95437803491965	0	0	-1.38339085991239	-0.602395121468114	-0.0508671373726005	0	-0.982709605640685	-1.40227618035071	0.117716594289766	0.206952543101893
ENSG00000101596	0	0	0	0	0	0	-2.11583419187517	-1.55152170291467	-2.82423759873842	-2.06423507193639	-1.26048756791878	-1.66015592644113
ENSG00000101608	-0.698684256833913	-0.798140478636693	-0.492215688882974	-2.04451426089908	0	-1.8934270276183	-1.9986988489658	-1.51176642673646	-0.818464295966315	-3.27616612425639	-0.472249820148026	-0.787755980916052
ENSG00000101639	-3.98026028995591	-1.71740070024578	-3.091037760206	-1.12201175511528	-1.57487842960354	-1.50284723011599	-0.774627882062108	-0.980066218580327	0	-1.12971068683941	-0.569099848124406	-0.376299909427846
ENSG00000101695	-0.502658278746816	-0.418434202694343	-0.4573631856975	-0.70323795869615	-0.245602800487783	-0.246986020713865	-0.0673313748492734	-1.08537397937831	0.061901008907689	-0.17908804754241	-0.598236238694877	-0.539318385798527
ENSG00000101752	-2.99828393085144	-1.83861993021108	-1.46561042061199	-2.1845637194202	-1.48734417653131	-1.25305035737391	-1.19254920276056	0	-1.18706516988402	-1.88316528326005	-0.791808174970185	-0.980725683673961
ENSG00000101773	-0.242323127619125	-0.707852880013957	-0.943126595645501	-0.487702238669007	-0.374123572357084	-0.327266062582449	-0.272933646330068	-0.388434557910008	-0.550031582179286	0.0144885948863349	-0.438698865474326	0.0323873621945781
ENSG00000101868	-3.50495172745592	-3.07316399092091	0	0	0	-3.20652472284493	-2.06549816947113	-1.20483396620284	-2.74533661037229	-6.09034751514498	0	0
ENSG00000101972	0	0	0	0	0	0	0	-3.50225984714226	0	0	0	0
